frame_index,host_time_s,status,sd_present,usb_connected,dac_a_volts,dac_b_volts,adc_ch01_volts,adc_ch02_volts,adc_ch03_volts,adc_ch04_volts,adc_ch05_volts,adc_ch06_volts,adc_ch07_volts,adc_ch08_volts,adc_ch09_volts,adc_ch10_volts,adc_ch11_volts,adc_ch12_volts,adc_ch13_volts,adc_ch14_volts,adc_ch15_volts,adc_ch16_volts,emg_ch01_volts,emg_ch02_volts,emg_ch03_volts,emg_ch04_volts,emg_ch05_volts,emg_ch06_volts,emg_ch07_volts,emg_ch08_volts,emg_ch09_volts,emg_ch10_volts,emg_ch11_volts,emg_ch12_volts,emg_ch13_volts,emg_ch14_volts,emg_ch15_volts,emg_ch16_volts,imu0_roll_deg,imu0_pitch_deg,imu0_yaw_deg,imu0_ax_g,imu0_ay_g,imu0_az_g,imu1_roll_deg,imu1_pitch_deg,imu1_yaw_deg,imu1_ax_g,imu1_ay_g,imu1_az_g,imu2_roll_deg,imu2_pitch_deg,imu2_yaw_deg,imu2_ax_g,imu2_ay_g,imu2_az_g,imu3_roll_deg,imu3_pitch_deg,imu3_yaw_deg,imu3_ax_g,imu3_ay_g,imu3_az_g
669,6.875000,3,1,1,0,0,3.51776123,3.51409912,3.51196289,3.51470947,3.50921631,3.52020264,3.51287842,3.50921631,3.49395752,3.49517822,3.49853516,3.48510742,3.48052979,3.47595215,3.48754883,3.4967041,0.00455456274,0.00459707621,0.00476104952,0.00429970399,0.00420073001,0.00480961241,0.00404193252,0.00451625511,0.00384887727,0.00459026918,0.00452493317,0.00283244113,0.00329673802,0.00390051235,0.00373304891,0.00270660198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,6.875000,3,1,1,0,0,3.51593018,3.51287842,3.50921631,3.51318359,3.50799561,3.51867676,3.51196289,3.50646973,3.49090576,3.49212646,3.49487305,3.48114014,3.47930908,3.47320557,3.487854,3.49121094,0.00627429411,0.00607299292,0.00627727574,0.00637480197,0.0065777977,0.00665926887,0.00517905736,0.00619610073,0.00515221013,0.00532826921,0.00542965205,0.00589280808,0.0056785238,0.00450382801,0.0053835446,0.00470826589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,6.875000,3,1,1,0,0,3.50341797,3.50128174,3.49639893,3.49884033,3.49639893,3.50646973,3.50128174,3.49395752,3.48144531,3.47869873,3.48236084,3.46984863,3.46710205,3.46282959,3.47473145,3.48114014,-0.00222664978,-0.00238179765,-0.00295693148,-0.00293758139,-0.00256579276,-0.00224975543,-0.00203479594,-0.0021847696,-0.00275424845,-0.00371048506,-0.00330716046,-0.00353266206,-0.0038322662,-0.0023824852,-0.00281041279,-0.00231890008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,6.875000,3,1,1,0,0,3.51715088,3.51379395,3.51074219,3.5144043,3.50982666,3.51989746,3.51348877,3.50799561,3.49212646,3.49487305,3.49853516,3.48419189,3.47930908,3.47473145,3.48693848,3.49578857,0.00405249884,0.00438574189,0.00394362817,0.00332445023,0.00515178824,0.00430231635,0.00469278451,0.00329056545,0.00292706746,0.00550884148,0.00415565865,0.00442355685,0.00345856301,0.00278833183,0.00399766769,0.002793035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,6.875000,3,1,1,0,0,3.52111816,3.51867676,3.51409912,3.51867676,3.51318359,3.5244751,3.51928711,3.51196289,3.50128174,3.50006104,3.50311279,3.48968506,3.48724365,3.48266602,3.49517822,3.49914551,0.00594342267,0.00641479995,0.00569167873,0.00623492338,0.00607546372,0.00722545106,0.00679143984,0.0054919729,0.00695310999,0.00495516555,0.00757264066,0.00562081812,0.00645125099,0.00686639827,0.00677980436,0.00444943039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,6.875000,3,1,1,0,0,3.50738525,3.50372314,3.50036621,3.50311279,3.49853516,3.50952148,3.50524902,3.49822998,3.48297119,3.48297119,3.48510742,3.47229004,3.46984863,3.46343994,3.47686768,3.48480225,-0.00306002889,-0.00230625644,-0.00223858142,-0.00352468598,-0.00301998877,-0.00289847469,-0.0020410663,-0.0029875047,-0.0033042389,-0.00269144843,-0.00293828524,-0.00355875236,-0.00328829512,-0.00373018067,-0.00250724098,-0.00141171599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,6.875000,3,1,1,0,0,3.5168457,3.51409912,3.51013184,3.5144043,3.50921631,3.51959229,3.51226807,3.50769043,3.49243164,3.49304199,3.4942627,3.48205566,3.47869873,3.47442627,3.48815918,3.49517822,0.00370016508,0.0037401116,0.00342870038,0.00377245271,0.00370947737,0.00320217712,0.00255174516,0.00383500569,0.00302963215,0.0027745259,0.00223913416,0.00257377652,0.0031963489,0.00304087531,0.00241235504,0.00164582208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,6.875000,3,1,1,0,0,3.50128174,3.49914551,3.49517822,3.49914551,3.49273682,3.50524902,3.49914551,3.49395752,3.48175049,3.48083496,3.48297119,3.47015381,3.46954346,3.46343994,3.47686768,3.48114014,0.00151672272,0.00173025322,0.00165204983,0.00170541264,0.00138634339,0.00161909976,0.000900102314,0.00146312721,0.00112839206,0.00261480385,0.00115968613,0.00270891422,0.000697566662,0.00129607983,0.00151872553,0.00122039288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,6.875000,3,1,1,0,0,3.50982666,3.50646973,3.50219727,3.50616455,3.50097656,3.50952148,3.50646973,3.50036621,3.48907471,3.48602295,3.49243164,3.4765625,3.47595215,3.47229004,3.48327637,3.49029541,0.00671731494,0.00713393698,0.00691623148,0.00669858372,0.0066746301,0.00575188082,0.0056221881,0.0068857451,0.00638457062,0.00798691716,0.00631178683,0.00802511349,0.00704486808,0.00677881669,0.00669201696,0.00811039936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,6.875000,3,1,1,0,0,3.50891113,3.5067749,3.5043335,3.50769043,3.50067139,3.51013184,3.50708008,3.50128174,3.48876953,3.48693848,3.49243164,3.47625732,3.47686768,3.47198486,3.48205566,3.48937988,0.00730784796,0.00781681482,0.00818430167,0.00840707961,0.00815397967,0.00765297003,0.00735145155,0.00809107907,0.00821401179,0.00982997473,0.00810682494,0.00962440204,0.00860304851,0.00751175219,0.0077887252,0.0086347945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,7.047000,3,1,1,0,0,3.50921631,3.50585938,3.50311279,3.50646973,3.50067139,3.51013184,3.50646973,3.49975586,3.48297119,3.48510742,3.48480225,3.47503662,3.46954346,3.46893311,3.47686768,3.48693848,-0.00369989616,-0.00302548194,-0.00336637488,-0.00415833667,-0.00330149918,-0.00430006441,-0.00274769799,-0.00374164362,-0.00540488306,-0.00414565392,-0.00646332884,-0.00434021931,-0.00578780845,-0.00316203176,-0.00529463729,-0.0050720321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,7.047000,3,1,1,0,0,3.52844238,3.52478027,3.52172852,3.52508545,3.52020264,3.52935791,3.52416992,3.51898193,3.50189209,3.50463867,3.50524902,3.4942627,3.49060059,3.48815918,3.49761963,3.50769043,0.00730270473,0.00647049164,0.00642587384,0.00664972421,0.00655871537,0.00615997659,0.00530257588,0.00674287882,0.00615098281,0.00712837698,0.00690941,0.00700037181,0.00517484918,0.00611096108,0.00540083461,0.00623984449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,7.047000,3,1,1,0,0,3.51470947,3.51165771,3.50738525,3.51135254,3.5067749,3.5168457,3.51104736,3.50524902,3.49090576,3.49151611,3.4942627,3.48114014,3.47991943,3.47320557,3.48693848,3.49487305,0.00734551065,0.00724626193,0.00761832483,0.00671767676,0.00732483063,0.00698949676,0.00676166033,0.00658929627,0.00649309577,0.00714837015,0.00644982047,0.00738991005,0.00615999522,0.00656213006,0.0067542037,0.00782195851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,7.047000,3,1,1,0,0,3.50341797,3.50006104,3.49761963,3.50067139,3.49609375,3.50738525,3.50097656,3.49609375,3.48205566,3.47930908,3.48419189,3.47167969,3.46923828,3.46374512,3.47625732,3.48449707,0.000866089424,0.000807623961,0.000770454062,0.00174215226,0.000532652019,0.00203115516,-0.000247592834,0.00123194163,0.00109216431,-1.92027073e-05,0.000487095327,0.00230333232,0.00050975231,9.44370113e-05,0.000606034591,0.00218855194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,7.047000,3,1,1,0,0,3.51470947,3.51226807,3.50891113,3.51287842,3.50708008,3.5168457,3.51165771,3.50463867,3.49212646,3.49212646,3.49304199,3.48388672,3.48022461,3.47442627,3.48754883,3.4954834,0.00265363255,0.00312124402,0.00297749694,0.00213377899,0.00279376912,0.00225474872,0.0019656748,0.00226394669,0.00210244837,0.00293927174,0.00166947173,0.00371729909,0.00299086259,0.00128228078,0.00272562983,0.00400270242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,7.047000,3,1,1,0,0,3.51593018,3.51348877,3.50982666,3.5144043,3.50891113,3.51928711,3.51196289,3.50738525,3.49212646,3.49456787,3.49334717,3.48297119,3.48052979,3.47381592,3.4866333,3.49517822,0.00122582132,0.00193168037,0.00166741479,0.00133605627,0.00214738213,0.00225712638,0.00119695254,0.00190456549,0.00265830965,0.00272909412,0.00115124905,0.00180046062,0.000809877529,0.00204304792,0.00124237523,0.00135621079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,7.047000,3,1,1,0,0,3.50616455,3.50280762,3.50036621,3.50219727,3.49761963,3.50769043,3.50158691,3.49700928,3.48266602,3.48449707,3.48510742,3.47320557,3.47106934,3.46893311,3.47747803,3.48724365,0.00565895531,0.0054342486,0.00556158833,0.00459086802,0.00534652593,0.00491748471,0.00497594383,0.00480559003,0.00552083738,0.006196687,0.00583925191,0.00642990693,0.00640359847,0.00509875081,0.00609558728,0.0043535484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,7.047000,3,1,1,0,0,3.50524902,3.50158691,3.49731445,3.50067139,3.49639893,3.50738525,3.50158691,3.49578857,3.48114014,3.47869873,3.48327637,3.46801758,3.46893311,3.46374512,3.47686768,3.48358154,-0.000551931676,-0.000464300363,-0.00103784609,-0.000891578733,-0.00119647931,-0.00124701718,-0.000474428321,-0.000479006063,-0.000127350242,-0.00152987381,0.00060559297,-0.00144458143,0.000302148896,-1.86468242e-05,0.000691675756,0.000596907688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,7.047000,3,1,1,0,0,3.51379395,3.51074219,3.50646973,3.50982666,3.50616455,3.51593018,3.51135254,3.50463867,3.49060059,3.49029541,3.49273682,3.47961426,3.47808838,3.47351074,3.48480225,3.49060059,0.00745001342,0.0075300131,0.00764135784,0.0076937275,0.00662468746,0.00687741768,0.00772830239,0.00777183613,0.00656505954,0.00686581153,0.00714169908,0.00620224467,0.00645671459,0.00621721614,0.00632051006,0.00682156626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,7.047000,3,1,1,0,0,3.50952148,3.50646973,3.50372314,3.50830078,3.50158691,3.51318359,3.50738525,3.50097656,3.48937988,3.48999023,3.49212646,3.47686768,3.47717285,3.47259521,3.48388672,3.49060059,0.00736256177,0.00732186297,0.00764986174,0.00826847367,0.00779215014,0.00685944455,0.00752389478,0.00743147591,0.00588575099,0.00715117343,0.0065341033,0.00610595429,0.00541719142,0.00682036299,0.0061457241,0.00761200441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,7.047000,3,1,1,0,0,3.51196289,3.51043701,3.50585938,3.51013184,3.5055542,3.51531982,3.51043701,3.5043335,3.49182129,3.49060059,3.49365234,3.48114014,3.47869873,3.47290039,3.48571777,3.49395752,0.000294954632,0.000567048322,0.000774878659,0.000995341688,0.001189542,0.000914419419,0.00121280039,0.00128171721,0.00229505613,0.00131858257,0.00141150295,0.00165185111,0.00216574268,0.00182498724,0.00225557107,0.00168094854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,7.047000,3,1,1,0,0,3.51593018,3.51257324,3.50921631,3.51226807,3.50769043,3.51837158,3.51226807,3.5067749,3.49212646,3.49273682,3.49395752,3.48205566,3.48083496,3.47290039,3.48815918,3.49456787,0.00397251733,0.0040269834,0.00387826096,0.0029976212,0.00410492672,0.00431451574,0.0035070912,0.00374917453,0.00233775401,0.00417426322,0.0041069407,0.0032993753,0.00337235956,0.00225600554,0.00262301718,0.00384124019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,7.047000,3,1,1,0,0,3.51409912,3.51135254,3.50738525,3.51043701,3.5067749,3.51806641,3.51074219,3.5043335,3.49212646,3.48815918,3.49304199,3.48022461,3.47869873,3.47259521,3.48602295,3.49029541,0.0011139377,0.000921217492,0.00180899305,0.00124534988,0.00138335407,0.00127732346,0.00192272034,0.00176441774,0.00329241273,0.00155066187,0.00292484183,0.000430267217,0.00303362613,0.00265262579,0.00326426467,0.000677272445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,7.047000,3,1,1,0,0,3.51531982,3.51196289,3.50708008,3.51074219,3.50708008,3.51837158,3.51196289,3.50524902,3.49090576,3.49121094,3.4942627,3.48052979,3.47839355,3.47320557,3.4866333,3.48999023,0.00674468465,0.00724402536,0.00655919453,0.00665149093,0.00701203756,0.00780127151,0.00771952607,0.00654214434,0.00711995363,0.00713233184,0.00626830664,0.0069834101,0.00617765216,0.00781258103,0.00719150947,0.00523548853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,7.047000,3,1,1,0,0,3.51715088,3.5144043,3.51074219,3.51501465,3.50952148,3.51928711,3.51409912,3.50830078,3.49212646,3.49395752,3.49365234,3.48266602,3.48083496,3.47442627,3.48632812,3.49609375,0.00275625661,0.00343128573,0.00346468226,0.00333625753,0.00293837115,0.00263634836,0.00214766851,0.00312302704,0.00104663963,0.00441683643,0.00090356596,0.00332114892,0.00229261094,0.00105756009,0.00181997952,0.00363538484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,7.047000,3,1,1,0,0,3.52050781,3.51715088,3.51379395,3.51928711,3.51409912,3.52325439,3.51959229,3.51318359,3.50067139,3.49761963,3.50280762,3.48724365,3.48815918,3.48388672,3.4954834,3.50036621,0.00757120037,0.00837180857,0.00799367856,0.00927807391,0.00899244286,0.00913955178,0.00900921971,0.00869123824,0.00892298389,0.00767562259,0.00771397026,0.00746449642,0.00817297772,0.00985389575,0.00886548683,0.00798075274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,7.047000,3,1,1,0,0,3.49884033,3.49487305,3.49304199,3.4967041,3.49090576,3.50067139,3.49609375,3.48968506,3.47808838,3.4765625,3.47930908,3.46618652,3.46496582,3.46069336,3.47290039,3.48052979,-0.00760081736,-0.00698617613,-0.00690104859,-0.00702422205,-0.00730194291,-0.00648013176,-0.00702101551,-0.00678236131,-0.00712007377,-0.0076394896,-0.00714753894,-0.00675181998,-0.00670398911,-0.0073122927,-0.00658759009,-0.00848032627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,7.219000,3,1,1,0,0,3.51226807,3.51043701,3.5055542,3.51013184,3.5055542,3.51654053,3.51074219,3.50311279,3.49121094,3.48968506,3.49090576,3.47625732,3.47808838,3.47351074,3.48571777,3.49029541,0.000281833782,0.000250759738,-0.000727255305,-0.000946511747,-0.000205594813,7.26913277e-06,-0.000760401541,-0.000279104774,-0.00134890899,-0.0012838213,-0.00154909526,-0.00245767832,-0.000783013122,-0.00182777294,-0.000834282429,-0.00147809053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,7.219000,3,1,1,0,0,3.50341797,3.50097656,3.4979248,3.50067139,3.49639893,3.5067749,3.50189209,3.49365234,3.48266602,3.48022461,3.48297119,3.46801758,3.46954346,3.46313477,3.47473145,3.48083496,-0.00275025517,-0.00240119454,-0.00261874753,-0.00288830814,-0.00234051398,-0.00262165489,-0.00325134373,-0.00297468156,-0.00380548346,-0.00202019908,-0.00368628581,-0.00432209158,-0.00298616337,-0.00433159852,-0.00308354129,-0.00340301916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,7.219000,3,1,1,0,0,3.50311279,3.50189209,3.4979248,3.50036621,3.4967041,3.5067749,3.50219727,3.49456787,3.48236084,3.47900391,3.48297119,3.47106934,3.46740723,3.46313477,3.47442627,3.48052979,-0.00144420448,-0.00114462362,-0.00102025876,-0.00119562529,-0.00109988148,-0.000931000221,-0.00062805484,-0.00169466215,-0.00147960568,-0.00248657493,-0.00188448129,-0.00191502355,-0.00141939812,-0.00175857334,-0.00308359042,-0.00228075078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,7.219000,3,1,1,0,0,3.50616455,3.50219727,3.49975586,3.50158691,3.49761963,3.50738525,3.50189209,3.49700928,3.48236084,3.48602295,3.48571777,3.47564697,3.47015381,3.46832275,3.4777832,3.48632812,0.00628625881,0.0062569892,0.00654107938,0.00565305864,0.00626601372,0.00585385785,0.00555557804,0.00633300841,0.00492057903,0.00759888208,0.0052602496,0.00725372043,0.00583129982,0.00562224863,0.0057919994,0.00683509279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,7.219000,3,1,1,0,0,3.51379395,3.51104736,3.50952148,3.51043701,3.50708008,3.5168457,3.51135254,3.50616455,3.49243164,3.49273682,3.49304199,3.48205566,3.47991943,3.47320557,3.48724365,3.49456787,0.00275935,0.00266629457,0.00337583129,0.0028889149,0.00239163823,0.0033280463,0.00405574823,0.00325150834,0.00337628787,0.00384148001,0.00308943703,0.00314000132,0.00407942012,0.00313476613,0.00362078054,0.00312869065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,7.219000,3,1,1,0,0,3.515625,3.51257324,3.50921631,3.51135254,3.50738525,3.51745605,3.51043701,3.50708008,3.49243164,3.49182129,3.49365234,3.48052979,3.47991943,3.47381592,3.48571777,3.49090576,-0.00103187806,-0.000532469945,-0.000982248224,-0.00157675403,-0.0002053848,-0.00112402323,-0.000730744272,-0.000827069278,-0.000135212089,-0.000360955135,-0.000159064832,-0.000632557785,-0.000144592312,-0.000656432181,-0.000899432809,-0.00155254838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,7.219000,3,1,1,0,0,3.51165771,3.50708008,3.50494385,3.50952148,3.50280762,3.51470947,3.50952148,3.50189209,3.49212646,3.48999023,3.49273682,3.48052979,3.47900391,3.47412109,3.48571777,3.49029541,0.00279704155,0.0017104625,0.00281684753,0.00247834553,0.00208173878,0.00287590851,0.00232161279,0.00262936484,0.00280421833,0.00330074271,0.00393499667,0.00297811488,0.00282157469,0.00343523594,0.00243346347,0.00336170313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,7.219000,3,1,1,0,0,3.51623535,3.51318359,3.51013184,3.51318359,3.50860596,3.51867676,3.51257324,3.50769043,3.49273682,3.4942627,3.49365234,3.48297119,3.47869873,3.47381592,3.48602295,3.49609375,0.00478550605,0.00568915717,0.00565263722,0.00577392243,0.00587639725,0.00564755406,0.00537675107,0.00576279545,0.00444909977,0.00668032886,0.00469210604,0.00442766026,0.00450549973,0.00399492122,0.00422283588,0.00620912574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,7.219000,3,1,1,0,0,3.51318359,3.51196289,3.50860596,3.50982666,3.50646973,3.51715088,3.51226807,3.50402832,3.49304199,3.49182129,3.49273682,3.48205566,3.47961426,3.47351074,3.48754883,3.49121094,0.00121467421,0.00063989911,0.00201894506,0.00212075631,0.00080339238,0.000436367176,0.00206675031,0.00189681118,0.00307275681,0.001997435,0.00279966206,0.00245909835,0.00290341396,0.0033475107,0.00339708361,0.00233978056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,7.219000,3,1,1,0,0,3.50646973,3.50250244,3.49914551,3.50158691,3.4979248,3.50891113,3.50189209,3.4967041,3.48266602,3.48114014,3.48327637,3.47137451,3.47045898,3.46282959,3.47717285,3.48144531,-0.00103443954,-0.000850067649,-0.00134067994,-0.0018387665,-0.000972733716,-0.000468452228,-0.0018530247,-0.00153077231,-0.0019652294,-0.00121901894,-0.00172298471,0.000331051589,-0.00125541678,-0.00222639646,-0.00178247935,-0.00105771807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,7.219000,3,1,1,0,0,3.5043335,3.50189209,3.4967041,3.50067139,3.49731445,3.50708008,3.50219727,3.49517822,3.48236084,3.48114014,3.48449707,3.47167969,3.46984863,3.46343994,3.47747803,3.48114014,0.000813183491,0.00151772343,0.0004969039,0.00023621961,0.00141755817,0.00144519017,0.00159814639,0.000533386599,0.00173119188,0.0018475774,0.00148955558,0.00111699023,0.00115652964,0.000786047429,0.000854942482,-0.00124493637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,7.219000,3,1,1,0,0,3.51074219,3.50921631,3.50463867,3.51013184,3.50402832,3.51501465,3.50921631,3.50341797,3.48815918,3.48602295,3.48999023,3.47686768,3.47473145,3.47137451,3.48266602,3.48999023,0.00299926847,0.00298498711,0.00240184413,0.00354066771,0.00217648922,0.00226208102,0.00340390997,0.00364547083,0.00199037371,0.00198861025,0.0023844426,0.00193481217,0.00203940528,0.00251709763,0.000894280383,0.00364435161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,7.219000,3,1,1,0,0,3.52294922,3.52111816,3.51867676,3.52081299,3.51654053,3.52661133,3.52081299,3.51409912,3.50189209,3.50036621,3.50280762,3.49121094,3.48968506,3.48297119,3.49609375,3.5043335,0.00351806916,0.00320288865,0.00286180549,0.00350671774,0.00321903662,0.00357105606,0.00377490046,0.00343973096,0.00259459182,0.00251524593,0.00232160185,0.00256699161,0.00402592169,0.00343101262,0.00268393313,0.00427641161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,7.219000,3,1,1,0,0,3.51501465,3.51196289,3.50921631,3.51318359,3.50708008,3.5168457,3.51104736,3.50585938,3.49090576,3.49121094,3.49273682,3.48388672,3.47961426,3.47320557,3.48693848,3.4954834,0.00320273638,0.00356041128,0.00320934434,0.00349628879,0.00326800044,0.00258135446,0.00300462684,0.00341950194,0.00114015792,0.00150660134,-0.000611980213,0.00241142907,0.00173834432,0.00120568357,-9.38432131e-05,0.000846943934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,7.219000,3,1,1,0,0,3.5168457,3.51409912,3.51043701,3.51318359,3.50891113,3.51989746,3.51196289,3.50769043,3.49243164,3.49395752,3.49395752,3.48297119,3.48022461,3.47473145,3.487854,3.4954834,0.00524111371,0.00565771433,0.00462565199,0.00520398421,0.00500289071,0.00496494677,0.00479902001,0.00537388865,0.00413241703,0.00426755846,0.00397378718,0.00414065039,0.0024765078,0.00351653947,0.00271473639,0.00414192351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,7.219000,3,1,1,0,0,3.51165771,3.50982666,3.50463867,3.51043701,3.50524902,3.515625,3.50982666,3.50219727,3.49090576,3.48968506,3.49304199,3.4765625,3.47839355,3.47351074,3.48388672,3.48937988,0.00464830874,0.00439618342,0.00470203953,0.0048789354,0.00498210499,0.00469869981,0.00544164563,0.00426722877,0.00605445076,0.00625496218,0.00665278081,0.00525765587,0.00665043853,0.00597357703,0.00604992919,0.00369031262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,7.219000,3,1,1,0,0,3.5043335,3.50036621,3.49609375,3.50036621,3.49639893,3.5067749,3.50128174,3.4942627,3.48144531,3.47839355,3.48449707,3.47015381,3.47015381,3.46435547,3.4765625,3.48144531,-0.000168539758,-0.000777663314,-0.000393756898,-0.000771879568,0.000243408023,0.000221546099,7.12212059e-05,0.000279549393,-0.000694322633,-0.000361798331,-0.000105169733,-0.00057423464,0.000377763179,-0.00039979862,-0.000246401411,0.000601148466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,7.391000,3,1,1,0,0,3.51379395,3.50982666,3.50769043,3.51043701,3.50616455,3.51623535,3.51135254,3.50402832,3.49121094,3.49151611,3.49334717,3.48144531,3.47869873,3.47442627,3.4866333,3.49121094,0.00330016017,0.0026991074,0.00375639345,0.00347015518,0.00305937044,0.00397149287,0.00394480675,0.00323086139,0.00368340081,0.00335344416,0.00373607967,0.00263811555,0.00371529441,0.0046169078,0.0042297109,0.0035488822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,7.391000,3,1,1,0,0,3.515625,3.51135254,3.50860596,3.51318359,3.5067749,3.51806641,3.51104736,3.5055542,3.49151611,3.49182129,3.4942627,3.48388672,3.47930908,3.47381592,3.48693848,3.49517822,5.63522917e-05,-0.000549001095,1.08267996e-05,0.00011912972,-0.000158772862,-0.000224420568,-0.000439923548,-0.000834354141,-0.000337822305,-0.000187242578,-0.000460126263,0.00109823048,-0.000303483277,-4.15770919e-05,0.000243333605,-0.00087129022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,7.391000,3,1,1,0,0,3.52539062,3.52294922,3.51959229,3.52264404,3.51776123,3.52752686,3.52142334,3.51623535,3.50067139,3.50189209,3.50463867,3.49182129,3.48907471,3.48388672,3.49609375,3.50524902,0.00503219245,0.00561532704,0.00499942014,0.0061336779,0.00574554969,0.00556599116,0.00576980831,0.00573009392,0.00485572871,0.00605405867,0.00463949656,0.00558672193,0.00513905846,0.00541890226,0.00510165608,0.00499767251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,7.391000,3,1,1,0,0,3.51593018,3.51226807,3.50982666,3.51318359,3.50799561,3.51867676,3.51165771,3.50708008,3.49151611,3.49212646,3.49456787,3.48175049,3.48052979,3.47320557,3.48632812,3.4954834,0.0055661248,0.00550092803,0.00515176402,0.00520131597,0.00551722478,0.00550738908,0.00485926168,0.00493132602,0.00309981615,0.00519995112,0.00534380972,0.00534914341,0.00359149929,0.00263349735,0.00323392567,0.00434629573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
