time_s,emg_record_index,emg_sequence,emg_tick_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,imu0_source_offset_ms,imu0_accel_x_g,imu0_accel_y_g,imu0_accel_z_g,imu0_gyro_x_dps,imu0_gyro_y_dps,imu0_gyro_z_dps,imu0_mag_x_raw,imu0_mag_y_raw,imu0_mag_z_raw,imu0_angle_x_deg,imu0_angle_y_deg,imu0_angle_z_deg,imu0_battery_voltage,imu1_source_offset_ms,imu1_accel_x_g,imu1_accel_y_g,imu1_accel_z_g,imu1_gyro_x_dps,imu1_gyro_y_dps,imu1_gyro_z_dps,imu1_mag_x_raw,imu1_mag_y_raw,imu1_mag_z_raw,imu1_angle_x_deg,imu1_angle_y_deg,imu1_angle_z_deg,imu1_battery_voltage,imu2_source_offset_ms,imu2_accel_x_g,imu2_accel_y_g,imu2_accel_z_g,imu2_gyro_x_dps,imu2_gyro_y_dps,imu2_gyro_z_dps,imu2_mag_x_raw,imu2_mag_y_raw,imu2_mag_z_raw,imu2_angle_x_deg,imu2_angle_y_deg,imu2_angle_z_deg,imu2_battery_voltage
1.027,2010,2010,289435,18184.115234375,25687.154296875,3.5762058339967915,13.282879969070034,12.00000000000001,-0.007742745535714286,0.9818638392857143,-0.17787388392857142,-2.1449497767857144,-1.708984375,-0.6277901785714286,-4216.285714285715,2595.0,-1183.4285714285713,100.513916015625,1.5114048549107224,-171.08694893973214,3.4857142857142858,6.000000000000005,0.03160978618421055,0.9739155016447368,-0.2206774259868421,-2.7530067845394743,1.1853669819078974,0.8801912006578954,-146.9473684210527,2404.2105263157896,5145.473684210526,102.93206465871708,-0.8072060032894797,133.0678518194901,3.55,9.000000000000119,-0.08029042119565216,0.9193274456521738,0.3921535326086957,0.3449813179347857,-0.899605129076084,0.6952700407608697,969.7826086956522,2694.695652173913,-3533.130434782609,67.337354577106,4.0374755859375,2.2832455842391255,3.5560869565217392
1.0275,2011,2011,289436,18179.064453125,25684.029296875,-2.019026401693566,9.185043755691941,11.499999999999844,-0.007542201450892791,0.9816632952008928,-0.17766462053571422,-2.1623883928571486,-1.6937255859374951,-0.6397792271205397,-4216.607142857143,2594.625,-1183.2857142857142,100.51254272460938,1.5122876848493263,-171.08753749302454,3.4858928571428573,6.500000000000172,0.03131424753289466,0.9737356085526315,-0.220960115131579,-2.7433696546052606,1.1468184621710427,0.8721602590460505,-146.02631578947344,2403.894736842105,5146.763157894738,102.93032997532896,-0.8076396741365102,133.06843004728614,3.55,8.499999999999952,-0.08033288043478262,0.9195503566576088,0.39206861413043476,0.3224248471467347,-0.9208347486413085,0.6939431895380432,969.2391304347825,2694.4347826086955,-3531.95652173913,67.33723516049594,4.0374755859375,2.2839620838994676,3.556304347826087
1.028,2012,2012,289436,18176.662109375,25687.515625,-5.085077855326318,12.134177339416848,10.999999999999899,-0.007341657366071384,0.9814627511160714,-0.1774553571428571,-2.179827008928575,-1.6784667968749967,-0.6517682756696455,-4216.928571428572,2594.25,-1183.142857142857,100.51116943359375,1.5131705147879586,-171.08812604631697,3.486071428571429,7.000000000000117,0.031018708881578906,0.9735557154605263,-0.22124280427631582,-2.7337325246710513,1.108269942434205,0.8641293174342094,-145.1052631578946,2403.578947368421,5148.0526315789475,102.92859529194078,-0.8080733449835407,133.06900827508224,3.55,8.000000000000007,-0.08037533967391304,0.9197732676630435,0.3919836956521739,0.2998683763586939,-0.9420643682065234,0.6926163383152173,968.695652173913,2694.173913043478,-3530.782608695652,67.33711574388587,4.0374755859375,2.2846785835597814,3.5565217391304347
1.0285,2013,2013,289437,18177.142578125,25684.869140625,-6.272804187204118,6.896223825364109,10.499999999999954,-0.0071411132812499774,0.98126220703125,-0.17724609374999997,-2.1972656250000018,-1.6632080078124982,-0.6637573242187513,-4217.25,2593.875,-1183.0,100.50979614257812,1.5140533447265625,-171.08871459960938,3.48625,7.500000000000062,0.03072317023026315,0.973375822368421,-0.22152549342105263,-2.724095394736842,1.0697214226973675,0.8560983758223683,-144.18421052631578,2403.2631578947367,5149.342105263158,102.9268606085526,-0.8085070158305996,133.06958650287828,3.55,7.500000000000062,-0.08041779891304347,0.9199961786684783,0.391898777173913,0.2773119055706531,-0.9632939877717382,0.6912894870923914,968.1521739130435,2693.913043478261,-3529.608695652174,67.33699632727581,4.0374755859375,2.285395083220095,3.5567391304347824
1.029,2014,2014,289437,18175.458984375,25681.744140625,-8.071632976169466,2.194928859451865,10.000000000000009,-0.006940569196428571,0.9810616629464286,-0.17703683035714285,-2.214704241071429,-1.64794921875,-0.6757463727678572,-4217.571428571428,2593.5,-1182.857142857143,100.5084228515625,1.5149361746651664,-171.08930315290178,3.4864285714285717,8.000000000000007,0.030427631578947397,0.9731959292763158,-0.22180818256578944,-2.7144582648026323,1.0311729029605299,0.8480674342105271,-143.26315789473693,2402.9473684210525,5150.631578947368,102.92512592516448,-0.8089406866776301,133.07016473067438,3.55,7.000000000000117,-0.0804602581521739,0.920219089673913,0.39181385869565216,0.2547554347826122,-0.9845236073369532,0.6899626358695654,967.608695652174,2693.6521739130435,-3528.434782608696,67.33687691066575,4.0374755859375,2.2861115828804373,3.5569565217391306
1.0295,2015,2015,289438,18170.53125,25681.0234375,-12.612568642201978,1.0177275785139166,9.499999999999842,-0.006740025111607075,0.9808611188616071,-0.17682756696428564,-2.232142857142863,-1.632690429687495,-0.6877354213169683,-4217.892857142857,2593.125,-1182.7142857142858,100.50704956054688,1.5158190046037987,-171.0898917061942,3.4866071428571432,8.500000000000174,0.03013209292763151,0.9730160361842105,-0.22209087171052638,-2.7048211348684186,0.9926243832236752,0.8400364925986823,-142.3421052631577,2402.6315789473683,5151.921052631579,102.9233912417763,-0.8093743575246606,133.07074295847042,3.55,6.49999999999995,-0.08050271739130435,0.9204420006793479,0.3917289402173913,0.2321989639945613,-1.0057532269021776,0.6886357846467389,967.0652173913043,2693.391304347826,-3527.260869565217,67.33675749405569,4.0374755859375,2.286828082540751,3.5571739130434783
1.03,2016,2016,289438,18169.087890625,25683.1875,-12.525999662620961,0.8016215207346118,8.999999999999897,-0.006539481026785671,0.9806605747767857,-0.17661830357142852,-2.2495814732142896,-1.6174316406249967,-0.6997244698660741,-4218.214285714286,2592.75,-1182.5714285714284,100.50567626953125,1.5167018345424026,-171.0904802594866,3.4867857142857144,9.000000000000119,0.029836554276315756,0.9728361430921052,-0.2223735608552632,-2.6951840049342093,0.9540758634868376,0.8320055509868411,-141.42105263157885,2402.315789473684,5153.21052631579,102.92165655838818,-0.8098080283717195,133.07132118626646,3.55,6.000000000000005,-0.08054517663043478,0.9206649116847826,0.39164402173913043,0.2096424932065204,-1.0269828464673925,0.687308933423913,966.5217391304348,2693.1304347826085,-3526.086956521739,67.33663807744566,4.0374755859375,2.287544582201093,3.557391304347826
1.0305,2017,2017,289439,18172.333984375,25685.953125,-7.852168196294012,-1.7595110127085194,8.499999999999952,-0.006338936941964263,0.9804600306919643,-0.1764090401785714,-2.267020089285716,-1.6021728515624982,-0.7117135184151799,-4218.535714285715,2592.375,-1182.4285714285713,100.50430297851562,1.517584664481035,-171.091068812779,3.486964285714286,9.500000000000064,0.029541015625,0.97265625,-0.22265625,-2.685546875,0.91552734375,0.823974609375,-140.5,2402.0,5154.5,102.919921875,-0.81024169921875,133.0718994140625,3.55,5.50000000000006,-0.08058763586956522,0.9208878226902174,0.39155910326086957,0.1870860224184796,-1.0482124660326075,0.685982082201087,965.9782608695652,2692.8695652173915,-3524.913043478261,67.3365186608356,4.0374755859375,2.288261081861407,3.5576086956521737
1.031,2018,2018,289439,18176.541015625,25686.3125,-3.316671234177176,-7.4856697677963915,8.000000000000007,-0.006138392857142856,0.9802594866071429,-0.17619977678571427,-2.284458705357143,-1.5869140625,-0.7237025669642857,-4218.857142857143,2592.0,-1182.2857142857142,100.5029296875,1.5184674944196388,-171.09165736607142,3.487142857142857,9.000000000000119,0.029245476973684244,0.9724763569078948,-0.2229389391447368,-2.6759097450657907,0.8769788240131623,0.8159436677631589,-139.57894736842115,2401.684210526316,5155.78947368421,102.91818719161182,-0.8106753700657805,133.07247764185854,3.55,5.0000000000001155,-0.08063009510869565,0.9211107336956521,0.3914741847826087,0.1645295516304387,-1.0694420855978224,0.6846552309782611,965.4347826086957,2692.608695652174,-3523.739130434783,67.33639924422556,4.0374755859375,2.288977581521749,3.557826086956522
1.0315,2019,2019,289440,18174.857421875,25683.548828125,-4.375630529130251,-12.650395754276934,7.49999999999984,-0.005937848772321362,0.9800589425223214,-0.17599051339285707,-2.3018973214285774,-1.571655273437495,-0.7356916155133968,-4219.178571428572,2591.625,-1182.142857142857,100.50155639648438,1.519350324358271,-171.09224591936385,3.4873214285714287,8.499999999999952,0.02894993832236836,0.9722964638157895,-0.22322162828947376,-2.666272615131577,0.8384303042763077,0.8079127261513142,-138.6578947368419,2401.3684210526317,5157.078947368422,102.9164525082237,-0.8111090409128394,133.07305586965458,3.55,4.4999999999999485,-0.0806725543478261,0.921333644701087,0.39138926630434784,0.1419730808423878,-1.0906717051630468,0.6833283797554346,964.891304347826,2692.3478260869565,-3522.565217391304,67.3362798276155,4.0374755859375,2.2896940811820627,3.5580434782608696
