record_index,sequence,time_s,tick_ms,tick_elapsed_ms,device_id,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_y_raw,angle_z_raw,angle_x_deg,angle_y_deg,angle_z_deg,battery_raw,battery_voltage,sequence_gap_before
1630,2641,4.926,8376,4926,0,649,2655,453,0.31689453125,1.29638671875,0.22119140625,-2623,-2336,-1070,-160.09521484375,-142.578125,-65.3076171875,-4698,157,-1094,13079,772,-17038,71.8450927734375,4.24072265625,-93.592529296875,349,3.49,0
1631,2642,4.927,8377,4927,1,138,1925,-564,0.0673828125,0.93994140625,-0.275390625,127,-186,41,7.75146484375,-11.3525390625,2.50244140625,-1759,718,5709,19425,-261,-29430,106.7047119140625,-1.4337158203125,-161.663818359375,358,3.58,0
1632,2643,4.928,8378,4928,2,-137,2210,483,-0.06689453125,1.0791015625,0.23583984375,-206,203,57,-12.5732421875,12.39013671875,3.47900390625,1776,2295,-3984,11939,-390,4036,65.5828857421875,-2.142333984375,22.17041015625,356,3.56,0
1633,2644,4.933,8383,4933,0,649,2655,453,0.31689453125,1.29638671875,0.22119140625,-2623,-2336,-1070,-160.09521484375,-142.578125,-65.3076171875,-4698,157,-1094,13079,772,-17038,71.8450927734375,4.24072265625,-93.592529296875,349,3.49,0
1634,2645,4.934,8384,4934,1,162,1897,-552,0.0791015625,0.92626953125,-0.26953125,163,-226,42,9.94873046875,-13.7939453125,2.5634765625,-1785,739,5711,19435,-260,-29442,106.7596435546875,-1.42822265625,-161.729736328125,358,3.58,0
1635,2646,4.935,8385,4935,2,-155,2230,483,-0.07568359375,1.0888671875,0.23583984375,-215,155,51,-13.12255859375,9.46044921875,3.11279296875,1776,2285,-4007,11927,-389,4045,65.5169677734375,-2.1368408203125,22.2198486328125,356,3.56,0
1636,2647,4.94,8390,4940,0,969,2251,319,0.47314453125,1.09912109375,0.15576171875,-2101,-2049,-1169,-128.23486328125,-125.06103515625,-71.35009765625,-4622,38,-1028,12680,844,-17472,69.6533203125,4.63623046875,-95.9765625,349,3.49,0
1637,2648,4.941,8391,4941,1,176,1909,-521,0.0859375,0.93212890625,-0.25439453125,229,-214,23,13.97705078125,-13.0615234375,1.40380859375,-1791,748,5716,19461,-255,-29465,106.9024658203125,-1.4007568359375,-161.8560791015625,358,3.58,0
1638,2649,4.942,8392,4942,2,-164,2256,489,-0.080078125,1.1015625,0.23876953125,-192,112,61,-11.71875,6.8359375,3.72314453125,1777,2283,-4036,11917,-389,4051,65.4620361328125,-2.1368408203125,22.2528076171875,356,3.56,0
1639,2650,4.947,8397,4947,0,1001,2233,66,0.48876953125,1.09033203125,0.0322265625,-2237,-1613,-1220,-136.53564453125,-98.44970703125,-74.462890625,-4601,-16,-996,12538,881,-17572,68.873291015625,4.8394775390625,-96.52587890625,349,3.49,0
1640,2651,4.948,8398,4948,1,167,1935,-494,0.08154296875,0.94482421875,-0.2412109375,242,-183,-1,14.7705078125,-11.16943359375,-0.06103515625,-1795,726,5701,19474,-252,-29473,106.973876953125,-1.38427734375,-161.9000244140625,358,3.58,0
1641,2652,4.949,8399,4949,2,-144,2288,481,-0.0703125,1.1171875,0.23486328125,-188,-20,21,-11.474609375,-1.220703125,1.28173828125,1803,2280,-4010,11897,-391,4052,65.3521728515625,-2.1478271484375,22.25830078125,356,3.56,0
1642,2653,4.954,8404,4954,0,923,1815,-628,0.45068359375,0.88623046875,-0.306640625,-2519,-754,-1168,-153.74755859375,-46.0205078125,-71.2890625,-4530,-105,-946,12247,969,-17698,67.2747802734375,5.3228759765625,-97.218017578125,350,3.5,0
1643,2654,4.955,8405,4955,1,151,1957,-438,0.07373046875,0.95556640625,-0.2138671875,244,-140,-40,14.892578125,-8.544921875,-2.44140625,-1802,693,5711,19502,-244,-29486,107.127685546875,-1.34033203125,-161.971435546875,357,3.57,0
1644,2655,4.956,8406,4956,2,-127,2291,477,-0.06201171875,1.11865234375,0.23291015625,-191,15,2,-11.65771484375,0.91552734375,0.1220703125,1813,2268,-4009,11886,-389,4053,65.291748046875,-2.1368408203125,22.2637939453125,356,3.56,0
1645,2656,4.961,8411,4961,0,864,1341,-507,0.421875,0.65478515625,-0.24755859375,-1980,-14,-919,-120.849609375,-0.8544921875,-56.09130859375,-4512,-138,-914,12149,1023,-17707,66.7364501953125,5.6195068359375,-97.2674560546875,350,3.5,0
1646,2657,4.962,8412,4962,1,136,1955,-423,0.06640625,0.95458984375,-0.20654296875,258,-133,-51,15.7470703125,-8.11767578125,-3.11279296875,-1808,700,5727,19517,-239,-29492,107.2100830078125,-1.3128662109375,-162.00439453125,357,3.57,0
1647,2658,4.963,8413,4963,2,-121,2306,455,-0.05908203125,1.1259765625,0.22216796875,-296,27,-76,-18.06640625,1.64794921875,-4.638671875,1818,2271,-3962,11855,-379,4053,65.1214599609375,-2.0819091796875,22.2637939453125,356,3.56,0
1648,2659,4.968,8418,4968,0,864,1341,-507,0.421875,0.65478515625,-0.24755859375,-1980,-14,-919,-120.849609375,-0.8544921875,-56.09130859375,-4512,-138,-914,12149,1023,-17707,66.7364501953125,5.6195068359375,-97.2674560546875,350,3.5,0
1649,2660,4.969,8419,4969,1,110,1959,-400,0.0537109375,0.95654296875,-0.1953125,293,-146,-56,17.88330078125,-8.9111328125,-3.41796875,-1816,712,5721,19534,-234,-29499,107.303466796875,-1.285400390625,-162.0428466796875,357,3.57,0
1650,2661,4.97,8420,4970,2,-128,2306,459,-0.0625,1.1259765625,0.22412109375,-341,34,-103,-20.81298828125,2.0751953125,-6.28662109375,1826,2265,-3962,11836,-372,4053,65.01708984375,-2.04345703125,22.2637939453125,357,3.57,0
1651,2662,4.979,8429,4979,0,368,1087,19,0.1796875,0.53076171875,0.00927734375,-890,1045,-520,-54.3212890625,63.78173828125,-31.73828125,-4494,-261,-857,11984,1186,-17608,65.830078125,6.514892578125,-96.7236328125,350,3.5,0
1652,2663,4.979,8429,4979,1,78,1984,-411,0.0380859375,0.96875,-0.20068359375,317,-234,-56,19.34814453125,-14.2822265625,-3.41796875,-1774,726,5754,19569,-220,-29521,107.4957275390625,-1.20849609375,-162.1636962890625,357,3.57,0
1653,2664,4.982,8432,4982,0,163,1136,149,0.07958984375,0.5546875,0.07275390625,-799,964,-425,-48.76708984375,58.837890625,-25.93994140625,-4476,-298,-838,11940,1227,-17576,65.58837890625,6.7401123046875,-96.5478515625,350,3.5,0
1654,2665,4.983,8433,4983,1,75,1977,-422,0.03662109375,0.96533203125,-0.2060546875,305,-296,-45,18.61572265625,-18.06640625,-2.74658203125,-1748,736,5759,19586,-213,-29536,107.589111328125,-1.1700439453125,-162.24609375,357,3.57,0
1655,2666,4.984,8434,4984,2,-126,2260,512,-0.0615234375,1.103515625,0.25,-414,-17,-222,-25.2685546875,-1.03759765625,-13.5498046875,1835,2262,-3942,11772,-341,4040,64.66552734375,-1.8731689453125,22.1923828125,357,3.57,0
1656,2667,4.989,8439,4989,0,-20,1350,294,-0.009765625,0.6591796875,0.1435546875,-1074,563,-334,-65.5517578125,34.36279296875,-20.3857421875,-4472,-341,-881,11820,1288,-17537,64.92919921875,7.0751953125,-96.3336181640625,350,3.5,0
1657,2668,4.99,8440,4990,1,107,1924,-425,0.05224609375,0.939453125,-0.20751953125,312,-398,-6,19.04296875,-24.2919921875,-0.3662109375,-1780,720,5771,19621,-199,-29577,107.7813720703125,-1.0931396484375,-162.4713134765625,356,3.56,0
1658,2669,4.991,8441,4991,2,-118,2228,540,-0.0576171875,1.087890625,0.263671875,-436,-33,-260,-26.611328125,-2.01416015625,-15.869140625,1846,2250,-3981,11749,-328,4032,64.5391845703125,-1.8017578125,22.1484375,357,3.57,0
1659,2670,4.996,8446,4996,0,-99,1323,420,-0.04833984375,0.64599609375,0.205078125,-1119,595,-143,-68.29833984375,36.31591796875,-8.72802734375,-4454,-374,-929,11764,1309,-17504,64.62158203125,7.1905517578125,-96.15234375,350,3.5,0
1660,2671,4.997,8447,4997,1,128,1898,-434,0.0625,0.9267578125,-0.2119140625,330,-434,15,20.1416015625,-26.4892578125,0.91552734375,-1789,723,5719,19641,-193,-29600,107.8912353515625,-1.0601806640625,-162.59765625,356,3.56,0
1661,2672,4.998,8448,4998,2,-94,2184,587,-0.0458984375,1.06640625,0.28662109375,-377,-92,-302,-23.01025390625,-5.615234375,-18.4326171875,1866,2230,-4047,11707,-301,4009,64.3084716796875,-1.6534423828125,22.0220947265625,357,3.57,0
1662,2673,5.003,8453,5003,0,-99,1323,420,-0.04833984375,0.64599609375,0.205078125,-1119,595,-143,-68.29833984375,36.31591796875,-8.72802734375,-4454,-374,-929,11764,1309,-17504,64.62158203125,7.1905517578125,-96.15234375,350,3.5,0
1663,2674,5.004,8454,5004,1,143,1894,-450,0.06982421875,0.9248046875,-0.2197265625,361,-473,35,22.03369140625,-28.86962890625,2.13623046875,-1793,732,5746,19662,-187,-29626,108.006591796875,-1.0272216796875,-162.740478515625,356,3.56,0
1664,2675,5.016,8466,5016,2,-81,2170,585,-0.03955078125,1.0595703125,0.28564453125,-393,-181,-325,-23.98681640625,-11.04736328125,-19.83642578125,1874,2221,-4075,11686,-288,3992,64.193115234375,-1.58203125,21.9287109375,357,3.57,0
1665,2676,5.017,8467,5017,0,-501,1833,256,-0.24462890625,0.89501953125,0.125,-536,583,-70,-32.71484375,35.58349609375,-4.2724609375,-4458,-446,-957,11634,1381,-17360,63.907470703125,7.5860595703125,-95.361328125,351,3.51,0
1666,2677,5.018,8468,5018,1,152,1930,-461,0.07421875,0.9423828125,-0.22509765625,437,-613,71,26.67236328125,-37.41455078125,4.33349609375,-1797,758,5795,19734,-168,-29721,108.402099609375,-0.9228515625,-163.2623291015625,356,3.56,0
1667,2678,5.019,8469,5019,2,13,2058,596,0.00634765625,1.0048828125,0.291015625,-425,-51,-373,-25.93994140625,-3.11279296875,-22.76611328125,1865,2257,-4002,11618,-238,3952,63.819580078125,-1.307373046875,21.708984375,358,3.58,0
1668,2679,5.024,8474,5024,0,-458,1661,236,-0.2236328125,0.81103515625,0.115234375,-534,-34,-46,-32.5927734375,-2.0751953125,-2.8076171875,-4435,-483,-936,11569,1389,-17368,63.5504150390625,7.6300048828125,-95.4052734375,351,3.51,0
1669,2680,5.025,8475,5025,1,163,1934,-459,0.07958984375,0.9443359375,-0.22412109375,452,-646,74,27.587890625,-39.4287109375,4.5166015625,-1779,754,5814,19760,-160,-29756,108.544921875,-0.87890625,-163.45458984375,356,3.56,0
1670,2681,5.026,8476,5026,2,19,2003,592,0.00927734375,0.97802734375,0.2890625,-448,-46,-368,-27.34375,-2.8076171875,-22.4609375,1881,2261,-3989,11593,-220,3941,63.6822509765625,-1.20849609375,21.6485595703125,358,3.58,0
1671,2682,5.031,8481,5031,0,-500,1747,168,-0.244140625,0.85302734375,0.08203125,-404,-168,-93,-24.658203125,-10.25390625,-5.67626953125,-4428,-504,-963,11542,1389,-17387,63.402099609375,7.6300048828125,-95.5096435546875,351,3.51,0
1672,2683,5.032,8482,5032,1,197,1930,-425,0.09619140625,0.9423828125,-0.20751953125,481,-662,75,29.35791015625,-40.4052734375,4.57763671875,-1723,777,5800,19814,-145,-29827,108.841552734375,-0.7965087890625,-163.8446044921875,356,3.56,0
1673,2684,5.033,8483,5033,2,19,1947,598,0.00927734375,0.95068359375,0.2919921875,-451,-37,-375,-27.52685546875,-2.25830078125,-22.88818359375,1868,2281,-3977,11569,-202,3931,63.5504150390625,-1.109619140625,21.5936279296875,358,3.58,0
1674,2685,5.038,8488,5038,0,-691,1781,78,-0.33740234375,0.86962890625,0.0380859375,-435,-392,-95,-26.55029296875,-23.92578125,-5.79833984375,-4413,-527,-945,11508,1387,-17415,63.21533203125,7.6190185546875,-95.6634521484375,351,3.51,0
1675,2686,5.039,8489,5039,1,210,1944,-402,0.1025390625,0.94921875,-0.1962890625,487,-627,60,29.72412109375,-38.26904296875,3.662109375,-1721,764,5777,19841,-137,-29860,108.9898681640625,-0.7525634765625,-164.02587890625,356,3.56,0
1676,2687,5.04,8490,5040,2,1,1833,622,0.00048828125,0.89501953125,0.3037109375,-354,-12,-358,-21.6064453125,-0.732421875,-21.8505859375,1863,2304,-3954,11530,-165,3913,63.336181640625,-0.9063720703125,21.4947509765625,358,3.58,0
1677,2688,5.045,8495,5045,0,-729,1735,160,-0.35595703125,0.84716796875,0.078125,-721,-464,-164,-44.00634765625,-28.3203125,-10.009765625,-4435,-556,-894,11419,1383,-17475,62.7264404296875,7.5970458984375,-95.9930419921875,351,3.51,0
1678,2689,5.046,8496,5046,1,228,1968,-386,0.111328125,0.9609375,-0.1884765625,441,-539,20,26.91650390625,-32.89794921875,1.220703125,-1697,784,5750,19891,-120,-29916,109.2645263671875,-0.6591796875,-164.33349609375,356,3.56,0
1679,2690,5.047,8497,5047,2,-22,1796,626,-0.0107421875,0.876953125,0.3056640625,-323,-22,-347,-19.71435546875,-1.3427734375,-21.17919921875,1863,2322,-3931,11513,-148,3903,63.2427978515625,-0.81298828125,21.4398193359375,358,3.58,0
1680,2691,5.052,8502,5052,0,-704,1631,166,-0.34375,0.79638671875,0.0810546875,-823,-412,-178,-50.23193359375,-25.146484375,-10.8642578125,-4415,-582,-894,11369,1384,-17499,62.4517822265625,7.6025390625,-96.1248779296875,351,3.51,0
1681,2692,5.053,8503,5053,1,233,1974,-373,0.11376953125,0.9638671875,-0.18212890625,416,-491,-7,25.390625,-29.96826171875,-0.42724609375,-1680,792,5731,19913,-111,-29940,109.3853759765625,-0.6097412109375,-164.46533203125,356,3.56,0
1682,2693,5.068,8518,5068,2,-58,1747,620,-0.0283203125,0.85302734375,0.302734375,-314,-28,-317,-19.1650390625,-1.708984375,-19.34814453125,1852,2326,-3957,11479,-117,3885,63.0560302734375,-0.6427001953125,21.3409423828125,358,3.58,0
1683,2694,5.079,8529,5079,0,-704,1631,166,-0.34375,0.79638671875,0.0810546875,-823,-412,-178,-50.23193359375,-25.146484375,-10.8642578125,-4415,-582,-894,11369,1384,-17499,62.4517822265625,7.6025390625,-96.1248779296875,351,3.51,0
1684,2695,5.08,8530,5080,2,-73,1687,621,-0.03564453125,0.82373046875,0.30322265625,-239,6,-235,-14.58740234375,0.3662109375,-14.34326171875,1867,2452,-3936,11422,-63,3862,62.742919921875,-0.3460693359375,21.214599609375,358,3.58,0
1685,2696,5.08,8530,5080,0,-690,850,358,-0.3369140625,0.4150390625,0.1748046875,-316,-264,-47,-19.287109375,-16.11328125,-2.86865234375,-4354,-721,-894,11141,1377,-17642,61.1993408203125,7.5640869140625,-96.910400390625,350,3.5,0
1686,2697,5.081,8531,5081,1,306,1875,-353,0.1494140625,0.91552734375,-0.17236328125,324,-191,-116,19.775390625,-11.65771484375,-7.080078125,-1637,877,5700,20028,-52,-30019,110.01708984375,-0.28564453125,-164.8992919921875,355,3.55,0
1687,2698,5.082,8532,5082,2,-77,1689,613,-0.03759765625,0.82470703125,0.29931640625,-225,-40,-212,-13.73291015625,-2.44140625,-12.939453125,1863,2458,-3923,11410,-53,3854,62.677001953125,-0.2911376953125,21.170654296875,358,3.58,0
1688,2699,5.087,8537,5087,0,-696,913,274,-0.33984375,0.44580078125,0.1337890625,-164,-216,-29,-10.009765625,-13.18359375,-1.77001953125,-4349,-712,-883,11129,1374,-17653,61.1334228515625,7.547607421875,-96.9708251953125,350,3.5,0
1689,2700,5.088,8538,5088,1,327,1836,-399,0.15966796875,0.896484375,-0.19482421875,340,-169,-113,20.751953125,-10.31494140625,-6.89697265625,-1639,852,5659,20047,-44,-30025,110.1214599609375,-0.24169921875,-164.9322509765625,355,3.55,0
1690,2701,5.089,8539,5089,2,-72,1708,583,-0.03515625,0.833984375,0.28466796875,-200,-99,-171,-12.20703125,-6.04248046875,-10.43701171875,1833,2448,-3827,11389,-40,3836,62.5616455078125,-0.2197265625,21.07177734375,358,3.58,0
1691,2702,5.094,8544,5094,0,-696,913,274,-0.33984375,0.44580078125,0.1337890625,-164,-216,-29,-10.009765625,-13.18359375,-1.77001953125,-4349,-712,-883,11129,1374,-17653,61.1334228515625,7.547607421875,-96.9708251953125,350,3.5,0
1692,2703,5.095,8545,5095,1,339,1820,-441,0.16552734375,0.888671875,-0.21533203125,361,-166,-108,22.03369140625,-10.1318359375,-6.591796875,-1634,858,5662,20068,-35,-30032,110.23681640625,-0.1922607421875,-164.970703125,355,3.55,0
1693,2704,5.096,8546,5096,2,-66,1727,559,-0.0322265625,0.84326171875,0.27294921875,-217,-97,-153,-13.24462890625,-5.92041015625,-9.33837890625,1846,2458,-3837,11376,-34,3829,62.490234375,-0.186767578125,21.0333251953125,358,3.58,0
1694,2705,5.101,8551,5101,0,-683,988,219,-0.33349609375,0.482421875,0.10693359375,-115,-122,112,-7.01904296875,-7.4462890625,6.8359375,-4319,-763,-804,11096,1354,-17671,60.9521484375,7.437744140625,-97.0697021484375,350,3.5,0
1695,2706,5.102,8552,5102,1,325,1839,-534,0.15869140625,0.89794921875,-0.2607421875,420,-201,-104,25.634765625,-12.26806640625,-6.34765625,-1608,922,5629,20114,-17,-30047,110.489501953125,-0.0933837890625,-165.0531005859375,355,3.55,0
1696,2707,5.103,8553,5103,2,-63,1748,537,-0.03076171875,0.853515625,0.26220703125,-242,-63,-136,-14.7705078125,-3.84521484375,-8.30078125,1831,2482,-3870,11363,-28,3823,62.4188232421875,-0.15380859375,21.0003662109375,358,3.58,0
1697,2708,5.108,8558,5108,0,-646,961,200,-0.3154296875,0.46923828125,0.09765625,-28,-169,227,-1.708984375,-10.31494140625,13.85498046875,-4313,-780,-795,11093,1338,-17676,60.9356689453125,7.349853515625,-97.09716796875,350,3.5,0
1698,2709,5.109,8559,5109,1,309,1863,-585,0.15087890625,0.90966796875,-0.28564453125,454,-228,-104,27.7099609375,-13.916015625,-6.34765625,-1621,909,5641,20140,-7,-30057,110.63232421875,-0.0384521484375,-165.1080322265625,355,3.55,0
1699,2710,5.11,8560,5110,2,-73,1778,510,-0.03564453125,0.8681640625,0.2490234375,-294,19,-112,-17.9443359375,1.15966796875,-6.8359375,1810,2498,-3909,11331,-15,3819,62.2430419921875,-0.0823974609375,20.9783935546875,358,3.58,0
1700,2711,5.115,8565,5115,0,-620,1078,160,-0.302734375,0.5263671875,0.078125,59,-420,372,3.60107421875,-25.634765625,22.705078125,-4303,-794,-790,11092,1285,-17700,60.93017578125,7.0587158203125,-97.22900390625,350,3.5,0
1701,2712,5.117,8567,5117,2,-90,1781,509,-0.0439453125,0.86962890625,0.24853515625,-296,33,-98,-18.06640625,2.01416015625,-5.9814453125,1820,2510,-3890,11316,-9,3819,62.16064453125,-0.0494384765625,20.9783935546875,358,3.58,0
1702,2713,5.122,8572,5122,0,-609,1093,150,-0.29736328125,0.53369140625,0.0732421875,81,-583,404,4.94384765625,-35.58349609375,24.658203125,-4282,-788,-806,11092,1248,-17723,60.93017578125,6.85546875,-97.3553466796875,350,3.5,0
1703,2714,5.123,8573,5123,1,287,1932,-633,0.14013671875,0.943359375,-0.30908203125,510,-237,-116,31.1279296875,-14.46533203125,-7.080078125,-1618,924,5693,20223,23,-30086,111.0882568359375,0.1263427734375,-165.267333984375,355,3.55,0
1704,2715,5.124,8574,5124,2,-130,1770,526,-0.0634765625,0.8642578125,0.2568359375,-205,-14,-86,-12.51220703125,-0.8544921875,-5.2490234375,1837,2521,-3848,11293,0,3813,62.0343017578125,0.0,20.9454345703125,358,3.58,0
1705,2716,5.129,8579,5129,0,-609,1093,150,-0.29736328125,0.53369140625,0.0732421875,81,-583,404,4.94384765625,-35.58349609375,24.658203125,-4282,-788,-806,11092,1248,-17723,60.93017578125,6.85546875,-97.3553466796875,350,3.5,0
1706,2717,5.131,8581,5131,2,-155,1766,526,-0.07568359375,0.8623046875,0.2568359375,-159,-78,-75,-9.70458984375,-4.7607421875,-4.57763671875,1818,2545,-3838,11285,1,3807,61.9903564453125,0.0054931640625,20.9124755859375,358,3.58,0
1707,2718,5.14,8590,5140,0,-416,1219,59,-0.203125,0.59521484375,0.02880859375,234,-1094,409,14.2822265625,-66.7724609375,24.96337890625,-4282,-774,-794,11110,1109,-17829,61.029052734375,6.0919189453125,-97.9376220703125,350,3.5,0
1708,2719,5.14,8590,5140,1,240,1979,-620,0.1171875,0.96630859375,-0.302734375,501,-116,-125,30.57861328125,-7.080078125,-7.62939453125,-1608,936,5756,20307,50,-30100,111.5496826171875,0.274658203125,-165.34423828125,355,3.55,0
1709,2720,5.14,8590,5140,2,-170,1765,522,-0.0830078125,0.86181640625,0.2548828125,-116,-118,-69,-7.080078125,-7.2021484375,-4.21142578125,1827,2574,-3853,11280,2,3799,61.962890625,0.010986328125,20.8685302734375,358,3.58,0
1710,2721,5.143,8593,5143,0,-200,1144,142,-0.09765625,0.55859375,0.0693359375,403,-1161,518,24.59716796875,-70.86181640625,31.6162109375,-4272,-800,-838,11126,1052,-17878,61.116943359375,5.77880859375,-98.206787109375,350,3.5,0
1711,2722,5.144,8594,5144,1,210,1975,-601,0.1025390625,0.96435546875,-0.29345703125,476,-77,-116,29.052734375,-4.69970703125,-7.080078125,-1597,902,5766,20333,57,-30100,111.6925048828125,0.3131103515625,-165.34423828125,355,3.55,0
1712,2723,5.145,8595,5145,2,-189,1785,491,-0.09228515625,0.87158203125,0.23974609375,-79,-131,-67,-4.82177734375,-7.99560546875,-4.08935546875,1852,2594,-3858,11271,3,3783,61.9134521484375,0.0164794921875,20.7806396484375,358,3.58,0
1713,2724,5.15,8600,5150,0,36,1329,134,0.017578125,0.64892578125,0.0654296875,536,-1418,578,32.71484375,-86.5478515625,35.2783203125,-4251,-772,-805,11170,926,-17990,61.358642578125,5.086669921875,-98.822021484375,350,3.5,0
1714,2725,5.152,8602,5152,2,-199,1810,469,-0.09716796875,0.8837890625,0.22900390625,-103,-125,-69,-6.28662109375,-7.62939453125,-4.21142578125,1838,2609,-3841,11265,4,3775,61.8804931640625,0.02197265625,20.7366943359375,358,3.58,0
1715,2726,5.157,8607,5157,0,155,1383,144,0.07568359375,0.67529296875,0.0703125,613,-1570,546,37.41455078125,-95.8251953125,33.3251953125,-4218,-771,-817,11200,859,-18055,61.5234375,4.7186279296875,-99.1790771484375,350,3.5,0
1716,2727,5.158,8608,5158,1,122,1881,-535,0.0595703125,0.91845703125,-0.26123046875,462,-30,-81,28.1982421875,-1.8310546875,-4.94384765625,-1571,943,5769,20409,72,-30099,112.1099853515625,0.3955078125,-165.3387451171875,355,3.55,0
1717,2728,5.159,8609,5159,2,-208,1838,454,-0.1015625,0.8974609375,0.2216796875,-140,-115,-69,-8.544921875,-7.01904296875,-4.21142578125,1840,2588,-3829,11257,5,3768,61.8365478515625,0.0274658203125,20.6982421875,358,3.58,0
1718,2729,5.164,8614,5164,0,212,1487,190,0.103515625,0.72607421875,0.0927734375,707,-1627,510,43.15185546875,-99.30419921875,31.1279296875,-4199,-766,-822,11233,794,-18124,61.7047119140625,4.361572265625,-99.55810546875,350,3.5,0
1719,2730,5.165,8615,5165,1,102,1870,-487,0.0498046875,0.9130859375,-0.23779296875,494,-11,-75,30.1513671875,-0.67138671875,-4.57763671875,-1575,946,5808,20437,76,-30097,112.2637939453125,0.41748046875,-165.3277587890625,355,3.55,0
1720,2731,5.166,8616,5166,2,-222,1888,452,-0.1083984375,0.921875,0.220703125,-192,-113,-76,-11.71875,-6.89697265625,-4.638671875,1843,2598,-3796,11236,7,3753,61.72119140625,0.0384521484375,20.6158447265625,358,3.58,0
1721,2732,5.171,8621,5171,0,416,1610,385,0.203125,0.7861328125,0.18798828125,814,-1585,400,49.6826171875,-96.74072265625,24.4140625,-4198,-724,-842,11309,675,-18262,62.1221923828125,3.7078857421875,-100.316162109375,350,3.5,0
1722,2733,5.172,8622,5172,1,78,1889,-348,0.0380859375,0.92236328125,-0.169921875,522,30,-79,31.8603515625,1.8310546875,-4.82177734375,-1556,954,5755,20495,83,-30090,112.5823974609375,0.4559326171875,-165.289306640625,355,3.55,0
1723,2734,5.173,8623,5173,2,-230,1906,462,-0.1123046875,0.9306640625,0.2255859375,-206,-135,-79,-12.5732421875,-8.23974609375,-4.82177734375,1857,2577,-3759,11225,8,3744,61.6607666015625,0.0439453125,20.56640625,358,3.58,0
1724,2735,5.178,8628,5178,0,503,1669,516,0.24560546875,0.81494140625,0.251953125,827,-1438,343,50.47607421875,-87.7685546875,20.93505859375,-4183,-722,-758,11349,626,-18327,62.3419189453125,3.438720703125,-100.6732177734375,350,3.5,0
1725,2736,5.179,8629,5179,1,79,1887,-299,0.03857421875,0.92138671875,-0.14599609375,523,41,-88,31.92138671875,2.50244140625,-5.37109375,-1571,950,5784,20524,86,-30085,112.74169921875,0.472412109375,-165.2618408203125,355,3.55,0
1726,2737,5.18,8630,5180,2,-231,1929,499,-0.11279296875,0.94189453125,0.24365234375,-183,-186,-82,-11.16943359375,-11.3525390625,-5.0048828125,1867,2574,-3788,11205,8,3722,61.5509033203125,0.0439453125,20.445556640625,358,3.58,0
1727,2738,5.185,8635,5185,0,673,1914,750,0.32861328125,0.9345703125,0.3662109375,666,-1320,146,40.6494140625,-80.56640625,8.9111328125,-4145,-699,-699,11413,545,-18454,62.6934814453125,2.9937744140625,-101.370849609375,351,3.51,0
1728,2739,5.197,8647,5197,1,71,1888,-269,0.03466796875,0.921875,-0.13134765625,527,43,-92,32.16552734375,2.62451171875,-5.615234375,-1568,964,5778,20554,90,-30081,112.906494140625,0.494384765625,-165.2398681640625,355,3.55,0
1729,2740,5.198,8648,5198,2,-217,1943,521,-0.10595703125,0.94873046875,0.25439453125,-173,-274,-98,-10.55908203125,-16.7236328125,-5.9814453125,1847,2613,-3791,11187,5,3691,61.4520263671875,0.0274658203125,20.2752685546875,358,3.58,0
1730,2741,5.199,8649,5199,0,765,1980,1109,0.37353515625,0.966796875,0.54150390625,452,-1341,53,27.587890625,-81.84814453125,3.23486328125,-4142,-713,-657,11454,475,-18591,62.918701171875,2.6092529296875,-102.1234130859375,351,3.51,0
1731,2742,5.2,8650,5200,1,77,1953,-259,0.03759765625,0.95361328125,-0.12646484375,598,-35,-118,36.4990234375,-2.13623046875,-7.2021484375,-1573,1011,5784,20651,108,-30074,113.4393310546875,0.59326171875,-165.201416015625,355,3.55,0
1732,2743,5.201,8651,5201,2,-185,1947,539,-0.09033203125,0.95068359375,0.26318359375,-190,-295,-110,-11.5966796875,-18.00537109375,-6.7138671875,1826,2613,-3828,11166,2,3657,61.336669921875,0.010986328125,20.0885009765625,358,3.58,0
1733,2744,5.206,8656,5206,0,763,2050,1440,0.37255859375,1.0009765625,0.703125,189,-1509,8,11.53564453125,-92.10205078125,0.48828125,-4084,-711,-627,11468,403,-18743,62.99560546875,2.2137451171875,-102.9583740234375,351,3.51,0
1734,2745,5.207,8657,5207,1,140,1991,-270,0.068359375,0.97216796875,-0.1318359375,566,-112,-114,34.5458984375,-6.8359375,-6.9580078125,-1581,1023,5745,20714,124,-30079,113.785400390625,0.68115234375,-165.2288818359375,355,3.55,0
1735,2746,5.208,8658,5208,2,-163,1943,551,-0.07958984375,0.94873046875,0.26904296875,-200,-278,-120,-12.20703125,-16.9677734375,-7.32421875,1819,2631,-3843,11156,2,3641,61.28173828125,0.010986328125,20.0006103515625,358,3.58,0
1736,2747,5.213,8663,5213,0,695,2019,1623,0.33935546875,0.98583984375,0.79248046875,25,-1574,-32,1.52587890625,-96.0693359375,-1.953125,-4046,-694,-576,11463,370,-18823,62.9681396484375,2.032470703125,-103.3978271484375,351,3.51,0
