record_index,sequence,time_s,tick_ms,tick_elapsed_ms,ch1_raw_uV,ch2_raw_uV,ch1_filtered_uV,ch2_filtered_uV,sequence_gap_before,byte_offset_adjustment,imputed_fields
5609,5609,2.8045000,253929,2804,18377.5195,25792.8125,3.29848743264,7.14159067353,0,0,
5610,5610,2.8050000,253930,2805,18375.4766,25795.6973,2.01784254518,10.2753295007,0,0,
5611,5611,2.8055000,253930,2805,18375.8379,25792.4512,2.87703348705,6.74886947296,0,0,
5612,5612,2.8060000,253931,2806,18376.3184,25791.8516,3.66777851538,6.66014807423,0,0,
5613,5613,2.8065000,253931,2806,18377.0391,25794.375,4.10366945371,7.80546320436,0,0,
5614,5614,2.8070000,253932,2807,18374.7559,25789.0859,2.06181844773,3.57197908045,0,0,
5615,5615,2.8075000,253932,2807,18378.9629,25790.0469,6.34029473503,2.72994083651,0,0,
5616,5616,2.8080000,253933,2808,18377.8809,25798.584,5.38713555594,10.0314062865,0,0,
5617,5617,2.8085000,253933,2808,18376.9199,25799.7832,4.3622159278,7.40993445445,0,0,
5618,5618,2.8090000,253934,2809,18372.832,25800.5059,0.545064215665,6.02450486713,0,0,
5619,5619,2.8095000,253934,2809,18379.3223,25797.2598,7.3004137803,2.73913190954,0,0,
5620,5620,2.8100000,253935,2810,18381.127,25792.6934,8.6500916308,-2.38441837314,0,0,
5621,5621,2.8105000,253935,2810,18379.084,25791.9707,6.2699930787,-3.35578351528,0,0,
5622,5622,2.8110000,253936,2811,18379.084,25795.9375,4.84589192273,0.698900808457,0,0,
5623,5623,2.8115000,253936,2811,18378.2402,25796.6582,5.20573768304,-0.327931675933,0,0,
5624,5624,2.8120000,253937,2812,18376.1973,25799.1816,3.55156178558,-0.157228086667,0,0,
5625,5625,2.8125000,253937,2812,18379.6836,25800.0234,5.9838332233,-2.91719987031,0,0,
5626,5626,2.8130000,253938,2813,18378.4824,25803.1504,4.70889726103,-0.269501018629,0,0,
5627,5627,2.8135000,253938,2813,18377.4004,25794.8574,3.4152896923,-8.18055163375,0,0,
5628,5628,2.8140000,253939,2814,18377.0391,25791.1309,3.54704720311,-11.2003879241,0,0,
5629,5629,2.8145000,253939,2814,18375.3574,25794.6152,1.31296774225,-8.65204103113,0,0,
5630,5630,2.8150000,253940,2815,18374.9961,25805.1934,2.63831699717,0.207864773594,0,0,
5631,5631,2.8155000,253940,2815,18370.5488,25814.5703,-0.34940773643,5.68820582416,0,0,
5632,5632,2.8160000,253941,2816,18374.0332,25812.7656,3.76890874714,1.11600240015,0,0,
5633,5633,2.8165000,253941,2816,18380.0449,25797.5,9.40385292224,-14.5949774988,0,0,
5634,5634,2.8170000,253942,2817,18385.9336,25786.0801,13.2383896166,-23.5275542833,0,0,
5635,5635,2.8175000,253942,2817,18388.459,25785.9609,12.5933368929,-22.4015403401,0,0,
5636,5636,2.8180000,253943,2818,18388.6992,25794.9766,10.6878374291,-11.9501770816,0,0,
5637,5637,2.8185000,253943,2818,18383.5293,25802.7891,4.42847073414,-4.41057972097,0,0,
5638,5638,2.8190000,253944,2819,18381.7266,25820.3379,2.02086390765,9.46904080254,0,0,
5639,5639,2.8195000,253944,2819,18380.2852,25831.5176,0.934329130221,14.0466190473,0,0,
5640,5640,2.8200000,253945,2820,18375.957,25831.998,-2.3250183033,9.30981624303,0,0,
5641,5641,2.8205000,253945,2820,18376.7988,25831.1562,-1.92408731616,4.37885274279,0,0,
5642,5642,2.8210000,253946,2821,18378.4824,25827.3105,-1.05113316614,-2.8806783925,0,0,
5643,5643,2.8215000,253946,2821,18380.6465,25819.2578,0.185580729196,-11.6772546166,0,0,
5644,5644,2.8220000,253947,2822,18386.6543,25809.5215,5.91239261134,-21.7288072387,0,0,
5645,5645,2.8225000,253947,2822,18389.0605,25805.6738,4.79886191527,-22.3776955589,0,0,
5646,5646,2.8230000,253948,2823,18390.9824,25802.1875,5.63053740102,-22.4931450892,0,0,
5647,5647,2.8235000,253948,2823,18392.1855,25791.6094,4.92323311343,-29.9343821947,0,0,
5648,5648,2.8240000,253949,2824,18396.2715,25767.5703,6.76152576818,-45.464528518,0,0,
5649,5649,2.8245000,253949,2824,18398.0742,25752.5449,5.06818378182,-49.8571088193,0,0,
5650,5650,2.8250000,253950,2825,18402.6426,25748.459,6.89035768474,-43.5428429587,0,0,
5651,5651,2.8255000,253950,2825,18399.1562,25746.1738,1.10758843252,-35.7317600298,0,0,
5652,5652,2.8260000,253951,2826,18401.2012,25754.4688,0.688534373805,-19.8703389976,0,0,
5653,5653,2.8265000,253951,2826,18396.6328,25766.248,-5.51872812535,-5.13039906138,0,0,
5654,5654,2.8270000,253952,2827,18396.0312,25767.4512,-6.85888230671,0.868891707522,0,0,
5655,5655,2.8275000,253952,2827,18397.7129,25768.1719,-6.67629482335,2.61273049184,0,0,
5656,5656,2.8280000,253953,2828,18399.2773,25762.1621,-5.85360738725,-0.882735022356,0,0,
5657,5657,2.8285000,253953,2828,18400.7188,25758.4355,-5.61654093445,-2.20956793911,0,0,
5658,5658,2.8290000,253954,2829,18398.7949,25765.7656,-8.04095660948,7.09059184526,0,0,
5659,5659,2.8295000,253954,2829,18399.877,25771.416,-8.31999378682,14.989613234,0,0,
5660,5660,2.8300000,253955,2830,18401.0801,25773.2188,-7.84621364251,17.4218722132,0,0,
5661,5661,2.8305000,253955,2830,18399.877,25773.2188,-8.96256186164,17.2863433621,0,0,
5662,5662,2.8310000,253956,2831,18401.4395,25778.9902,-8.79381902405,21.8239008831,0,0,
5663,5663,2.8315000,253956,2831,18399.877,25782.1152,-9.21854425471,22.4310586297,0,0,
5664,5664,2.8320000,253957,2832,18398.7949,25782.1152,-9.64858655756,19.5877757282,0,0,
5665,5665,2.8325000,253957,2832,18400.7188,25785.7207,-8.93302625139,19.145106525,0,0,
5666,5666,2.8330000,253958,2833,18401.3203,25784.2793,-8.08076834497,16.599558,0,0,
5667,5667,2.8335000,253958,2833,18400.1191,25789.0859,-9.04478771047,20.7133016891,0,0,
5668,5668,2.8340000,253959,2834,18403.9648,25790.7676,-5.2815551432,20.1698429282,0,0,
5669,5669,2.8345000,253959,2834,18405.2871,25785.7207,-5.03151249262,12.0880219523,0,0,
5670,5670,2.8350000,253960,2835,18408.6523,25780.5527,-1.74568996607,5.01417958275,0,0,
5671,5671,2.8355000,253960,2835,18407.6914,25780.1895,-2.54702098022,2.96194342803,0,0,
5672,5672,2.8360000,253961,2836,18412.1387,25778.8691,-0.0899349867534,2.64878772765,0,0,
5673,5673,2.8365000,253961,2836,18412.498,25774.6621,-1.62644400987,1.51927080052,0,0,
5674,5674,2.8370000,253962,2837,18414.0605,25772.377,-2.24703050884,1.94695064725,0,0,
5675,5675,2.8375000,253962,2837,18413.3398,25779.2285,-4.64943363428,6.9252094329,0,0,
5676,5676,2.8380000,253963,2838,18405.8887,25793.6543,-11.009448603,16.9219505687,0,0,
5677,5677,2.8385000,253963,2838,18404.4453,25806.3965,-10.3101109277,23.4738240625,0,0,
5678,5678,2.8390000,253964,2839,18405.0469,25812.8848,-8.4380095362,21.634144539,0,0,
5679,5679,2.8395000,253964,2839,18405.7676,25815.8906,-6.22672726855,17.0379031444,0,0,
5680,5680,2.8400000,253965,2840,18410.2148,25811.6855,-0.848100326524,9.4125216041,0,0,
5681,5681,2.8405000,253965,2840,18410.2148,25805.0723,-1.84827398613,1.55265472267,0,0,
5682,5682,2.8410000,253966,2841,18410.5762,25797.2598,-2.55359596292,-5.81075431251,0,0,
5683,5683,2.8415000,253966,2841,18415.5039,25800.3848,0.677608114258,-1.73046432548,0,0,
5684,5684,2.8420000,253967,2842,18413.2207,25805.6738,-1.81656219469,2.20060370231,0,0,
5685,5685,2.8425000,253967,2842,18409.7344,25805.4355,-6.23719385884,1.73676590534,0,0,
5686,5686,2.8430000,253968,2843,18411.0566,25797.7402,-3.85955981084,-4.9813025633,0,0,
5687,5687,2.8435000,253968,2843,18412.0176,25788.4844,-2.4759313133,-12.0331892694,0,0,
5688,5688,2.8440000,253969,2844,18412.1387,25770.8145,-2.18860847927,-21.4901408612,0,0,
5689,5689,2.8445000,253969,2844,18411.5371,25766.6094,-2.92406340981,-19.407608369,0,0,
5690,5690,2.8450000,253970,2845,18410.6953,25769.373,-3.09419650098,-13.5817352618,0,0,
5691,5691,2.8455000,253970,2845,18413.3398,25787.041,0.655735513167,3.28724277674,0,0,
5692,5692,2.8460000,253971,2846,18411.5371,25790.2891,-0.795390422849,3.53514915352,0,0,
5693,5693,2.8465000,253971,2846,18415.0234,25772.8594,3.18633139506,-14.7234593218,0,0,
5694,5694,2.8470000,253972,2847,18417.668,25758.6738,5.47385232186,-22.8944329325,0,0,
5695,5695,2.8475000,253972,2847,18414.4219,25757.3516,1.71589118954,-20.8434848505,0,0,
5696,5696,2.8480000,253973,2848,18414.0605,25757.2324,1.71211030051,-16.3698837053,0,0,
5697,5697,2.8485000,253973,2848,18415.2637,25757.7129,2.80742246424,-12.7486280317,0,0,
5698,5698,2.8490000,253974,2849,18413.4609,25757.4746,1.955104679,-10.9536158373,0,0,
5699,5699,2.8495000,253974,2849,18415.5039,25759.877,3.30967249377,-5.44738074607,0,0,
5700,5700,2.8500000,253975,2850,18414.7832,25760.8379,2.62999226983,-1.91671084073,0,0,
5701,5701,2.8505000,253975,2850,18411.7773,25766.248,1.00698046242,4.56068181211,0,0,
5702,5702,2.8510000,253976,2851,18412.3789,25765.8887,1.25846981225,4.31876970384,0,0,
5703,5703,2.8515000,253976,2851,18413.3398,25757.3516,3.84435365653,-2.50607620945,0,0,
5704,5704,2.8520000,253977,2852,18418.3887,25747.2559,8.71286901301,-8.9611280983,0,0,
5705,5705,2.8525000,253977,2852,18420.4316,25740.1641,8.46461622969,-12.6246532327,0,0,
5706,5706,2.8530000,253978,2853,18420.4316,25738,7.74065251478,-8.62936456044,0,0,
5707,5707,2.8535000,253978,2853,18423.1973,25736.3184,9.37389743445,-4.59404253631,0,0,
5708,5708,2.8540000,253979,2854,18423.0762,25748.2168,7.69339807812,9.61600580106,0,0,
5709,5709,2.8545000,253979,2854,18424.6387,25755.7891,7.38737076131,17.1828755487,0,0,
5710,5710,2.8550000,253980,2855,18426.3223,25756.2715,7.91305896053,17.1961812142,0,0,
5711,5711,2.8555000,253980,2855,18424.7598,25757.834,6.36277859268,16.9710526187,0,0,
5712,5712,2.8560000,253981,2856,18426.5625,25754.8281,5.84645444984,14.7723601183,0,0,
5713,5713,2.8565000,253981,2856,18426.3223,25755.0684,4.2346909887,17.0951917227,0,0,
5714,5714,2.8570000,253982,2857,18426.082,25753.8672,2.41292133752,17.0828984763,0,0,
5715,5715,2.8575000,253982,2857,18421.7559,25754.9473,-2.04095631782,14.9950200048,0,0,
5716,5716,2.8580000,253983,2858,18424.6387,25756.5098,2.10314222378,12.2447193069,0,0,
5717,5717,2.8585000,253983,2858,18424.1582,25758.5547,2.33704118999,10.687650008,0,0,
5718,5718,2.8590000,253984,2859,18425.9629,25755.4297,3.57484962906,4.89731246124,0,0,
5719,5719,2.8595000,253984,2859,18430.2891,25747.7363,6.86944478841,-2.75922587151,0,0,
5720,5720,2.8600000,253985,2860,18431.9707,25745.6934,7.00814105055,-1.2268836744,0,0,
5721,5721,2.8605000,253985,2860,18432.332,25747.9766,5.22660345614,4.3687355673,0,0,
5722,5722,2.8610000,253986,2861,18428.4863,25746.7754,0.0295665214096,6.26925265013,0,0,
5723,5723,2.8615000,253986,2861,18428.0059,25744.0098,-2.16846902327,5.59231783694,0,0,
5724,5724,2.8620000,253987,2862,18426.3223,25750.7422,-3.12765042146,11.4475365252,0,0,
5725,5725,2.8625000,253987,2862,18426.9238,25752.6641,-3.01271220146,13.75670201,0,0,
5726,5726,2.8630000,253988,2863,18426.3223,25742.8066,-3.12119426341,6.92238354188,0,0,
5727,5727,2.8635000,253988,2863,18422.8359,25733.5527,-5.70241390618,1.71108810305,0,0,
5728,5728,2.8640000,253989,2864,18425.3613,25724.2969,-2.8834459239,1.10907373072,0,0,
5729,5729,2.8645000,253989,2864,18428.0059,25716.6035,-0.730272049188,-1.5899144919,0,0,
5730,5730,2.8650000,253990,2865,18424.2793,25719.9688,-3.68371330891,2.56565297257,0,0,
5731,5731,2.8655000,253990,2865,18425.7207,25713.5996,-1.63888248276,-4.51313684211,0,0,
5732,5732,2.8660000,253991,2866,18427.6445,25704.8223,0.410218708909,-10.97670903,0,0,
5733,5733,2.8665000,253991,2866,18428.0059,25708.5488,0.556987820828,-3.84645723282,0,0,
5734,5734,2.8670000,253992,2867,18428.125,25714.2012,0.410938743231,5.83962130991,0,0,
5735,5735,2.8675000,253992,2867,18430.1699,25706.0254,2.15358769186,-1.534963874,0,0,
5736,5736,2.8680000,253993,2868,18426.5625,25698.2129,-0.999143904638,-6.26229401009,0,0,
5737,5737,2.8685000,253993,2868,18428.8457,25697.4922,0.805660301476,-5.03204902322,0,0,
5738,5738,2.8690000,253994,2869,18422.7168,25702.2988,-3.51365158501,-0.0997092087229,0,0,
5739,5739,2.8695000,253994,2869,18422.7168,25707.2285,-3.48534874962,4.78263491807,0,0,
5740,5740,2.8700000,253995,2870,18421.2734,25712.7578,-3.74166761823,9.31690950761,0,0,
5741,5741,2.8705000,253995,2870,18422.1152,25711.0762,-1.06168746807,6.09061605608,0,0,
5742,5742,2.8710000,253996,2871,18420.3125,25706.748,-2.72143554481,1.45536262168,0,0,
5743,5743,2.8715000,253996,2871,18421.3945,25699.5371,-0.104856211958,-3.42041046329,0,0,
5744,5744,2.8720000,253997,2872,18419.7109,25696.4082,-1.28797805067,-3.72662649914,0,0,
5745,5745,2.8725000,253997,2872,18419.4707,25696.1699,-1.84514041513,-3.12262389547,0,0,
5746,5746,2.8730000,253998,2873,18416.3457,25692.9238,-3.24727696486,-3.86863449229,0,0,
5747,5747,2.8735000,253998,2873,18414.4219,25692.9238,-3.70182569739,-1.88889001477,0,0,
5748,5748,2.8740000,253999,2874,18411.1777,25691,-4.96830343156,-4.34147379874,0,0,
5749,5749,2.8745000,253999,2874,18411.0566,25688.3574,-3.76286953973,-6.4767114555,0,0,
5750,5750,2.8750000,254000,2875,18410.9355,25686.7949,-2.06043390549,-6.26023262968,0,0,
5751,5751,2.8755000,254000,2875,18409.9746,25685.2324,-0.122244437158,-6.94436286644,0,0,
5752,5752,2.8760000,254001,2876,18412.0176,25684.6309,1.87075272649,-4.41970576986,0,0,
5753,5753,2.8765000,254001,2876,18411.6582,25678.9824,2.33173506089,-5.65574756909,0,0,
5754,5754,2.8770000,254002,2877,18412.8594,25670.4453,3.60695326506,-9.06968735005,0,0,
5755,5755,2.8775000,254002,2877,18413.9414,25662.0312,5.45564586408,-14.8675779287,0,0,
5756,5756,2.8780000,254003,2878,18420.3125,25651.4531,11.4310348439,-22.0545503645,0,0,
5757,5757,2.8785000,254003,2878,18418.0293,25648.0879,9.33001075937,-21.2902349212,0,0,
5758,5758,2.8790000,254004,2879,18416.7051,25647.127,7.26537015882,-17.5871501032,0,0,
5759,5759,2.8795000,254004,2879,18420.0723,25645.3223,9.09489672958,-13.5384896241,0,0,
5760,5760,2.8800000,254005,2880,18422.1152,25642.1973,9.55383407403,-9.50696188324,0,0,
5761,5761,2.8805000,254005,2880,18419.1113,25637.75,5.32495789596,-7.11113760498,0,0,
5762,5762,2.8810000,254006,2881,18420.0723,25626.6934,5.47132751528,-9.47608315877,0,0,
5763,5763,2.8815000,254006,2881,18418.8691,25623.8066,2.57810793911,-4.89805795172,0,0,
5764,5764,2.8820000,254007,2882,18418.6289,25619,2.51945847837,-5.00655874482,0,0,
5765,5765,2.8825000,254007,2882,18420.0723,25615.3926,2.54939614405,-1.72677651704,0,0,
5766,5766,2.8830000,254008,2883,18417.668,25611.4277,0.132608896566,3.6210327292,0,0,
5767,5767,2.8835000,254008,2883,18418.6289,25604.8145,1.12545090566,5.74675967015,0,0,
5768,5768,2.8840000,254009,2884,18415.3848,25600.6094,-2.59235275324,12.3431277575,0,0,
5769,5769,2.8845000,254009,2884,18417.3066,25596.6406,-1.67322796521,14.7541493562,0,0,
5770,5770,2.8850000,254010,2885,18416.1055,25598.8047,-2.0989580446,17.5900083732,0,0,
5771,5771,2.8855000,254010,2885,18416.5859,25594.7188,-1.82803754724,14.2078895005,0,0,
5772,5772,2.8860000,254011,2886,18418.0293,25590.9922,-0.972655394842,12.8597842304,0,0,
5773,5773,2.8865000,254011,2886,18417.4277,25598.4453,-1.92531183487,20.1719211203,0,0,
5774,5774,2.8870000,254012,2887,18418.0293,25600.6094,-1.77429202209,22.9788725392,0,0,
5775,5775,2.8875000,254012,2887,18414.1816,25590.752,-5.34746806012,14.2935766822,0,0,
5776,5776,2.8880000,254013,2888,18409.7344,25585.7031,-7.70948129351,11.5508472379,0,0,
5777,5777,2.8885000,254013,2888,18403.8457,25588.709,-11.9877606207,13.7841054154,0,0,
5778,5778,2.8890000,254014,2889,18403.8457,25584.502,-8.3031164191,8.06970377426,0,0,
5779,5779,2.8895000,254014,2889,18404.3262,25576.3281,-7.04204851833,0.709464973331,0,0,
5780,5780,2.8900000,254015,2890,18406.9707,25567.0723,-3.30685289251,-6.04460969401,0,0,
5781,5781,2.8905000,254015,2890,18406.248,25554.9316,-2.60111767581,-13.1956991578,0,0,
5782,5782,2.8910000,254016,2891,18402.1621,25547.1172,-5.65991805869,-14.5727174458,0,0,
5783,5783,2.8915000,254016,2891,18401.3203,25543.3926,-4.65875442534,-10.6234978984,0,0,
5784,5784,2.8920000,254017,2892,18400.1191,25541.2285,-4.47791333932,-6.39456469048,0,0,
5785,5785,2.8925000,254017,2892,18394.709,25535.459,-8.53425805824,-7.42366984949,0,0,
5786,5786,2.8930000,254018,2893,18398.6758,25528.248,-2.56477777697,-7.80422764438,0,0,
5787,5787,2.8935000,254018,2893,18398.5566,25538.584,-1.51609066089,5.62475520574,0,0,
5788,5788,2.8940000,254019,2894,18402.1621,25552.166,2.61042069896,17.2797665079,0,0,
5789,5789,2.8945000,254019,2894,18403.4844,25559.2578,3.16764496063,21.4795038007,0,0,
5790,5790,2.8950000,254020,2895,18403.2441,25561.0625,2.76289426253,20.7162271092,0,0,
5791,5791,2.8955000,254020,2895,18397.3535,25562.1426,-1.13135572754,18.2663793745,0,0,
5792,5792,2.8960000,254021,2896,18394.5879,25569.3574,-3.85535794368,22.3403895084,0,0,
5793,5793,2.8965000,254021,2896,18393.5059,25567.0723,-3.6061347649,18.7789025762,0,0,
5794,5794,2.8970000,254022,2897,18391.584,25564.6699,-4.55158315394,15.5813692107,0,0,
5795,5795,2.8975000,254022,2897,18390.8613,25561.0625,-3.47767386624,8.84093832365,0,0,
5796,5796,2.8980000,254023,2898,18392.1855,25548.4395,-1.51541549982,-4.76955571031,0,0,
5797,5797,2.8985000,254023,2898,18388.6992,25541.5879,-2.12785436687,-12.1975846105,0,0,
5798,5798,2.8990000,254024,2899,18385.0918,25538.4629,-3.58572350094,-15.0316295447,0,0,
5799,5799,2.8995000,254024,2899,18386.416,25538.584,-1.57317915747,-13.4417792521,0,0,
5800,5800,2.9000000,254025,2900,18387.2559,25525.8438,0.133861441128,-21.0882834964,0,0,
5801,5801,2.9005000,254025,2900,18384.252,25520.0723,-0.979704719436,-21.2535512634,0,0,
5802,5802,2.9010000,254026,2901,18389.9004,25522.1172,4.88893472371,-13.1568451877,0,0,
5803,5803,2.9015000,254026,2901,18385.334,25522.8379,0.782944840776,-9.31455981002,0,0,
5804,5804,2.9020000,254027,2902,18385.0918,25516.8281,2.08939054263,-13.2990622711,0,0,
5805,5805,2.9025000,254027,2902,18383.8906,25515.1465,1.14701622696,-11.4068655466,0,0,
5806,5806,2.9030000,254028,2903,18382.8086,25516.8281,1.7396927327,-4.81807825198,0,0,
5807,5807,2.9035000,254028,2903,18378.6016,25528.8496,-0.622867055526,9.0709013499,0,0,
5808,5808,2.9040000,254029,2904,18378.002,25533.2949,0.295567632501,15.6838577943,0,0,
5809,5809,2.9045000,254029,2904,18374.7559,25533.8965,-2.10234971003,14.9638972523,0,0,
5810,5810,2.9050000,254030,2905,18375.3574,25533.1738,0.769333841267,8.68502009385,0,0,
5811,5811,2.9055000,254030,2905,18374.6348,25536.1797,1.19540962117,6.92563204146,0,0,
5812,5812,2.9060000,254031,2906,18373.6738,25539.9062,1.12521713478,6.62757830228,0,0,
5813,5813,2.9065000,254031,2906,18376.1973,25532.2129,4.27932513844,-5.41049706809,0,0,
5814,5814,2.9070000,254032,2907,18374.9961,25522.5957,3.55785551984,-14.7182060869,0,0,
5815,5815,2.9075000,254032,2907,18374.9961,25518.2715,4.58212043543,-16.5899168321,0,0,
5816,5816,2.9080000,254033,2908,18368.625,25515.8652,1.07283417123,-16.7422212452,0,0,
5817,5817,2.9085000,254033,2908,18370.0684,25513.4609,3.74406651828,-19.5193337567,0,0,
5818,5818,2.9090000,254034,2909,18365.1387,25515.3848,1.4828586172,-18.0067588893,0,0,
5819,5819,2.9095000,254034,2909,18370.4277,25510.8184,6.04366776078,-20.6868306321,0,0,
5820,5820,2.9100000,254035,2910,18371.0293,25517.9082,6.16416155952,-12.9526015303,0,0,
5821,5821,2.9105000,254035,2910,18367.1816,25521.0332,3.41510920024,-8.93420325004,0,0,
5822,5822,2.9110000,254036,2911,18363.3359,25518.75,0.943317868089,-10.2224363067,0,0,
5823,5823,2.9115000,254036,2911,18360.8125,25513.2207,0.0707064236022,-13.2968166929,0,0,
5824,5824,2.9120000,254037,2912,18365.7402,25515.8652,5.09780738515,-9.62559915929,0,0,
5825,5825,2.9125000,254037,2912,18364.2988,25526.6855,3.88018590122,-0.734363224423,0,0,
5826,5826,2.9130000,254038,2913,18362.4941,25546.7578,2.17254880062,15.1483753424,0,0,
5827,5827,2.9135000,254038,2913,18362.1348,25554.9316,2.16261637429,14.5498456873,0,0,
5828,5828,2.9140000,254039,2914,18361.8926,25542.1895,1.76862343801,-5.0667606632,0,0,
5829,5829,2.9145000,254039,2914,18366.7012,25525.7207,5.13961477208,-22.4670228394,0,0,
5830,5830,2.9150000,254040,2915,18366.0996,25523.0781,3.98724478791,-23.6177704896,0,0,
5831,5831,2.9155000,254040,2915,18363.2168,25523.9199,2.85979909882,-21.7991740952,0,0,
5832,5832,2.9160000,254041,2916,18360.8125,25521.2754,0.0247894448962,-22.4737084753,0,0,
5833,5833,2.9165000,254041,2916,18361.5332,25515.2656,0.732417627893,-22.5672002429,0,0,
5834,5834,2.9170000,254042,2917,18362.8555,25506.6094,1.416681333,-23.9830688863,0,0,
5835,5835,2.9175000,254042,2917,18358.168,25496.9941,-2.55001440688,-27.2331479931,0,0,
5836,5836,2.9180000,254043,2918,18359.4902,25493.9902,-1.75040164778,-22.7515643856,0,0,
5837,5837,2.9185000,254043,2918,18359.1289,25496.875,-0.396772775076,-15.4938172162,0,0,
5838,5838,2.9190000,254044,2919,18359.7305,25500.4785,0.688009465334,-9.05853893988,0,0,
5839,5839,2.9195000,254044,2919,18359.7305,25501.6816,-0.522875381519,-4.98496549603,0,0,
5840,5840,2.9200000,254045,2920,18358.168,25499.877,-2.40223757784,-0.552809137687,0,0,
5841,5841,2.9205000,254045,2920,18356.4844,25493.0293,-2.93710318955,-1.78795341058,0,0,
5842,5842,2.9210000,254046,2921,18357.3262,25493.8691,-2.96798769056,3.80319683318,0,0,
5843,5843,2.9215000,254046,2921,18356.4844,25492.4277,-3.09425100604,5.56677300988,0,0,
5844,5844,2.9220000,254047,2922,18356.8457,25498.0762,-2.05372021197,12.6746439058,0,0,
5845,5845,2.9225000,254047,2922,18353.1191,25504.0859,-5.33086876892,19.2200745382,0,0,
5846,5846,2.9230000,254048,2923,18354.0801,25505.7676,-3.16446094173,22.1722450644,0,0,
5847,5847,2.9235000,254048,2923,18354.6816,25496.5137,-1.43897799868,14.1394732319,0,0,
5848,5848,2.9240000,254049,2924,18357.4473,25483.8926,0.968870074879,7.73940602775,0,0,
5849,5849,2.9245000,254049,2924,18355.041,25488.4609,-1.72189070155,15.2826422161,0,0,
5850,5850,2.9250000,254050,2925,18356.4844,25497.7168,-0.148576803627,22.0568158572,0,0,
5851,5851,2.9255000,254050,2925,18349.9941,25506.1309,-5.77343407978,26.6036032822,0,0,
5852,5852,2.9260000,254051,2926,18346.3887,25511.7793,-8.04998266093,28.3735223011,0,0,
5853,5853,2.9265000,254051,2926,18342.9023,25511.2969,-9.91853526219,24.6446140872,0,0,
5854,5854,2.9270000,254052,2927,18343.623,25508.1719,-7.40371786017,21.1980085569,0,0,
5855,5855,2.9275000,254052,2927,18346.8691,25504.0859,-2.8668268276,17.582221894,0,0,
5856,5856,2.9280000,254053,2928,18347.709,25502.2832,0.628714077544,15.7867302175,0,0,
5857,5857,2.9285000,254053,2928,18344.584,25501.2012,-1.69821020769,12.5575068423,0,0,
5858,5858,2.9290000,254054,2929,18346.9883,25496.0312,2.57891152705,5.90855537996,0,0,
5859,5859,2.9295000,254054,2929,18345.5449,25488.8203,-0.284079104445,0.931869614833,0,0,
5860,5860,2.9300000,254055,2930,18345.4258,25477.7598,-0.478187755561,-7.75084218083,0,0,
5861,5861,2.9305000,254055,2930,18345.7871,25459.6113,1.17258837427,-18.7486882478,0,0,
5862,5862,2.9310000,254056,2931,18346.8691,25448.6719,2.89615500867,-20.4625389253,0,0,
5863,5863,2.9315000,254056,2931,18348.6719,25451.9199,4.63217587983,-8.82200537093,0,0,
5864,5864,2.9320000,254057,2932,18346.5078,25460.4531,1.28746338989,3.42098825653,0,0,
5865,5865,2.9325000,254057,2932,18346.748,25465.9824,1.52672261199,9.11653482409,0,0,
5866,5866,2.9330000,254058,2933,18346.3887,25471.752,0.976220800916,13.5453978015,0,0,
5867,5867,2.9335000,254058,2933,18349.5137,25482.209,3.27235446213,20.1528985767,0,0,
5868,5868,2.9340000,254059,2934,18346.5078,25488.7012,-0.254474354279,24.063637206,0,0,
5869,5869,2.9345000,254059,2934,18341.3379,25490.502,-5.92771973847,24.8766957662,0,0,
5870,5870,2.9350000,254060,2935,18336.5312,25488.7012,-8.68945656968,21.1030332757,0,0,
5871,5871,2.9355000,254060,2935,18339.7754,25488.4609,-2.47122102677,18.0986484574,0,0,
5872,5872,2.9360000,254061,2936,18341.2188,25485.2129,-0.699156615853,13.8055045663,0,0,
5873,5873,2.9365000,254061,2936,18344.4648,25486.0547,2.10203707805,16.179895851,0,0,
5874,5874,2.9370000,254062,2937,18345.666,25487.6172,2.33510295451,19.0948690437,0,0,
5875,5875,2.9375000,254062,2937,18347.1094,25488.4609,3.98901201894,19.1680742275,0,0,
5876,5876,2.9380000,254063,2938,18346.1465,25488.4609,1.64037013381,17.9648858713,0,0,
5877,5877,2.9385000,254063,2938,18349.873,25485.9355,5.43231604422,12.2621665701,0,0,
5878,5878,2.9390000,254064,2939,18351.3164,25488.7012,5.78680793415,11.1531590838,0,0,
5879,5879,2.9395000,254064,2939,18350.2344,25492.1855,2.79371890607,11.2981605726,0,0,
5880,5880,2.9400000,254065,2940,18347.9512,25490.7441,-0.0743501841793,10.2150061285,0,0,
5881,5881,2.9405000,254065,2940,18346.5078,25487.6172,-0.833773408724,7.71126113253,0,0,
5882,5882,2.9410000,254066,2941,18348.0703,25482.6895,-0.737000513531,2.77827351659,0,0,
5883,5883,2.9415000,254066,2941,18349.2715,25474.1562,0.324683919784,-4.77583008621,0,0,
5884,5884,2.9420000,254067,2942,18348.1895,25471.5098,-0.745201328773,-7.4635154304,0,0,
5885,5885,2.9425000,254067,2942,18348.3105,25469.1074,-0.604891797589,-9.0570326333,0,0,
5886,5886,2.9430000,254068,2943,18350.4746,25463.9375,1.15333634539,-10.7673685895,0,0,
5887,5887,2.9435000,254068,2943,18347.3496,25460.5723,-1.46401507513,-9.91273677077,0,0,
