record_index,sequence,time_s,tick_ms,tick_elapsed_ms,device_id,accel_x_raw,accel_y_raw,accel_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_y_raw,angle_z_raw,angle_x_deg,angle_y_deg,angle_z_deg,battery_raw,battery_voltage,sequence_gap_before
317,25649,0.769,68475,769,2,46,1909,732,0.0224609375,0.93212890625,0.357421875,1,-17,-1,0.06103515625,-1.03759765625,-0.06103515625,-2321,-2016,3908,12636,-268,-27250,69.41162109375,-1.47216796875,-149.688720703125,357,3.57,0
318,25650,0.774,68480,774,0,7,2011,-379,0.00341796875,0.98193359375,-0.18505859375,-15,-12,5,-0.91552734375,-0.732421875,0.30517578125,2676,-4219,-5768,17903,694,4907,98.3441162109375,3.812255859375,26.9549560546875,350,3.5,0
319,25651,0.775,68481,775,1,30,1983,-439,0.0146484375,0.96826171875,-0.21435546875,9,-29,9,0.54931640625,-1.77001953125,0.54931640625,3537,-4651,-2129,18561,-170,2777,101.9586181640625,-0.933837890625,15.2545166015625,355,3.55,0
320,25652,0.786,68492,786,2,50,1908,732,0.0244140625,0.931640625,0.357421875,-3,-13,-3,-0.18310546875,-0.79345703125,-0.18310546875,-2307,-1984,3900,12636,-268,-27250,69.41162109375,-1.47216796875,-149.688720703125,358,3.58,0
321,25653,0.788,68494,788,0,11,2008,-383,0.00537109375,0.98046875,-0.18701171875,-19,-5,1,-1.15966796875,-0.30517578125,0.06103515625,2660,-4203,-5823,17894,701,4903,98.294677734375,3.8507080078125,26.9329833984375,350,3.5,0
322,25654,0.789,68495,789,1,38,1993,-423,0.0185546875,0.97314453125,-0.20654296875,3,-25,5,0.18310546875,-1.52587890625,0.30517578125,3566,-4671,-2134,18562,-170,2777,101.964111328125,-0.933837890625,15.2545166015625,355,3.55,0
323,25655,0.79,68496,790,2,53,1907,733,0.02587890625,0.93115234375,0.35791015625,-12,-7,-2,-0.732421875,-0.42724609375,-0.1220703125,-2363,-1961,3881,12635,-268,-27251,69.4061279296875,-1.47216796875,-149.6942138671875,358,3.58,0
324,25656,0.795,68501,795,0,13,2007,-378,0.00634765625,0.97998046875,-0.1845703125,-18,-8,5,-1.0986328125,-0.48828125,0.30517578125,2655,-4200,-5854,17892,703,4902,98.28369140625,3.8616943359375,26.927490234375,350,3.5,0
325,25657,0.796,68502,796,1,40,1992,-426,0.01953125,0.97265625,-0.2080078125,6,-19,4,0.3662109375,-1.15966796875,0.244140625,3565,-4676,-2146,18562,-170,2777,101.964111328125,-0.933837890625,15.2545166015625,355,3.55,0
326,25658,0.797,68503,797,2,53,1910,737,0.02587890625,0.9326171875,0.35986328125,-10,-7,0,-0.6103515625,-0.42724609375,0.0,-2354,-1954,3909,12635,-268,-27252,69.4061279296875,-1.47216796875,-149.69970703125,358,3.58,0
327,25659,0.802,68508,802,0,13,2007,-378,0.00634765625,0.97998046875,-0.1845703125,-18,-8,5,-1.0986328125,-0.48828125,0.30517578125,2655,-4200,-5854,17892,703,4902,98.28369140625,3.8616943359375,26.927490234375,350,3.5,0
328,25660,0.804,68510,804,2,53,1912,739,0.02587890625,0.93359375,0.36083984375,-9,-7,2,-0.54931640625,-0.42724609375,0.1220703125,-2354,-1943,3885,12635,-268,-27252,69.4061279296875,-1.47216796875,-149.69970703125,358,3.58,0
329,25661,0.809,68515,809,0,9,2015,-374,0.00439453125,0.98388671875,-0.1826171875,-12,-3,9,-0.732421875,-0.18310546875,0.54931640625,2652,-4185,-5820,17884,710,4899,98.23974609375,3.900146484375,26.9110107421875,350,3.5,0
330,25662,0.81,68516,810,1,52,2000,-420,0.025390625,0.9765625,-0.205078125,2,-10,-2,0.1220703125,-0.6103515625,-0.1220703125,3539,-4665,-2169,18562,-170,2778,101.964111328125,-0.933837890625,15.260009765625,355,3.55,0
331,25663,0.811,68517,811,2,53,1914,741,0.02587890625,0.9345703125,0.36181640625,-8,-5,3,-0.48828125,-0.30517578125,0.18310546875,-2343,-1918,3880,12634,-268,-27252,69.400634765625,-1.47216796875,-149.69970703125,357,3.57,0
332,25664,0.816,68522,816,0,5,2014,-372,0.00244140625,0.9833984375,-0.181640625,-14,-3,5,-0.8544921875,-0.18310546875,0.30517578125,2660,-4182,-5818,17881,712,4898,98.2232666015625,3.9111328125,26.905517578125,349,3.49,0
333,25665,0.817,68523,817,1,50,2002,-421,0.0244140625,0.9775390625,-0.20556640625,2,-8,0,0.1220703125,-0.48828125,0.0,3539,-4662,-2162,18562,-170,2778,101.964111328125,-0.933837890625,15.260009765625,355,3.55,0
334,25666,0.818,68524,818,2,55,1918,741,0.02685546875,0.9365234375,0.36181640625,-4,-3,3,-0.244140625,-0.18310546875,0.18310546875,-2335,-1904,3917,12634,-268,-27253,69.400634765625,-1.47216796875,-149.7052001953125,357,3.57,0
335,25667,0.823,68529,823,0,-2,2014,-377,-0.0009765625,0.9833984375,-0.18408203125,-20,-11,6,-1.220703125,-0.67138671875,0.3662109375,2670,-4168,-5792,17875,716,4895,98.1903076171875,3.93310546875,26.8890380859375,349,3.49,0
336,25668,0.824,68530,824,1,53,1991,-419,0.02587890625,0.97216796875,-0.20458984375,4,-3,-1,0.244140625,-0.18310546875,-0.06103515625,3538,-4660,-2177,18562,-170,2778,101.964111328125,-0.933837890625,15.260009765625,355,3.55,0
337,25669,0.825,68531,825,2,54,1919,740,0.0263671875,0.93701171875,0.361328125,-2,1,3,-0.1220703125,0.06103515625,0.18310546875,-2346,-1919,3928,12634,-268,-27253,69.400634765625,-1.47216796875,-149.7052001953125,357,3.57,0
338,25670,0.83,68536,830,0,-2,2011,-376,-0.0009765625,0.98193359375,-0.18359375,-21,-13,3,-1.28173828125,-0.79345703125,0.18310546875,2679,-4176,-5792,17872,719,4893,98.173828125,3.9495849609375,26.8780517578125,349,3.49,0
339,25671,0.831,68537,831,1,52,1991,-422,0.025390625,0.97216796875,-0.2060546875,2,2,0,0.1220703125,0.1220703125,0.0,3556,-4676,-2180,18562,-171,2778,101.964111328125,-0.9393310546875,15.260009765625,355,3.55,0
340,25672,0.832,68538,832,2,53,1920,738,0.02587890625,0.9375,0.3603515625,-1,2,3,-0.06103515625,0.1220703125,0.18310546875,-2355,-1925,3885,12632,-268,-27253,69.3896484375,-1.47216796875,-149.7052001953125,357,3.57,0
341,25673,0.837,68543,837,0,-2,2011,-376,-0.0009765625,0.98193359375,-0.18359375,-21,-13,3,-1.28173828125,-0.79345703125,0.18310546875,2679,-4176,-5792,17872,719,4893,98.173828125,3.9495849609375,26.8780517578125,349,3.49,0
342,25674,0.838,68544,838,1,54,1987,-423,0.0263671875,0.97021484375,-0.20654296875,-1,5,-1,-0.06103515625,0.30517578125,-0.06103515625,3538,-4676,-2177,18562,-171,2778,101.964111328125,-0.9393310546875,15.260009765625,355,3.55,0
343,25675,0.846,68552,846,2,49,1922,734,0.02392578125,0.9384765625,0.3583984375,-6,4,4,-0.3662109375,0.244140625,0.244140625,-2353,-1971,3895,12632,-268,-27254,69.3896484375,-1.47216796875,-149.710693359375,356,3.56,0
344,25676,0.846,68552,846,0,-4,1997,-380,-0.001953125,0.97509765625,-0.185546875,-12,-28,0,-0.732421875,-1.708984375,0.0,2681,-4200,-5771,17869,722,4888,98.1573486328125,3.966064453125,26.8505859375,348,3.48,0
345,25677,0.847,68553,847,1,52,1987,-424,0.025390625,0.97021484375,-0.20703125,2,3,-3,0.1220703125,0.18310546875,-0.18310546875,3537,-4676,-2196,18562,-171,2778,101.964111328125,-0.9393310546875,15.260009765625,355,3.55,0
346,25678,0.847,68553,847,2,49,1921,732,0.02392578125,0.93798828125,0.357421875,-4,12,5,-0.244140625,0.732421875,0.30517578125,-2339,-1999,3845,12632,-268,-27254,69.3896484375,-1.47216796875,-149.710693359375,356,3.56,0
347,25679,0.851,68557,851,0,0,1999,-379,0.0,0.97607421875,-0.18505859375,-10,-31,-1,-0.6103515625,-1.89208984375,-0.06103515625,2671,-4218,-5755,17896,667,4907,98.3056640625,3.6639404296875,26.9549560546875,348,3.48,0
348,25680,0.852,68558,852,1,54,1983,-425,0.0263671875,0.96826171875,-0.20751953125,7,3,-3,0.42724609375,0.18310546875,-0.18310546875,3533,-4686,-2181,18562,-171,2778,101.964111328125,-0.9393310546875,15.260009765625,355,3.55,0
349,25681,0.853,68559,853,2,48,1916,729,0.0234375,0.935546875,0.35595703125,1,18,5,0.06103515625,1.0986328125,0.30517578125,-2352,-1988,3823,12631,-268,-27254,69.3841552734375,-1.47216796875,-149.710693359375,356,3.56,0
350,25682,0.858,68564,858,0,1,2002,-378,0.00048828125,0.9775390625,-0.1845703125,-4,-17,1,-0.244140625,-1.03759765625,0.06103515625,2668,-4222,-5746,17896,667,4904,98.3056640625,3.6639404296875,26.9384765625,348,3.48,0
351,25683,0.86,68566,860,2,47,1915,729,0.02294921875,0.93505859375,0.35595703125,3,18,6,0.18310546875,1.0986328125,0.3662109375,-2353,-2004,3829,12631,-268,-27255,69.3841552734375,-1.47216796875,-149.7161865234375,356,3.56,0
352,25684,0.865,68571,865,0,3,2002,-380,0.00146484375,0.9775390625,-0.185546875,-3,-11,2,-0.18310546875,-0.67138671875,0.1220703125,2688,-4223,-5738,17896,667,4904,98.3056640625,3.6639404296875,26.9384765625,348,3.48,0
353,25685,0.866,68572,866,1,50,1990,-432,0.0244140625,0.9716796875,-0.2109375,17,-9,-2,1.03759765625,-0.54931640625,-0.1220703125,3539,-4653,-2091,18562,-171,2778,101.964111328125,-0.9393310546875,15.260009765625,355,3.55,0
354,25686,0.867,68573,867,2,48,1915,729,0.0234375,0.93505859375,0.35595703125,2,22,6,0.1220703125,1.3427734375,0.3662109375,-2371,-1994,3816,12631,-268,-27255,69.3841552734375,-1.47216796875,-149.7161865234375,356,3.56,0
355,25687,0.872,68578,872,0,6,2003,-380,0.0029296875,0.97802734375,-0.185546875,-1,-5,3,-0.06103515625,-0.30517578125,0.18310546875,2683,-4201,-5775,17900,661,4906,98.32763671875,3.6309814453125,26.949462890625,348,3.48,0
356,25688,0.873,68579,873,1,51,1994,-431,0.02490234375,0.9736328125,-0.21044921875,21,-8,-5,1.28173828125,-0.48828125,-0.30517578125,3539,-4647,-2106,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
357,25689,0.874,68580,874,2,49,1918,728,0.02392578125,0.9365234375,0.35546875,-9,25,5,-0.54931640625,1.52587890625,0.30517578125,-2385,-1951,3825,12630,-268,-27255,69.378662109375,-1.47216796875,-149.7161865234375,356,3.56,0
358,25690,0.879,68585,879,0,3,2014,-381,0.00146484375,0.9833984375,-0.18603515625,-4,5,6,-0.244140625,0.30517578125,0.3662109375,2667,-4217,-5792,17900,661,4903,98.32763671875,3.6309814453125,26.9329833984375,347,3.47,0
359,25691,0.88,68586,880,1,55,2013,-427,0.02685546875,0.98291015625,-0.20849609375,16,-8,-7,0.9765625,-0.48828125,-0.42724609375,3554,-4687,-2095,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
360,25692,0.881,68587,881,2,49,1919,728,0.02392578125,0.93701171875,0.35546875,-13,27,5,-0.79345703125,1.64794921875,0.30517578125,-2393,-1955,3819,12630,-268,-27255,69.378662109375,-1.47216796875,-149.7161865234375,356,3.56,0
361,25693,0.886,68592,886,0,2,2016,-384,0.0009765625,0.984375,-0.1875,-5,5,6,-0.30517578125,0.30517578125,0.3662109375,2661,-4207,-5763,17900,661,4903,98.32763671875,3.6309814453125,26.9329833984375,347,3.47,0
362,25694,0.887,68593,887,1,55,2012,-422,0.02685546875,0.982421875,-0.2060546875,13,-4,-9,0.79345703125,-0.244140625,-0.54931640625,3560,-4705,-2090,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
363,25695,0.888,68594,888,2,48,1920,729,0.0234375,0.9375,0.35595703125,-18,25,7,-1.0986328125,1.52587890625,0.42724609375,-2389,-1977,3802,12629,-268,-27255,69.3731689453125,-1.47216796875,-149.7161865234375,356,3.56,0
364,25696,0.893,68599,893,0,2,2016,-384,0.0009765625,0.984375,-0.1875,-5,5,6,-0.30517578125,0.30517578125,0.3662109375,2661,-4207,-5763,17900,661,4903,98.32763671875,3.6309814453125,26.9329833984375,347,3.47,0
365,25697,0.894,68600,894,1,56,2012,-422,0.02734375,0.982421875,-0.2060546875,6,3,-5,0.3662109375,0.18310546875,-0.30517578125,3565,-4720,-2085,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
366,25698,0.895,68601,895,2,48,1919,731,0.0234375,0.93701171875,0.35693359375,-17,28,9,-1.03759765625,1.708984375,0.54931640625,-2407,-1990,3801,12629,-268,-27255,69.3731689453125,-1.47216796875,-149.7161865234375,356,3.56,0
367,25699,0.9,68606,900,0,7,2008,-382,0.00341796875,0.98046875,-0.1865234375,-13,2,4,-0.79345703125,0.1220703125,0.244140625,2710,-4202,-5730,17902,656,4902,98.338623046875,3.603515625,26.927490234375,347,3.47,0
368,25700,0.901,68607,901,1,55,1995,-414,0.02685546875,0.97412109375,-0.2021484375,1,11,-6,0.06103515625,0.67138671875,-0.3662109375,3560,-4713,-2061,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
369,25701,0.902,68608,902,2,48,1918,733,0.0234375,0.9365234375,0.35791015625,-14,26,9,-0.8544921875,1.5869140625,0.54931640625,-2397,-1980,3800,12629,-268,-27256,69.3731689453125,-1.47216796875,-149.7216796875,356,3.56,0
370,25702,0.91,68616,910,0,11,2010,-381,0.00537109375,0.9814453125,-0.18603515625,-12,-1,4,-0.732421875,-0.06103515625,0.244140625,2700,-4228,-5733,17902,656,4902,98.338623046875,3.603515625,26.927490234375,347,3.47,0
371,25703,0.91,68616,910,1,57,1998,-419,0.02783203125,0.9755859375,-0.20458984375,3,17,-2,0.18310546875,1.03759765625,-0.1220703125,3561,-4732,-2051,18562,-172,2779,101.964111328125,-0.94482421875,15.2655029296875,355,3.55,0
372,25704,0.911,68617,911,2,45,1914,733,0.02197265625,0.9345703125,0.35791015625,-7,20,11,-0.42724609375,1.220703125,0.67138671875,-2406,-2019,3778,12628,-267,-27256,69.36767578125,-1.4666748046875,-149.7216796875,356,3.56,0
373,25705,0.914,68620,914,0,8,2010,-374,0.00390625,0.9814453125,-0.1826171875,-7,6,7,-0.42724609375,0.3662109375,0.42724609375,2688,-4203,-5711,17904,652,4903,98.349609375,3.58154296875,26.9329833984375,347,3.47,0
374,25706,0.916,68622,916,2,44,1912,733,0.021484375,0.93359375,0.35791015625,-7,17,13,-0.42724609375,1.03759765625,0.79345703125,-2399,-2020,3770,12628,-267,-27256,69.36767578125,-1.4666748046875,-149.7216796875,356,3.56,0
375,25707,0.921,68627,921,0,3,2012,-367,0.00146484375,0.982421875,-0.17919921875,-5,12,9,-0.30517578125,0.732421875,0.54931640625,2688,-4233,-5691,17904,652,4901,98.349609375,3.58154296875,26.9219970703125,347,3.47,0
376,25708,0.922,68628,922,1,48,2008,-422,0.0234375,0.98046875,-0.2060546875,3,12,-2,0.18310546875,0.732421875,-0.1220703125,3534,-4719,-2142,18562,-173,2779,101.964111328125,-0.9503173828125,15.2655029296875,355,3.55,0
377,25709,0.923,68629,923,2,44,1910,732,0.021484375,0.9326171875,0.357421875,-6,18,12,-0.3662109375,1.0986328125,0.732421875,-2391,-2005,3766,12628,-267,-27256,69.36767578125,-1.4666748046875,-149.7216796875,355,3.55,0
378,25710,0.928,68634,928,0,3,2012,-367,0.00146484375,0.982421875,-0.17919921875,-5,12,9,-0.30517578125,0.732421875,0.54931640625,2688,-4233,-5691,17904,652,4901,98.349609375,3.58154296875,26.9219970703125,347,3.47,0
379,25711,0.93,68636,930,2,42,1911,732,0.0205078125,0.93310546875,0.357421875,-9,22,12,-0.54931640625,1.3427734375,0.732421875,-2380,-2001,3799,12627,-267,-27256,69.3621826171875,-1.4666748046875,-149.7216796875,355,3.55,0
380,25712,0.935,68641,935,0,-9,2018,-364,-0.00439453125,0.9853515625,-0.177734375,-10,10,7,-0.6103515625,0.6103515625,0.42724609375,2675,-4223,-5708,17905,649,4902,98.3551025390625,3.5650634765625,26.927490234375,348,3.48,0
381,25713,0.936,68642,936,1,34,1996,-423,0.0166015625,0.974609375,-0.20654296875,-13,12,-5,-0.79345703125,0.732421875,-0.30517578125,3547,-4708,-2133,18562,-173,2780,101.964111328125,-0.9503173828125,15.27099609375,355,3.55,0
382,25714,0.937,68643,937,2,42,1911,732,0.0205078125,0.93310546875,0.357421875,-13,22,10,-0.79345703125,1.3427734375,0.6103515625,-2361,-1990,3777,12627,-267,-27256,69.3621826171875,-1.4666748046875,-149.7216796875,355,3.55,0
383,25715,0.942,68648,942,0,-17,2015,-364,-0.00830078125,0.98388671875,-0.177734375,-11,7,6,-0.67138671875,0.42724609375,0.3662109375,2643,-4242,-5705,17905,648,4899,98.3551025390625,3.5595703125,26.9110107421875,348,3.48,0
384,25716,0.953,68659,953,1,30,1987,-427,0.0146484375,0.97021484375,-0.20849609375,-14,8,-5,-0.8544921875,0.48828125,-0.30517578125,3573,-4693,-2152,18562,-173,2780,101.964111328125,-0.9503173828125,15.27099609375,354,3.54,0
385,25717,0.954,68660,954,2,43,1908,734,0.02099609375,0.931640625,0.3583984375,-11,20,8,-0.67138671875,1.220703125,0.48828125,-2326,-2008,3776,12626,-267,-27257,69.356689453125,-1.4666748046875,-149.7271728515625,355,3.55,0
386,25718,0.956,68662,956,0,-27,2011,-363,-0.01318359375,0.98193359375,-0.17724609375,-11,-6,2,-0.67138671875,-0.3662109375,0.1220703125,2645,-4259,-5747,17907,645,4900,98.3660888671875,3.5430908203125,26.91650390625,348,3.48,0
387,25719,0.957,68663,957,1,17,1978,-434,0.00830078125,0.9658203125,-0.2119140625,5,1,6,0.30517578125,0.06103515625,0.3662109375,3573,-4678,-2145,18562,-173,2780,101.964111328125,-0.9503173828125,15.27099609375,354,3.54,0
388,25720,0.958,68664,958,2,49,1901,737,0.02392578125,0.92822265625,0.35986328125,3,24,6,0.18310546875,1.46484375,0.3662109375,-2277,-1997,3779,12626,-267,-27257,69.356689453125,-1.4666748046875,-149.7271728515625,355,3.55,0
389,25721,0.963,68669,963,0,-27,2011,-363,-0.01318359375,0.98193359375,-0.17724609375,-11,-6,2,-0.67138671875,-0.3662109375,0.1220703125,2645,-4259,-5747,17907,645,4900,98.3660888671875,3.5430908203125,26.91650390625,348,3.48,0
390,25722,0.964,68670,964,1,19,1985,-426,0.00927734375,0.96923828125,-0.2080078125,5,-4,5,0.30517578125,-0.244140625,0.30517578125,3567,-4684,-2135,18562,-173,2780,101.964111328125,-0.9503173828125,15.27099609375,354,3.54,0
391,25723,0.965,68671,965,2,51,1899,737,0.02490234375,0.92724609375,0.35986328125,9,27,4,0.54931640625,1.64794921875,0.244140625,-2277,-1988,3784,12626,-267,-27257,69.356689453125,-1.4666748046875,-149.7271728515625,355,3.55,0
392,25724,0.97,68676,970,0,-34,2002,-358,-0.0166015625,0.9775390625,-0.1748046875,-11,-11,2,-0.67138671875,-0.67138671875,0.1220703125,2655,-4261,-5778,17908,642,4898,98.37158203125,3.526611328125,26.905517578125,348,3.48,0
393,25725,0.972,68678,972,2,51,1900,733,0.02490234375,0.927734375,0.35791015625,4,14,1,0.244140625,0.8544921875,0.06103515625,-2296,-1976,3839,12625,-267,-27257,69.3511962890625,-1.4666748046875,-149.7271728515625,355,3.55,0
394,25726,0.977,68683,977,0,-35,1995,-355,-0.01708984375,0.97412109375,-0.17333984375,-10,-11,1,-0.6103515625,-0.67138671875,0.06103515625,2664,-4256,-5768,17908,642,4898,98.37158203125,3.526611328125,26.905517578125,348,3.48,0
395,25727,0.978,68684,978,1,17,1989,-430,0.00830078125,0.97119140625,-0.2099609375,3,-27,6,0.18310546875,-1.64794921875,0.3662109375,3527,-4703,-2109,18563,-173,2779,101.9696044921875,-0.9503173828125,15.2655029296875,354,3.54,0
396,25728,0.979,68685,979,2,51,1900,732,0.02490234375,0.927734375,0.357421875,-7,12,1,-0.42724609375,0.732421875,0.06103515625,-2290,-1954,3761,12625,-266,-27256,69.3511962890625,-1.461181640625,-149.7216796875,355,3.55,0
397,25729,0.984,68690,984,0,-33,1996,-352,-0.01611328125,0.974609375,-0.171875,-7,-13,4,-0.42724609375,-0.79345703125,0.244140625,2700,-4245,-5759,17908,642,4895,98.37158203125,3.526611328125,26.8890380859375,348,3.48,0
398,25730,0.985,68691,985,1,19,1991,-431,0.00927734375,0.97216796875,-0.21044921875,7,-32,7,0.42724609375,-1.953125,0.42724609375,3540,-4704,-2099,18563,-173,2778,101.9696044921875,-0.9503173828125,15.260009765625,354,3.54,0
399,25731,0.986,68692,986,2,52,1899,733,0.025390625,0.92724609375,0.35791015625,-9,18,0,-0.54931640625,1.0986328125,0.0,-2275,-1978,3776,12625,-265,-27255,69.3511962890625,-1.4556884765625,-149.7161865234375,355,3.55,0
400,25732,0.991,68697,991,0,-32,1998,-352,-0.015625,0.9755859375,-0.171875,-8,-13,4,-0.48828125,-0.79345703125,0.244140625,2696,-4256,-5757,17909,639,4896,98.3770751953125,3.5101318359375,26.89453125,348,3.48,0
401,25733,0.992,68698,992,1,17,1997,-429,0.00830078125,0.97509765625,-0.20947265625,9,-30,3,0.54931640625,-1.8310546875,0.18310546875,3552,-4696,-2087,18564,-174,2776,101.97509765625,-0.955810546875,15.2490234375,354,3.54,0
402,25734,0.993,68699,993,2,50,1900,734,0.0244140625,0.927734375,0.3583984375,-9,17,-3,-0.54931640625,1.03759765625,-0.18310546875,-2292,-1973,3802,12625,-264,-27254,69.3511962890625,-1.4501953125,-149.710693359375,355,3.55,0
403,25735,0.998,68704,998,0,-29,1998,-351,-0.01416015625,0.9755859375,-0.17138671875,-7,-10,7,-0.42724609375,-0.6103515625,0.42724609375,2699,-4252,-5761,17909,639,4896,98.3770751953125,3.5101318359375,26.89453125,348,3.48,0
404,25736,1.013,68719,1013,1,14,2000,-429,0.0068359375,0.9765625,-0.20947265625,2,-31,1,0.1220703125,-1.89208984375,0.06103515625,3555,-4697,-2101,18564,-173,2775,101.97509765625,-0.9503173828125,15.2435302734375,354,3.54,0
405,25737,1.021,68727,1021,2,43,1898,736,0.02099609375,0.9267578125,0.359375,-5,11,0,-0.30517578125,0.67138671875,0.0,-2299,-1952,3772,12625,-262,-27252,69.3511962890625,-1.439208984375,-149.69970703125,355,3.55,0
406,25738,1.026,68732,1026,0,-30,2001,-381,-0.0146484375,0.97705078125,-0.18603515625,-15,9,8,-0.91552734375,0.54931640625,0.48828125,2724,-4240,-5766,17911,636,4892,98.3880615234375,3.49365234375,26.87255859375,348,3.48,0
407,25739,1.028,68734,1028,2,35,1908,730,0.01708984375,0.931640625,0.3564453125,-3,-8,6,-0.18310546875,-0.48828125,0.3662109375,-2329,-1957,3809,12626,-261,-27252,69.356689453125,-1.4337158203125,-149.69970703125,355,3.55,0
408,25740,1.033,68739,1033,0,-31,2004,-387,-0.01513671875,0.978515625,-0.18896484375,-9,5,11,-0.54931640625,0.30517578125,0.67138671875,2702,-4238,-5740,17912,633,4893,98.3935546875,3.4771728515625,26.8780517578125,348,3.48,0
409,25741,1.035,68741,1035,2,38,1913,728,0.0185546875,0.93408203125,0.35546875,-6,-2,7,-0.3662109375,-0.1220703125,0.42724609375,-2362,-1958,3778,12626,-261,-27252,69.356689453125,-1.4337158203125,-149.69970703125,355,3.55,0
410,25742,1.04,68746,1040,0,-33,2010,-394,-0.01611328125,0.9814453125,-0.1923828125,-7,-4,10,-0.42724609375,-0.244140625,0.6103515625,2724,-4232,-5691,17912,633,4890,98.3935546875,3.4771728515625,26.861572265625,347,3.47,0
411,25743,1.042,68748,1042,2,39,1915,729,0.01904296875,0.93505859375,0.35595703125,-2,4,8,-0.1220703125,0.244140625,0.48828125,-2347,-1954,3782,12627,-260,-27251,69.3621826171875,-1.42822265625,-149.6942138671875,355,3.55,0
412,25744,1.047,68753,1047,0,-32,2014,-393,-0.015625,0.9833984375,-0.19189453125,-4,-2,9,-0.244140625,-0.1220703125,0.54931640625,2719,-4228,-5713,17912,633,4890,98.3935546875,3.4771728515625,26.861572265625,347,3.47,0
413,25745,1.049,68755,1049,2,38,1918,727,0.0185546875,0.9365234375,0.35498046875,-7,-11,9,-0.42724609375,-0.67138671875,0.54931640625,-2336,-1951,3782,12627,-261,-27251,69.3621826171875,-1.4337158203125,-149.6942138671875,355,3.55,0
414,25746,1.054,68760,1054,0,-32,2014,-393,-0.015625,0.9833984375,-0.19189453125,-4,-2,9,-0.244140625,-0.1220703125,0.54931640625,2719,-4228,-5713,17912,633,4890,98.3935546875,3.4771728515625,26.861572265625,347,3.47,0
415,25747,1.056,68762,1056,2,40,1919,728,0.01953125,0.93701171875,0.35546875,-5,-9,10,-0.30517578125,-0.54931640625,0.6103515625,-2307,-1961,3798,12627,-261,-27251,69.3621826171875,-1.4337158203125,-149.6942138671875,355,3.55,0
416,25748,1.061,68767,1061,0,-39,2007,-394,-0.01904296875,0.97998046875,-0.1923828125,-5,-15,4,-0.30517578125,-0.91552734375,0.244140625,2755,-4255,-5693,17914,630,4888,98.404541015625,3.460693359375,26.8505859375,347,3.47,0
417,25749,1.063,68769,1063,2,41,1920,728,0.02001953125,0.9375,0.35546875,-7,-14,10,-0.42724609375,-0.8544921875,0.6103515625,-2290,-1948,3795,12627,-261,-27252,69.3621826171875,-1.4337158203125,-149.69970703125,355,3.55,0
418,25750,1.068,68774,1068,0,-36,2008,-391,-0.017578125,0.98046875,-0.19091796875,-1,-19,4,-0.06103515625,-1.15966796875,0.244140625,2744,-4257,-5718,17914,630,4888,98.404541015625,3.460693359375,26.8505859375,347,3.47,0
419,25751,1.076,68782,1076,2,46,1923,729,0.0224609375,0.93896484375,0.35595703125,-6,-12,10,-0.3662109375,-0.732421875,0.6103515625,-2293,-1947,3831,12627,-261,-27252,69.3621826171875,-1.4337158203125,-149.69970703125,355,3.55,0
420,25752,1.076,68782,1076,0,-29,2009,-389,-0.01416015625,0.98095703125,-0.18994140625,0,-30,2,0.0,-1.8310546875,0.1220703125,2731,-4239,-5714,17916,628,4889,98.41552734375,3.44970703125,26.8560791015625,347,3.47,0
421,25753,1.076,68782,1076,1,42,2001,-433,0.0205078125,0.97705078125,-0.21142578125,6,-15,2,0.3662109375,-0.91552734375,0.1220703125,3557,-4697,-2147,18564,-172,2768,101.97509765625,-0.94482421875,15.205078125,357,3.57,0
422,25754,1.077,68783,1077,2,48,1924,729,0.0234375,0.939453125,0.35595703125,-7,-13,8,-0.42724609375,-0.79345703125,0.48828125,-2328,-1936,3837,12627,-261,-27253,69.3621826171875,-1.4337158203125,-149.7052001953125,355,3.55,0
423,25755,1.082,68788,1082,0,-26,2007,-386,-0.0126953125,0.97998046875,-0.1884765625,4,-37,3,0.244140625,-2.25830078125,0.18310546875,2727,-4214,-5723,17914,629,4887,98.404541015625,3.4552001953125,26.8450927734375,347,3.47,0
424,25756,1.083,68789,1083,1,41,2001,-431,0.02001953125,0.97705078125,-0.21044921875,3,-14,-2,0.18310546875,-0.8544921875,-0.1220703125,3557,-4699,-2148,18564,-172,2767,101.97509765625,-0.94482421875,15.1995849609375,357,3.57,0
425,25757,1.084,68790,1084,2,51,1923,729,0.02490234375,0.93896484375,0.35595703125,-8,-7,6,-0.48828125,-0.42724609375,0.3662109375,-2333,-1969,3862,12626,-261,-27253,69.356689453125,-1.4337158203125,-149.7052001953125,355,3.55,0
