record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
4166,150534,2348996,1.719,22944,22922,22902,22924,22882,22948,22920,22884,22796,22786,22826,22718,22714,22686,22762,22812,3.5009765625,3.49761962890625,3.49456787109375,3.4979248046875,3.49151611328125,3.5015869140625,3.497314453125,3.4918212890625,3.4783935546875,3.47686767578125,3.48297119140625,3.46649169921875,3.46588134765625,3.46160888671875,3.47320556640625,3.4808349609375
4167,150571,2348997,1.7195,22876,22852,22830,22852,22812,22884,22848,22816,22724,22718,22744,22646,22644,22610,22690,22744,3.4906005859375,3.4869384765625,3.48358154296875,3.4869384765625,3.4808349609375,3.4918212890625,3.486328125,3.4814453125,3.4674072265625,3.46649169921875,3.470458984375,3.45550537109375,3.4552001953125,3.45001220703125,3.46221923828125,3.470458984375
4168,150608,2348998,1.72,22906,22884,22858,22874,22852,22920,22876,22848,22758,22752,22764,22692,22676,22642,22718,22762,3.49517822265625,3.4918212890625,3.48785400390625,3.49029541015625,3.4869384765625,3.497314453125,3.4906005859375,3.486328125,3.47259521484375,3.4716796875,3.4735107421875,3.4625244140625,3.4600830078125,3.45489501953125,3.46649169921875,3.47320556640625
4169,150645,2348999,1.7205,22872,22846,22828,22854,22816,22880,22848,22814,22730,22710,22748,22648,22648,22614,22698,22738,3.489990234375,3.48602294921875,3.4832763671875,3.48724365234375,3.4814453125,3.4912109375,3.486328125,3.48114013671875,3.46832275390625,3.46527099609375,3.4710693359375,3.455810546875,3.455810546875,3.45062255859375,3.46343994140625,3.46954345703125
4170,150682,2349000,1.721,22862,22838,22818,22836,22808,22872,22834,22798,22704,22714,22736,22650,22636,22602,22668,22726,3.48846435546875,3.48480224609375,3.48175048828125,3.4844970703125,3.480224609375,3.489990234375,3.48419189453125,3.47869873046875,3.46435546875,3.46588134765625,3.46923828125,3.45611572265625,3.4539794921875,3.44879150390625,3.4588623046875,3.46771240234375
4171,150719,2349001,1.7215,22982,22958,22946,22970,22928,22998,22956,22926,22826,22838,22846,22776,22748,22732,22790,22862,3.50677490234375,3.50311279296875,3.50128173828125,3.50494384765625,3.49853515625,3.50921630859375,3.5028076171875,3.49822998046875,3.48297119140625,3.48480224609375,3.48602294921875,3.475341796875,3.4710693359375,3.4686279296875,3.47747802734375,3.48846435546875
4172,150756,2349002,1.722,22854,22834,22814,22828,22802,22870,22822,22794,22700,22710,22718,22650,22634,22600,22656,22722,3.48724365234375,3.48419189453125,3.48114013671875,3.4832763671875,3.47930908203125,3.48968505859375,3.48236083984375,3.47808837890625,3.4637451171875,3.46527099609375,3.46649169921875,3.45611572265625,3.45367431640625,3.448486328125,3.45703125,3.46710205078125
4174,150825,2349003,1.7225,22874,22852,22834,22860,22810,22876,22858,22814,22736,22716,22758,22672,22664,22626,22702,22746,3.49029541015625,3.4869384765625,3.48419189453125,3.4881591796875,3.48052978515625,3.4906005859375,3.48785400390625,3.48114013671875,3.46923828125,3.4661865234375,3.47259521484375,3.45947265625,3.458251953125,3.45245361328125,3.46405029296875,3.47076416015625
4175,150862,2349004,1.723,22848,22832,22792,22822,22796,22870,22816,22790,22686,22696,22712,22624,22608,22572,22658,22706,3.486328125,3.48388671875,3.477783203125,3.48236083984375,3.4783935546875,3.48968505859375,3.4814453125,3.47747802734375,3.46160888671875,3.463134765625,3.465576171875,3.4521484375,3.44970703125,3.4442138671875,3.45733642578125,3.46466064453125
4177,150931,2349005,1.7235,22830,22810,22796,22810,22782,22852,22812,22770,22688,22694,22706,22628,22606,22578,22654,22710,3.48358154296875,3.48052978515625,3.4783935546875,3.48052978515625,3.47625732421875,3.4869384765625,3.4808349609375,3.47442626953125,3.4619140625,3.46282958984375,3.46466064453125,3.4527587890625,3.44940185546875,3.44512939453125,3.45672607421875,3.46527099609375
4178,150968,2349006,1.724,22906,22888,22858,22880,22854,22918,22890,22836,22750,22752,22764,22690,22678,22640,22728,22752,3.49517822265625,3.492431640625,3.48785400390625,3.4912109375,3.48724365234375,3.49700927734375,3.49273681640625,3.4844970703125,3.47137451171875,3.4716796875,3.4735107421875,3.46221923828125,3.46038818359375,3.45458984375,3.468017578125,3.4716796875
4180,151037,2349007,1.7245,22872,22848,22830,22856,22818,22878,22854,22816,22730,22712,22750,22652,22650,22616,22696,22748,3.489990234375,3.486328125,3.48358154296875,3.487548828125,3.48175048828125,3.49090576171875,3.48724365234375,3.4814453125,3.46832275390625,3.465576171875,3.47137451171875,3.4564208984375,3.45611572265625,3.450927734375,3.463134765625,3.4710693359375
4181,151074,2349008,1.725,22868,22846,22820,22844,22812,22872,22842,22806,22696,22710,22712,22646,22616,22602,22668,22722,3.4893798828125,3.48602294921875,3.4820556640625,3.4857177734375,3.4808349609375,3.489990234375,3.48541259765625,3.47991943359375,3.463134765625,3.46527099609375,3.465576171875,3.45550537109375,3.450927734375,3.44879150390625,3.4588623046875,3.46710205078125
4182,151111,2349009,1.7255,22918,22894,22880,22902,22864,22934,22890,22860,22760,22764,22796,22708,22678,22664,22732,22780,3.49700927734375,3.49334716796875,3.4912109375,3.49456787109375,3.48876953125,3.49945068359375,3.49273681640625,3.4881591796875,3.472900390625,3.4735107421875,3.4783935546875,3.4649658203125,3.46038818359375,3.458251953125,3.4686279296875,3.4759521484375
4183,151148,2349010,1.726,22832,22818,22786,22814,22786,22856,22822,22780,22698,22694,22706,22624,22612,22570,22660,22714,3.48388671875,3.48175048828125,3.47686767578125,3.48114013671875,3.47686767578125,3.487548828125,3.48236083984375,3.4759521484375,3.46343994140625,3.46282958984375,3.46466064453125,3.4521484375,3.4503173828125,3.44390869140625,3.4576416015625,3.46588134765625
4184,151185,2349011,1.7265,22860,22836,22818,22840,22806,22874,22830,22796,22698,22712,22718,22646,22618,22604,22664,22724,3.4881591796875,3.4844970703125,3.48175048828125,3.485107421875,3.47991943359375,3.49029541015625,3.48358154296875,3.4783935546875,3.46343994140625,3.465576171875,3.46649169921875,3.45550537109375,3.45123291015625,3.4490966796875,3.458251953125,3.4674072265625
4185,151222,2349012,1.727,22942,22930,22908,22940,22902,22972,22936,22886,22814,22794,22832,22722,22730,22694,22770,22802,3.50067138671875,3.49884033203125,3.4954833984375,3.5003662109375,3.49456787109375,3.5052490234375,3.499755859375,3.49212646484375,3.48114013671875,3.47808837890625,3.48388671875,3.46710205078125,3.46832275390625,3.46282958984375,3.47442626953125,3.47930908203125
4186,151259,2349013,1.7275,22896,22884,22854,22876,22844,22920,22886,22836,22752,22750,22766,22682,22676,22642,22728,22752,3.49365234375,3.4918212890625,3.48724365234375,3.4906005859375,3.4857177734375,3.497314453125,3.49212646484375,3.4844970703125,3.4716796875,3.47137451171875,3.47381591796875,3.46099853515625,3.4600830078125,3.45489501953125,3.468017578125,3.4716796875
4187,151296,2349014,1.728,23018,22994,22976,22996,22976,23044,23004,22960,22882,22880,22900,22806,22796,22760,22842,22876,3.51226806640625,3.50860595703125,3.505859375,3.5089111328125,3.505859375,3.5162353515625,3.5101318359375,3.50341796875,3.49151611328125,3.4912109375,3.4942626953125,3.47991943359375,3.4783935546875,3.472900390625,3.48541259765625,3.4906005859375
4188,151333,2349015,1.7285,22948,22940,22906,22940,22896,22978,22946,22898,22812,22788,22822,22718,22720,22696,22772,22814,3.5015869140625,3.5003662109375,3.49517822265625,3.5003662109375,3.49365234375,3.50616455078125,3.50128173828125,3.49395751953125,3.4808349609375,3.4771728515625,3.48236083984375,3.46649169921875,3.466796875,3.463134765625,3.4747314453125,3.48114013671875
4189,151370,2349016,1.729,22962,22944,22928,22940,22916,22982,22950,22896,22822,22816,22826,22754,22740,22696,22788,22812,3.50372314453125,3.5009765625,3.49853515625,3.5003662109375,3.4967041015625,3.50677490234375,3.50189208984375,3.49365234375,3.48236083984375,3.4814453125,3.48297119140625,3.47198486328125,3.4698486328125,3.463134765625,3.4771728515625,3.4808349609375
4191,151439,2349017,1.7295,22986,22972,22950,22976,22942,23002,22970,22934,22846,22840,22846,22782,22748,22732,22796,22862,3.50738525390625,3.5052490234375,3.50189208984375,3.505859375,3.50067138671875,3.50982666015625,3.50494384765625,3.49945068359375,3.48602294921875,3.485107421875,3.48602294921875,3.47625732421875,3.4710693359375,3.4686279296875,3.4783935546875,3.48846435546875
4192,151476,2349018,1.73,22874,22858,22846,22864,22822,22904,22870,22826,22746,22722,22752,22674,22658,22632,22714,22742,3.49029541015625,3.48785400390625,3.48602294921875,3.48876953125,3.48236083984375,3.494873046875,3.48968505859375,3.48297119140625,3.47076416015625,3.46710205078125,3.4716796875,3.45977783203125,3.45733642578125,3.453369140625,3.46588134765625,3.47015380859375
4194,151545,2349019,1.7305,22916,22894,22882,22888,22868,22936,22890,22860,22766,22774,22800,22718,22682,22666,22732,22800,3.4967041015625,3.49334716796875,3.49151611328125,3.492431640625,3.4893798828125,3.499755859375,3.49273681640625,3.4881591796875,3.47381591796875,3.47503662109375,3.47900390625,3.46649169921875,3.46099853515625,3.45855712890625,3.4686279296875,3.47900390625
4195,151582,2349020,1.731,22980,22958,22938,22962,22926,22992,22956,22914,22828,22834,22834,22768,22746,22706,22790,22846,3.5064697265625,3.50311279296875,3.50006103515625,3.50372314453125,3.49822998046875,3.50830078125,3.5028076171875,3.49639892578125,3.4832763671875,3.48419189453125,3.48419189453125,3.47412109375,3.47076416015625,3.46466064453125,3.47747802734375,3.48602294921875
4196,151619,2349021,1.7315,22874,22854,22834,22852,22818,22882,22856,22816,22724,22718,22738,22646,22626,22612,22670,22742,3.49029541015625,3.48724365234375,3.48419189453125,3.4869384765625,3.48175048828125,3.49151611328125,3.487548828125,3.4814453125,3.4674072265625,3.46649169921875,3.46954345703125,3.45550537109375,3.45245361328125,3.4503173828125,3.45916748046875,3.47015380859375
4197,151656,2349022,1.732,22820,22784,22770,22800,22760,22828,22798,22758,22682,22680,22698,22602,22596,22570,22650,22682,3.4820556640625,3.4765625,3.47442626953125,3.47900390625,3.472900390625,3.4832763671875,3.47869873046875,3.47259521484375,3.46099853515625,3.460693359375,3.46343994140625,3.44879150390625,3.4478759765625,3.44390869140625,3.45611572265625,3.46099853515625
4198,151693,2349023,1.7325,22912,22892,22854,22882,22856,22932,22888,22848,22760,22756,22770,22684,22680,22634,22726,22756,3.49609375,3.4930419921875,3.48724365234375,3.49151611328125,3.487548828125,3.4991455078125,3.492431640625,3.486328125,3.472900390625,3.4722900390625,3.47442626953125,3.4613037109375,3.460693359375,3.45367431640625,3.46771240234375,3.4722900390625
4199,151730,2349024,1.733,22868,22844,22822,22850,22814,22878,22850,22808,22730,22720,22742,22644,22646,22616,22692,22740,3.4893798828125,3.4857177734375,3.48236083984375,3.48663330078125,3.48114013671875,3.49090576171875,3.48663330078125,3.480224609375,3.46832275390625,3.466796875,3.47015380859375,3.4552001953125,3.45550537109375,3.450927734375,3.4625244140625,3.4698486328125
4201,151799,2349025,1.7335,22952,22944,22912,22934,22912,22980,22948,22894,22822,22804,22834,22744,22730,22694,22778,22810,3.502197265625,3.5009765625,3.49609375,3.49945068359375,3.49609375,3.5064697265625,3.5015869140625,3.49334716796875,3.48236083984375,3.4796142578125,3.48419189453125,3.470458984375,3.46832275390625,3.46282958984375,3.47564697265625,3.48052978515625
4202,151836,2349026,1.734,22908,22884,22870,22884,22856,22922,22884,22844,22752,22764,22788,22706,22672,22636,22726,22760,3.4954833984375,3.4918212890625,3.48968505859375,3.4918212890625,3.487548828125,3.49761962890625,3.4918212890625,3.4857177734375,3.4716796875,3.4735107421875,3.4771728515625,3.46466064453125,3.45947265625,3.4539794921875,3.46771240234375,3.472900390625
4203,151873,2349027,1.7345,22874,22850,22824,22850,22814,22882,22850,22808,22718,22714,22736,22652,22640,22612,22668,22736,3.49029541015625,3.48663330078125,3.482666015625,3.48663330078125,3.48114013671875,3.49151611328125,3.48663330078125,3.480224609375,3.46649169921875,3.46588134765625,3.46923828125,3.4564208984375,3.45458984375,3.4503173828125,3.4588623046875,3.46923828125
4204,151910,2349028,1.735,22868,22844,22826,22846,22812,22874,22844,22810,22732,22724,22738,22652,22644,22612,22690,22738,3.4893798828125,3.4857177734375,3.48297119140625,3.48602294921875,3.4808349609375,3.49029541015625,3.4857177734375,3.48052978515625,3.4686279296875,3.4674072265625,3.46954345703125,3.4564208984375,3.4552001953125,3.4503173828125,3.46221923828125,3.46954345703125
4205,151947,2349029,1.7355,22948,22922,22902,22930,22886,22966,22930,22890,22792,22778,22802,22708,22710,22682,22762,22802,3.5015869140625,3.49761962890625,3.49456787109375,3.49884033203125,3.49212646484375,3.50433349609375,3.49884033203125,3.49273681640625,3.477783203125,3.47564697265625,3.47930908203125,3.4649658203125,3.46527099609375,3.46099853515625,3.47320556640625,3.47930908203125
4206,151984,2349030,1.736,22856,22834,22810,22836,22798,22868,22824,22796,22718,22710,22734,22646,22618,22602,22666,22736,3.487548828125,3.48419189453125,3.48052978515625,3.4844970703125,3.47869873046875,3.4893798828125,3.482666015625,3.4783935546875,3.46649169921875,3.46527099609375,3.46893310546875,3.45550537109375,3.45123291015625,3.44879150390625,3.45855712890625,3.46923828125
4208,152053,2349031,1.7365,22942,22922,22906,22922,22886,22968,22934,22888,22790,22786,22808,22716,22710,22684,22760,22804,3.50067138671875,3.49761962890625,3.49517822265625,3.49761962890625,3.49212646484375,3.504638671875,3.49945068359375,3.492431640625,3.47747802734375,3.47686767578125,3.480224609375,3.4661865234375,3.46527099609375,3.4613037109375,3.472900390625,3.4796142578125
4209,152090,2349032,1.737,22904,22890,22860,22878,22856,22920,22888,22854,22764,22770,22796,22708,22680,22662,22730,22778,3.494873046875,3.49273681640625,3.4881591796875,3.49090576171875,3.487548828125,3.497314453125,3.492431640625,3.48724365234375,3.4735107421875,3.47442626953125,3.4783935546875,3.4649658203125,3.460693359375,3.45794677734375,3.46832275390625,3.47564697265625
4210,152127,2349033,1.7375,22912,22898,22876,22898,22858,22934,22888,22858,22752,22764,22768,22704,22670,22640,22722,22778,3.49609375,3.49395751953125,3.4906005859375,3.49395751953125,3.48785400390625,3.49945068359375,3.492431640625,3.48785400390625,3.4716796875,3.4735107421875,3.47412109375,3.46435546875,3.45916748046875,3.45458984375,3.46710205078125,3.47564697265625
4211,152164,2349034,1.738,22816,22786,22772,22796,22758,22824,22796,22758,22686,22658,22700,22594,22598,22566,22650,22674,3.4814453125,3.47686767578125,3.4747314453125,3.4783935546875,3.47259521484375,3.482666015625,3.4783935546875,3.47259521484375,3.46160888671875,3.45733642578125,3.4637451171875,3.44757080078125,3.44818115234375,3.44329833984375,3.45611572265625,3.45977783203125
4212,152201,2349035,1.7385,22936,22912,22894,22922,22876,22944,22920,22874,22764,22776,22800,22716,22704,22674,22734,22790,3.499755859375,3.49609375,3.49334716796875,3.49761962890625,3.4906005859375,3.5009765625,3.497314453125,3.49029541015625,3.4735107421875,3.475341796875,3.47900390625,3.4661865234375,3.46435546875,3.45977783203125,3.46893310546875,3.47747802734375
4213,152238,2349036,1.739,22850,22830,22810,22826,22794,22862,22816,22792,22716,22710,22732,22644,22614,22584,22666,22724,3.48663330078125,3.48358154296875,3.48052978515625,3.48297119140625,3.47808837890625,3.48846435546875,3.4814453125,3.477783203125,3.4661865234375,3.46527099609375,3.4686279296875,3.4552001953125,3.45062255859375,3.446044921875,3.45855712890625,3.4674072265625
4216,152339,2349037,1.7395,22976,22960,22934,22948,22928,22996,22956,22922,22816,22820,22828,22754,22740,22698,22782,22838,3.505859375,3.50341796875,3.49945068359375,3.5015869140625,3.49853515625,3.5089111328125,3.5028076171875,3.49761962890625,3.4814453125,3.4820556640625,3.4832763671875,3.47198486328125,3.4698486328125,3.46343994140625,3.47625732421875,3.48480224609375
4217,152376,2349038,1.74,22894,22882,22856,22874,22852,22916,22880,22836,22754,22770,22768,22704,22676,22638,22722,22780,3.49334716796875,3.49151611328125,3.487548828125,3.49029541015625,3.4869384765625,3.4967041015625,3.4912109375,3.4844970703125,3.47198486328125,3.47442626953125,3.47412109375,3.46435546875,3.4600830078125,3.45428466796875,3.46710205078125,3.4759521484375
4218,152413,2349039,1.7405,23008,22978,22968,22990,22950,23014,22988,22952,22856,22842,22874,22772,22778,22740,22822,22872,3.5107421875,3.50616455078125,3.504638671875,3.50799560546875,3.50189208984375,3.51165771484375,3.5076904296875,3.502197265625,3.487548828125,3.48541259765625,3.49029541015625,3.4747314453125,3.47564697265625,3.4698486328125,3.48236083984375,3.489990234375
4219,152450,2349040,1.741,22984,22968,22940,22960,22924,23002,22956,22926,22816,22824,22840,22758,22736,22700,22790,22842,3.507080078125,3.504638671875,3.5003662109375,3.50341796875,3.4979248046875,3.50982666015625,3.5028076171875,3.49822998046875,3.4814453125,3.482666015625,3.485107421875,3.47259521484375,3.46923828125,3.4637451171875,3.47747802734375,3.48541259765625
4220,152487,2349041,1.7415,22926,22910,22886,22904,22876,22938,22898,22874,22762,22774,22774,22706,22680,22668,22732,22778,3.49822998046875,3.49578857421875,3.49212646484375,3.494873046875,3.4906005859375,3.50006103515625,3.49395751953125,3.49029541015625,3.47320556640625,3.47503662109375,3.47503662109375,3.46466064453125,3.460693359375,3.4588623046875,3.4686279296875,3.47564697265625
4221,152524,2349042,1.742,22982,22962,22942,22966,22928,22994,22958,22924,22830,22842,22844,22776,22742,22708,22784,22848,3.50677490234375,3.50372314453125,3.50067138671875,3.50433349609375,3.49853515625,3.50860595703125,3.50311279296875,3.4979248046875,3.48358154296875,3.48541259765625,3.4857177734375,3.475341796875,3.47015380859375,3.4649658203125,3.4765625,3.486328125
4222,152561,2349043,1.7425,22940,22924,22900,22928,22888,22968,22926,22894,22808,22788,22820,22722,22716,22690,22764,22812,3.5003662109375,3.4979248046875,3.4942626953125,3.49853515625,3.492431640625,3.504638671875,3.49822998046875,3.49334716796875,3.480224609375,3.4771728515625,3.4820556640625,3.46710205078125,3.4661865234375,3.46221923828125,3.4735107421875,3.4808349609375
4223,152598,2349044,1.743,22950,22948,22912,22942,22912,22984,22948,22898,22814,22796,22832,22744,22740,22698,22788,22806,3.50189208984375,3.5015869140625,3.49609375,3.50067138671875,3.49609375,3.507080078125,3.5015869140625,3.49395751953125,3.48114013671875,3.4783935546875,3.48388671875,3.470458984375,3.4698486328125,3.46343994140625,3.4771728515625,3.47991943359375
4224,152635,2349045,1.7435,22896,22888,22860,22878,22852,22920,22882,22842,22760,22752,22766,22688,22676,22634,22724,22750,3.49365234375,3.492431640625,3.4881591796875,3.49090576171875,3.4869384765625,3.497314453125,3.49151611328125,3.48541259765625,3.472900390625,3.4716796875,3.47381591796875,3.4619140625,3.4600830078125,3.45367431640625,3.4674072265625,3.47137451171875
4225,152672,2349046,1.744,22858,22834,22812,22832,22798,22862,22820,22790,22718,22712,22710,22646,22618,22604,22680,22722,3.48785400390625,3.48419189453125,3.4808349609375,3.48388671875,3.47869873046875,3.48846435546875,3.4820556640625,3.47747802734375,3.46649169921875,3.465576171875,3.46527099609375,3.45550537109375,3.45123291015625,3.4490966796875,3.460693359375,3.46710205078125
4226,152709,2349047,1.7445,22946,22928,22900,22940,22896,22970,22938,22892,22806,22784,22824,22722,22720,22696,22780,22808,3.50128173828125,3.49853515625,3.4942626953125,3.5003662109375,3.49365234375,3.50494384765625,3.50006103515625,3.4930419921875,3.47991943359375,3.4765625,3.482666015625,3.46710205078125,3.466796875,3.463134765625,3.4759521484375,3.480224609375
4227,152746,2349048,1.745,22824,22808,22782,22816,22768,22854,22818,22768,22686,22680,22702,22602,22612,22568,22658,22706,3.482666015625,3.480224609375,3.47625732421875,3.4814453125,3.47412109375,3.48724365234375,3.48175048828125,3.47412109375,3.46160888671875,3.460693359375,3.46405029296875,3.44879150390625,3.4503173828125,3.443603515625,3.45733642578125,3.46466064453125
4230,152847,2349049,1.7455,22892,22882,22854,22876,22846,22916,22882,22838,22752,22750,22774,22690,22670,22642,22724,22762,3.4930419921875,3.49151611328125,3.48724365234375,3.4906005859375,3.48602294921875,3.4967041015625,3.49151611328125,3.48480224609375,3.4716796875,3.47137451171875,3.47503662109375,3.46221923828125,3.45916748046875,3.45489501953125,3.4674072265625,3.47320556640625
4232,152916,2349050,1.746,22952,22920,22898,22932,22886,22960,22926,22894,22800,22784,22820,22710,22718,22682,22760,22810,3.502197265625,3.497314453125,3.49395751953125,3.4991455078125,3.49212646484375,3.50341796875,3.49822998046875,3.49334716796875,3.47900390625,3.4765625,3.4820556640625,3.46527099609375,3.46649169921875,3.46099853515625,3.472900390625,3.48052978515625
4233,152953,2349051,1.7465,22848,22828,22810,22824,22796,22860,22824,22792,22718,22714,22730,22650,22620,22602,22658,22734,3.486328125,3.4832763671875,3.48052978515625,3.482666015625,3.4783935546875,3.4881591796875,3.482666015625,3.477783203125,3.46649169921875,3.46588134765625,3.46832275390625,3.45611572265625,3.4515380859375,3.44879150390625,3.45733642578125,3.46893310546875
4234,152990,2349052,1.747,22892,22874,22846,22872,22852,22922,22880,22836,22756,22754,22770,22686,22674,22644,22722,22752,3.4930419921875,3.49029541015625,3.48602294921875,3.489990234375,3.4869384765625,3.49761962890625,3.4912109375,3.4844970703125,3.4722900390625,3.47198486328125,3.47442626953125,3.46160888671875,3.45977783203125,3.4552001953125,3.46710205078125,3.4716796875
4235,153027,2349053,1.7475,22822,22790,22778,22796,22758,22828,22798,22764,22682,22662,22702,22590,22606,22570,22652,22680,3.48236083984375,3.47747802734375,3.47564697265625,3.4783935546875,3.47259521484375,3.4832763671875,3.47869873046875,3.4735107421875,3.46099853515625,3.45794677734375,3.46405029296875,3.44696044921875,3.44940185546875,3.44390869140625,3.4564208984375,3.460693359375
4236,153064,2349054,1.748,22898,22884,22854,22886,22850,22922,22878,22846,22754,22756,22770,22684,22670,22636,22720,22746,3.49395751953125,3.4918212890625,3.48724365234375,3.49212646484375,3.48663330078125,3.49761962890625,3.49090576171875,3.48602294921875,3.47198486328125,3.4722900390625,3.47442626953125,3.4613037109375,3.45916748046875,3.4539794921875,3.466796875,3.47076416015625
4237,153101,2349055,1.7485,22902,22884,22860,22878,22852,22924,22882,22846,22762,22756,22772,22692,22678,22638,22724,22774,3.49456787109375,3.4918212890625,3.4881591796875,3.49090576171875,3.4869384765625,3.4979248046875,3.49151611328125,3.48602294921875,3.47320556640625,3.4722900390625,3.4747314453125,3.4625244140625,3.46038818359375,3.45428466796875,3.4674072265625,3.47503662109375
4238,153138,2349056,1.749,22888,22868,22846,22876,22828,22912,22870,22824,22740,22724,22750,22654,22652,22634,22704,22740,3.492431640625,3.4893798828125,3.48602294921875,3.4906005859375,3.4832763671875,3.49609375,3.48968505859375,3.482666015625,3.4698486328125,3.4674072265625,3.47137451171875,3.45672607421875,3.4564208984375,3.45367431640625,3.46435546875,3.4698486328125
4239,153175,2349057,1.7495,22948,22920,22904,22936,22894,22960,22930,22886,22808,22784,22828,22720,22718,22700,22772,22802,3.5015869140625,3.497314453125,3.494873046875,3.499755859375,3.49334716796875,3.50341796875,3.49884033203125,3.49212646484375,3.480224609375,3.4765625,3.4832763671875,3.466796875,3.46649169921875,3.4637451171875,3.4747314453125,3.47930908203125
4240,153212,2349058,1.75,22886,22856,22840,22866,22822,22904,22870,22824,22730,22712,22742,22644,22650,22618,22694,22740,3.49212646484375,3.487548828125,3.485107421875,3.48907470703125,3.48236083984375,3.494873046875,3.48968505859375,3.482666015625,3.46832275390625,3.465576171875,3.47015380859375,3.4552001953125,3.45611572265625,3.45123291015625,3.46282958984375,3.4698486328125
4241,153249,2349059,1.7505,22880,22856,22840,22864,22814,22880,22858,22826,22736,22720,22758,22658,22646,22618,22700,22742,3.4912109375,3.487548828125,3.485107421875,3.48876953125,3.48114013671875,3.4912109375,3.48785400390625,3.48297119140625,3.46923828125,3.466796875,3.47259521484375,3.45733642578125,3.45550537109375,3.45123291015625,3.4637451171875,3.47015380859375
4243,153318,2349060,1.751,22944,22922,22902,22930,22888,22966,22926,22884,22792,22786,22806,22712,22712,22684,22764,22812,3.5009765625,3.49761962890625,3.49456787109375,3.49884033203125,3.492431640625,3.50433349609375,3.49822998046875,3.4918212890625,3.477783203125,3.47686767578125,3.47991943359375,3.465576171875,3.465576171875,3.4613037109375,3.4735107421875,3.4808349609375
4245,153387,2349061,1.7515,22922,22902,22880,22896,22864,22934,22892,22866,22754,22758,22776,22698,22676,22660,22726,22774,3.49761962890625,3.49456787109375,3.4912109375,3.49365234375,3.48876953125,3.49945068359375,3.4930419921875,3.48907470703125,3.47198486328125,3.47259521484375,3.475341796875,3.46343994140625,3.4600830078125,3.4576416015625,3.46771240234375,3.47503662109375
4246,153424,2349062,1.752,22960,22960,22938,22962,22924,22996,22958,22918,22828,22826,22834,22770,22736,22722,22792,22842,3.50341796875,3.50341796875,3.50006103515625,3.50372314453125,3.4979248046875,3.5089111328125,3.50311279296875,3.49700927734375,3.4832763671875,3.48297119140625,3.48419189453125,3.47442626953125,3.46923828125,3.46710205078125,3.477783203125,3.48541259765625
4248,153493,2349063,1.7525,22984,22966,22942,22968,22934,22996,22962,22928,22814,22830,22836,22758,22734,22722,22788,22846,3.507080078125,3.50433349609375,3.50067138671875,3.504638671875,3.49945068359375,3.5089111328125,3.50372314453125,3.49853515625,3.48114013671875,3.48358154296875,3.4844970703125,3.47259521484375,3.46893310546875,3.46710205078125,3.4771728515625,3.48602294921875
4249,153530,2349064,1.753,22896,22880,22852,22876,22848,22924,22882,22838,22756,22748,22764,22686,22676,22638,22720,22762,3.49365234375,3.4912109375,3.4869384765625,3.4906005859375,3.486328125,3.4979248046875,3.49151611328125,3.48480224609375,3.4722900390625,3.4710693359375,3.4735107421875,3.46160888671875,3.4600830078125,3.45428466796875,3.466796875,3.47320556640625
4250,153567,2349065,1.7535,22914,22898,22874,22892,22860,22926,22886,22860,22760,22776,22798,22712,22672,22648,22728,22788,3.49639892578125,3.49395751953125,3.49029541015625,3.4930419921875,3.4881591796875,3.49822998046875,3.49212646484375,3.4881591796875,3.472900390625,3.475341796875,3.47869873046875,3.465576171875,3.45947265625,3.455810546875,3.468017578125,3.4771728515625
4251,153604,2349066,1.754,22918,22896,22876,22902,22862,22938,22890,22862,22762,22760,22764,22692,22682,22644,22724,22766,3.49700927734375,3.49365234375,3.4906005859375,3.49456787109375,3.48846435546875,3.50006103515625,3.49273681640625,3.48846435546875,3.47320556640625,3.472900390625,3.4735107421875,3.4625244140625,3.46099853515625,3.4552001953125,3.4674072265625,3.47381591796875
4252,153641,2349067,1.7545,22928,22910,22896,22918,22882,22944,22914,22876,22788,22774,22802,22712,22712,22678,22756,22804,3.49853515625,3.49578857421875,3.49365234375,3.49700927734375,3.49151611328125,3.5009765625,3.49639892578125,3.4906005859375,3.4771728515625,3.47503662109375,3.47930908203125,3.465576171875,3.465576171875,3.46038818359375,3.4722900390625,3.4796142578125
4253,153678,2349068,1.755,22868,22846,22830,22848,22814,22870,22834,22808,22732,22718,22748,22644,22648,22616,22698,22744,3.4893798828125,3.48602294921875,3.48358154296875,3.486328125,3.48114013671875,3.48968505859375,3.48419189453125,3.480224609375,3.4686279296875,3.46649169921875,3.4710693359375,3.4552001953125,3.455810546875,3.450927734375,3.46343994140625,3.470458984375
