record_index,byte_offset,sample_seq,time_s,device_id,accel_x_raw,accel_x_g,accel_y_raw,accel_y_g,accel_z_raw,accel_z_g,gyro_x_raw,gyro_x_dps,gyro_y_raw,gyro_y_dps,gyro_z_raw,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_x_deg,angle_y_raw,angle_y_deg,angle_z_raw,angle_z_deg,battery_raw,battery_voltage
6103,220553,2350602,2.522,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2839,4909,13337,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6114,220955,2350612,2.527,0,0,0.0,-20,-0.009765625,2101,1.02587890625,-7,-0.42724609375,-15,-0.91552734375,3,0.18310546875,-8338,-3970,121,-191,-1.0491943359375,6,0.032958984375,-20946,-115.059814453125,404,4.04
6117,221061,2350614,2.528,1,-8,-0.00390625,-17,-0.00830078125,2057,1.00439453125,-2,-0.1220703125,-15,-0.91552734375,-1,-0.06103515625,-1346,-5266,-4272,-381,-2.0928955078125,-397,-2.1807861328125,-6633,-36.4361572265625,407,4.07
6120,221167,2350616,2.529,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-2,-0.1220703125,-4,-0.244140625,10,0.6103515625,-2842,4907,13347,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6131,221569,2350626,2.534,0,-1,-0.00048828125,-22,-0.0107421875,2103,1.02685546875,-6,-0.3662109375,-13,-0.79345703125,6,0.3662109375,-8341,-3961,92,-191,-1.0491943359375,6,0.032958984375,-20946,-115.059814453125,404,4.04
6134,221675,2350628,2.535,1,-8,-0.00390625,-15,-0.00732421875,2055,1.00341796875,-1,-0.06103515625,-14,-0.8544921875,0,0.0,-1354,-5250,-4260,-381,-2.0928955078125,-397,-2.1807861328125,-6633,-36.4361572265625,406,4.06
6140,221892,2350633,2.5375,2,5,0.00244140625,-21,-0.01025390625,2077,1.01416015625,-2,-0.1220703125,-4,-0.244140625,9,0.54931640625,-2832,4918,13356,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6148,222183,2350640,2.541,0,0,0.0,-18,-0.0087890625,2096,1.0234375,-8,-0.48828125,-14,-0.8544921875,5,0.30517578125,-8344,-3963,88,-191,-1.0491943359375,6,0.032958984375,-20946,-115.059814453125,404,4.04
6154,222400,2350645,2.5435,1,-10,-0.0048828125,-16,-0.0078125,2060,1.005859375,1,0.06103515625,-17,-1.03759765625,-2,-0.1220703125,-1361,-5261,-4268,-381,-2.0928955078125,-397,-2.1807861328125,-6633,-36.4361572265625,406,4.06
6155,222432,2350645,2.5435,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2833,4898,13379,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6168,222908,2350657,2.5495,0,-1,-0.00048828125,-22,-0.0107421875,2100,1.025390625,-5,-0.30517578125,-14,-0.8544921875,2,0.1220703125,-8324,-3944,102,-191,-1.0491943359375,6,0.032958984375,-20946,-115.059814453125,404,4.04
6169,222940,2350657,2.5495,1,-10,-0.0048828125,-17,-0.00830078125,2060,1.005859375,1,0.06103515625,-14,-0.8544921875,-3,-0.18310546875,-1364,-5231,-4246,-379,-2.0819091796875,-394,-2.164306640625,-6633,-36.4361572265625,406,4.06
6171,223009,2350658,2.55,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2848,4876,13378,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6213,224558,2350699,2.5705,0,1,0.00048828125,-19,-0.00927734375,2099,1.02490234375,-6,-0.3662109375,-13,-0.79345703125,6,0.3662109375,-8317,-3928,93,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6214,224590,2350700,2.571,1,-9,-0.00439453125,-18,-0.0087890625,2063,1.00732421875,-1,-0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-1358,-5227,-4279,-379,-2.0819091796875,-394,-2.164306640625,-6633,-36.4361572265625,406,4.06
6226,225029,2350710,2.576,0,0,0.0,-20,-0.009765625,2101,1.02587890625,-5,-0.30517578125,-15,-0.91552734375,5,0.30517578125,-8320,-3936,128,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6229,225135,2350712,2.577,1,-7,-0.00341796875,-19,-0.00927734375,2062,1.0068359375,-1,-0.06103515625,-14,-0.8544921875,0,0.0,-1422,-5212,-4228,-378,-2.076416015625,-392,-2.1533203125,-6633,-36.4361572265625,407,4.07
6232,225241,2350714,2.578,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2843,4885,13307,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6254,226050,2350735,2.5885,0,-1,-0.00048828125,-22,-0.0107421875,2100,1.025390625,-5,-0.30517578125,-15,-0.91552734375,4,0.244140625,-8341,-3948,104,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6255,226082,2350735,2.5885,1,-8,-0.00390625,-18,-0.0087890625,2064,1.0078125,-4,-0.244140625,-16,-0.9765625,0,0.0,-1422,-5213,-4216,-378,-2.076416015625,-392,-2.1533203125,-6633,-36.4361572265625,407,4.07
6256,226114,2350735,2.5885,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2835,4891,13314,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6260,226257,2350738,2.59,0,-2,-0.0009765625,-19,-0.00927734375,2098,1.0244140625,-4,-0.244140625,-13,-0.79345703125,4,0.244140625,-8351,-3941,128,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6267,226511,2350744,2.593,1,-7,-0.00341796875,-19,-0.00927734375,2064,1.0078125,-1,-0.06103515625,-15,-0.91552734375,0,0.0,-1439,-5217,-4183,-376,-2.0654296875,-389,-2.1368408203125,-6633,-36.4361572265625,407,4.07
6268,226543,2350744,2.593,2,5,0.00244140625,-19,-0.00927734375,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2848,4913,13277,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6281,227019,2350756,2.599,0,-2,-0.0009765625,-19,-0.00927734375,2098,1.0244140625,-4,-0.244140625,-13,-0.79345703125,4,0.244140625,-8351,-3941,128,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6282,227051,2350756,2.599,1,-9,-0.00439453125,-14,-0.0068359375,2057,1.00439453125,-3,-0.18310546875,-13,-0.79345703125,-2,-0.1220703125,-1438,-5236,-4163,-376,-2.0654296875,-389,-2.1368408203125,-6633,-36.4361572265625,408,4.08
6283,227083,2350756,2.599,2,5,0.00244140625,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2865,4902,13304,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6295,227522,2350767,2.6045,0,-3,-0.00146484375,-19,-0.00927734375,2101,1.02587890625,-4,-0.244140625,-15,-0.91552734375,4,0.244140625,-8343,-3970,170,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6297,227591,2350768,2.605,1,-9,-0.00439453125,-19,-0.00927734375,2058,1.0048828125,-2,-0.1220703125,-13,-0.79345703125,-1,-0.06103515625,-1436,-5265,-4158,-375,-2.0599365234375,-387,-2.1258544921875,-6633,-36.4361572265625,408,4.08
6300,227697,2350770,2.606,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-3,-0.18310546875,9,0.54931640625,-2866,4902,13335,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6311,228099,2350780,2.611,0,-4,-0.001953125,-20,-0.009765625,2101,1.02587890625,-5,-0.30517578125,-16,-0.9765625,3,0.18310546875,-8349,-3957,184,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,404,4.04
6314,228205,2350782,2.612,1,-10,-0.0048828125,-21,-0.01025390625,2060,1.005859375,-2,-0.1220703125,-16,-0.9765625,-4,-0.244140625,-1427,-5266,-4141,-375,-2.0599365234375,-387,-2.1258544921875,-6633,-36.4361572265625,408,4.08
6317,228311,2350784,2.613,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2876,4893,13291,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6328,228713,2350794,2.618,0,-1,-0.00048828125,-18,-0.0087890625,2097,1.02392578125,-3,-0.18310546875,-15,-0.91552734375,5,0.30517578125,-8334,-3939,173,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6331,228819,2350796,2.619,1,-7,-0.00341796875,-22,-0.0107421875,2063,1.00732421875,-3,-0.18310546875,-16,-0.9765625,-1,-0.06103515625,-1446,-5247,-4173,-375,-2.0599365234375,-387,-2.1258544921875,-6633,-36.4361572265625,408,4.08
6338,229073,2350802,2.622,2,4,0.001953125,-21,-0.01025390625,2077,1.01416015625,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2867,4908,13293,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,409,4.09
6345,229327,2350808,2.625,0,-1,-0.00048828125,-13,-0.00634765625,2103,1.02685546875,-7,-0.42724609375,-14,-0.8544921875,5,0.30517578125,-8331,-3935,143,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6352,229581,2350814,2.628,1,-9,-0.00439453125,-19,-0.00927734375,2062,1.0068359375,-2,-0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-1425,-5231,-4151,-373,-2.0489501953125,-384,-2.109375,-6633,-36.4361572265625,408,4.08
6353,229613,2350814,2.628,2,4,0.001953125,-22,-0.0107421875,2077,1.01416015625,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2870,4930,13234,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6366,230089,2350826,2.634,0,-1,-0.00048828125,-13,-0.00634765625,2103,1.02685546875,-7,-0.42724609375,-14,-0.8544921875,5,0.30517578125,-8331,-3935,143,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6367,230121,2350826,2.634,1,-9,-0.00439453125,-19,-0.00927734375,2059,1.00537109375,-1,-0.06103515625,-13,-0.79345703125,-2,-0.1220703125,-1405,-5232,-4153,-373,-2.0489501953125,-384,-2.109375,-6633,-36.4361572265625,408,4.08
6368,230153,2350826,2.634,2,4,0.001953125,-22,-0.0107421875,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2868,4939,13236,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6380,230592,2350837,2.6395,0,4,0.001953125,-22,-0.0107421875,2102,1.0263671875,-6,-0.3662109375,-17,-1.03759765625,6,0.3662109375,-8323,-3943,192,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6382,230661,2350838,2.64,1,-9,-0.00439453125,-18,-0.0087890625,2061,1.00634765625,-1,-0.06103515625,-15,-0.91552734375,-1,-0.06103515625,-1383,-5231,-4178,-373,-2.0489501953125,-384,-2.109375,-6633,-36.4361572265625,408,4.08
6385,230767,2350840,2.641,2,5,0.00244140625,-22,-0.0107421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2864,4945,13262,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6396,231169,2350850,2.646,0,-1,-0.00048828125,-20,-0.009765625,2098,1.0244140625,-7,-0.42724609375,-16,-0.9765625,2,0.1220703125,-8309,-3932,198,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6399,231275,2350852,2.647,1,-10,-0.0048828125,-17,-0.00830078125,2058,1.0048828125,0,0.0,-15,-0.91552734375,-3,-0.18310546875,-1374,-5226,-4183,-371,-2.0379638671875,-382,-2.098388671875,-6633,-36.4361572265625,408,4.08
6402,231381,2350854,2.648,2,5,0.00244140625,-21,-0.01025390625,2074,1.0126953125,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2881,4958,13268,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6413,231783,2350864,2.653,0,0,0.0,-20,-0.009765625,2098,1.0244140625,-4,-0.244140625,-15,-0.91552734375,3,0.18310546875,-8314,-3916,200,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6416,231889,2350866,2.654,1,-7,-0.00341796875,-16,-0.0078125,2060,1.005859375,-2,-0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-1358,-5231,-4164,-371,-2.0379638671875,-382,-2.098388671875,-6633,-36.4361572265625,408,4.08
6423,232143,2350872,2.657,2,5,0.00244140625,-21,-0.01025390625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2866,4944,13264,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6430,232397,2350878,2.66,0,-2,-0.0009765625,-19,-0.00927734375,2098,1.0244140625,-8,-0.48828125,-15,-0.91552734375,4,0.244140625,-8308,-3899,181,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6437,232651,2350884,2.663,1,-8,-0.00390625,-14,-0.0068359375,2061,1.00634765625,0,0.0,-15,-0.91552734375,-2,-0.1220703125,-1371,-5223,-4148,-371,-2.0379638671875,-382,-2.098388671875,-6633,-36.4361572265625,408,4.08
6438,232683,2350884,2.663,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2857,4941,13245,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6451,233159,2350896,2.669,0,1,0.00048828125,-22,-0.0107421875,2100,1.025390625,-6,-0.3662109375,-17,-1.03759765625,6,0.3662109375,-8309,-3902,171,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6452,233191,2350896,2.669,1,-6,-0.0029296875,-19,-0.00927734375,2061,1.00634765625,-4,-0.244140625,-13,-0.79345703125,0,0.0,-1357,-5230,-4121,-370,-2.032470703125,-380,-2.08740234375,-6633,-36.4361572265625,408,4.08
6454,233260,2350897,2.6695,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2855,4956,13235,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6465,233662,2350907,2.6745,0,0,0.0,-21,-0.01025390625,2105,1.02783203125,-7,-0.42724609375,-13,-0.79345703125,5,0.30517578125,-8319,-3905,129,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6467,233731,2350908,2.675,1,-8,-0.00390625,-19,-0.00927734375,2056,1.00390625,-3,-0.18310546875,-14,-0.8544921875,0,0.0,-1367,-5212,-4159,-370,-2.032470703125,-380,-2.08740234375,-6633,-36.4361572265625,408,4.08
6470,233837,2350910,2.676,2,5,0.00244140625,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2854,4950,13261,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6481,234239,2350920,2.681,0,0,0.0,-21,-0.01025390625,2100,1.025390625,-4,-0.244140625,-15,-0.91552734375,3,0.18310546875,-8313,-3901,118,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6484,234345,2350922,2.682,1,-8,-0.00390625,-19,-0.00927734375,2060,1.005859375,-1,-0.06103515625,-15,-0.91552734375,0,0.0,-1358,-5211,-4151,-370,-2.032470703125,-380,-2.08740234375,-6633,-36.4361572265625,408,4.08
6487,234451,2350924,2.683,2,6,0.0029296875,-21,-0.01025390625,2077,1.01416015625,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2853,4942,13305,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6498,234853,2350934,2.688,0,-2,-0.0009765625,-22,-0.0107421875,2099,1.02490234375,-5,-0.30517578125,-14,-0.8544921875,4,0.244140625,-8307,-3907,159,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6501,234959,2350936,2.689,1,-13,-0.00634765625,-18,-0.0087890625,2059,1.00537109375,-2,-0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-1336,-5222,-4151,-368,-2.021484375,-377,-2.0709228515625,-6633,-36.4361572265625,407,4.07
6508,235213,2350942,2.692,2,7,0.00341796875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2856,4942,13294,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6515,235467,2350948,2.695,0,0,0.0,-20,-0.009765625,2099,1.02490234375,-6,-0.3662109375,-15,-0.91552734375,6,0.3662109375,-8331,-3902,120,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6522,235721,2350954,2.698,1,-8,-0.00390625,-19,-0.00927734375,2059,1.00537109375,-1,-0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-1354,-5208,-4148,-368,-2.021484375,-377,-2.0709228515625,-6633,-36.4361572265625,407,4.07
6523,235753,2350954,2.698,2,6,0.0029296875,-22,-0.0107421875,2076,1.013671875,-2,-0.1220703125,-4,-0.244140625,10,0.6103515625,-2852,4925,13266,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6536,236229,2350966,2.704,0,-2,-0.0009765625,-18,-0.0087890625,2106,1.0283203125,-6,-0.3662109375,-13,-0.79345703125,7,0.42724609375,-8326,-3912,51,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6537,236261,2350966,2.704,1,-6,-0.0029296875,-16,-0.0078125,2060,1.005859375,0,0.0,-14,-0.8544921875,-1,-0.06103515625,-1362,-5211,-4165,-368,-2.021484375,-377,-2.0709228515625,-6633,-36.4361572265625,407,4.07
6538,236293,2350966,2.704,2,5,0.00244140625,-22,-0.0107421875,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2846,4926,13274,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6550,236732,2350977,2.7095,0,-1,-0.00048828125,-19,-0.00927734375,2100,1.025390625,-5,-0.30517578125,-15,-0.91552734375,5,0.30517578125,-8301,-3895,90,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6552,236801,2350978,2.71,1,-7,-0.00341796875,-17,-0.00830078125,2060,1.005859375,-2,-0.1220703125,-15,-0.91552734375,1,0.06103515625,-1349,-5218,-4184,-367,-2.0159912109375,-375,-2.0599365234375,-6633,-36.4361572265625,407,4.07
6555,236907,2350980,2.711,2,5,0.00244140625,-22,-0.0107421875,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2837,4906,13269,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6566,237309,2350990,2.716,0,0,0.0,-18,-0.0087890625,2101,1.02587890625,-6,-0.3662109375,-15,-0.91552734375,6,0.3662109375,-8304,-3897,95,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6569,237415,2350992,2.717,1,-9,-0.00439453125,-19,-0.00927734375,2057,1.00439453125,2,0.1220703125,-13,-0.79345703125,1,0.06103515625,-1316,-5243,-4190,-367,-2.0159912109375,-375,-2.0599365234375,-6633,-36.4361572265625,407,4.07
6572,237521,2350994,2.718,2,5,0.00244140625,-23,-0.01123046875,2077,1.01416015625,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2841,4906,13250,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6583,237923,2351004,2.723,0,0,0.0,-18,-0.0087890625,2101,1.02587890625,-6,-0.3662109375,-15,-0.91552734375,6,0.3662109375,-8304,-3897,95,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,406,4.06
6586,238029,2351006,2.724,1,-8,-0.00390625,-16,-0.0078125,2064,1.0078125,-4,-0.244140625,-16,-0.9765625,-2,-0.1220703125,-1318,-5232,-4203,-367,-2.0159912109375,-375,-2.0599365234375,-6633,-36.4361572265625,407,4.07
6593,238283,2351012,2.727,2,4,0.001953125,-22,-0.0107421875,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2840,4904,13271,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6600,238537,2351018,2.73,0,2,0.0009765625,-18,-0.0087890625,2096,1.0234375,-6,-0.3662109375,-15,-0.91552734375,6,0.3662109375,-8287,-3928,105,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6607,238791,2351024,2.733,1,-12,-0.005859375,-17,-0.00830078125,2059,1.00537109375,-1,-0.06103515625,-15,-0.91552734375,1,0.06103515625,-1308,-5254,-4227,-365,-2.0050048828125,-373,-2.0489501953125,-6633,-36.4361572265625,406,4.06
6608,238823,2351024,2.733,2,4,0.001953125,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2820,4919,13261,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6621,239299,2351036,2.739,0,-2,-0.0009765625,-18,-0.0087890625,2102,1.0263671875,-6,-0.3662109375,-14,-0.8544921875,3,0.18310546875,-8294,-3937,108,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6622,239331,2351036,2.739,1,-10,-0.0048828125,-19,-0.00927734375,2062,1.0068359375,-3,-0.18310546875,-14,-0.8544921875,-4,-0.244140625,-1292,-5253,-4237,-365,-2.0050048828125,-373,-2.0489501953125,-6633,-36.4361572265625,406,4.06
6624,239400,2351037,2.7395,2,5,0.00244140625,-22,-0.0107421875,2075,1.01318359375,-3,-0.18310546875,-5,-0.30517578125,10,0.6103515625,-2809,4933,13228,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6635,239802,2351047,2.7445,0,-2,-0.0009765625,-22,-0.0107421875,2104,1.02734375,-7,-0.42724609375,-13,-0.79345703125,3,0.18310546875,-8282,-3949,160,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6637,239871,2351048,2.745,1,-7,-0.00341796875,-19,-0.00927734375,2057,1.00439453125,1,0.06103515625,-15,-0.91552734375,-1,-0.06103515625,-1277,-5253,-4228,-365,-2.0050048828125,-373,-2.0489501953125,-6633,-36.4361572265625,406,4.06
6640,239977,2351050,2.746,2,5,0.00244140625,-22,-0.0107421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2796,4935,13260,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6651,240379,2351060,2.751,0,-2,-0.0009765625,-22,-0.0107421875,2099,1.02490234375,-6,-0.3662109375,-16,-0.9765625,4,0.244140625,-8286,-3962,153,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6654,240485,2351062,2.752,1,-8,-0.00390625,-15,-0.00732421875,2056,1.00390625,0,0.0,-13,-0.79345703125,-4,-0.244140625,-1280,-5274,-4210,-364,-1.99951171875,-370,-2.032470703125,-6632,-36.4306640625,406,4.06
6657,240591,2351064,2.753,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2816,4931,13247,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6668,240993,2351074,2.758,0,-2,-0.0009765625,-22,-0.0107421875,2099,1.02490234375,-6,-0.3662109375,-16,-0.9765625,4,0.244140625,-8286,-3962,153,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6671,241099,2351076,2.759,1,-10,-0.0048828125,-17,-0.00830078125,2064,1.0078125,1,0.06103515625,-14,-0.8544921875,0,0.0,-1302,-5264,-4208,-364,-1.99951171875,-370,-2.032470703125,-6632,-36.4306640625,406,4.06
6678,241353,2351082,2.762,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2821,4918,13268,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6685,241607,2351088,2.765,0,-2,-0.0009765625,-18,-0.0087890625,2101,1.02587890625,-6,-0.3662109375,-13,-0.79345703125,3,0.18310546875,-8263,-3941,185,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6695,241972,2351097,2.7695,1,-10,-0.0048828125,-18,-0.0087890625,2060,1.005859375,2,0.1220703125,-16,-0.9765625,-1,-0.06103515625,-1341,-5264,-4160,-362,-1.988525390625,-368,-2.021484375,-6632,-36.4306640625,406,4.06
6696,242004,2351097,2.7695,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-2801,4916,13297,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6708,242443,2351108,2.775,0,-3,-0.00146484375,-18,-0.0087890625,2104,1.02734375,-8,-0.48828125,-15,-0.91552734375,4,0.244140625,-8288,-3961,199,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6709,242475,2351108,2.775,1,-6,-0.0029296875,-21,-0.01025390625,2060,1.005859375,4,0.244140625,-16,-0.9765625,-2,-0.1220703125,-1327,-5258,-4176,-362,-1.988525390625,-368,-2.021484375,-6632,-36.4306640625,407,4.07
6711,242544,2351109,2.7755,2,6,0.0029296875,-21,-0.01025390625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2849,4913,13303,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6721,242909,2351118,2.78,0,-4,-0.001953125,-20,-0.009765625,2099,1.02490234375,-4,-0.244140625,-15,-0.91552734375,5,0.30517578125,-8289,-3928,214,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6722,242941,2351118,2.78,1,-10,-0.0048828125,-19,-0.00927734375,2057,1.00439453125,-2,-0.1220703125,-13,-0.79345703125,0,0.0,-1314,-5253,-4191,-362,-1.988525390625,-368,-2.021484375,-6632,-36.4306640625,407,4.07
6725,243047,2351120,2.781,2,6,0.0029296875,-20,-0.009765625,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2861,4934,13299,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
6736,243449,2351130,2.786,0,-3,-0.00146484375,-23,-0.01123046875,2101,1.02587890625,-6,-0.3662109375,-14,-0.8544921875,4,0.244140625,-8302,-3916,232,-191,-1.0491943359375,6,0.032958984375,-20947,-115.0653076171875,405,4.05
6739,243555,2351132,2.787,1,-7,-0.00341796875,-15,-0.00732421875,2058,1.0048828125,-1,-0.06103515625,-13,-0.79345703125,-2,-0.1220703125,-1358,-5269,-4208,-361,-1.9830322265625,-366,-2.010498046875,-6632,-36.4306640625,407,4.07
6742,243661,2351134,2.788,2,5,0.00244140625,-20,-0.009765625,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,9,0.54931640625,-2868,4943,13345,-233,-1.2799072265625,-19,-0.1043701171875,25256,138.7353515625,410,4.1
