record_index,byte_offset,sample_seq,time_s,device_id,accel_x_raw,accel_x_g,accel_y_raw,accel_y_g,accel_z_raw,accel_z_g,gyro_x_raw,gyro_x_dps,gyro_y_raw,gyro_y_dps,gyro_z_raw,gyro_z_dps,mag_x_raw,mag_y_raw,mag_z_raw,angle_x_raw,angle_x_deg,angle_y_raw,angle_y_deg,angle_z_raw,angle_z_deg,battery_raw,battery_voltage
1297,46916,196555,0.5375,1,-9,-0.00439453125,-20,-0.009765625,2060,1.005859375,-4,-0.244140625,-14,-0.8544921875,-2,-0.1220703125,-124,-5348,-4752,-98,-0.538330078125,35,0.1922607421875,-32235,-177.0721435546875,399,3.99
1300,47022,196557,0.5385,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24199,1983,31485,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1311,47424,196567,0.5435,0,-4,-0.001953125,-17,-0.00830078125,2096,1.0234375,-7,-0.42724609375,-17,-1.03759765625,4,0.244140625,-8072,-2232,-660,-192,-1.0546875,23,0.1263427734375,-19252,-105.75439453125,397,3.97
1314,47530,196569,0.5445,1,-5,-0.00244140625,-20,-0.009765625,2055,1.00341796875,1,0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-137,-5355,-4724,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1317,47636,196571,0.5455,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-3,-0.18310546875,10,0.6103515625,-24207,1990,31485,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1328,48038,196581,0.5505,0,-7,-0.00341796875,-21,-0.01025390625,2101,1.02587890625,-6,-0.3662109375,-16,-0.9765625,6,0.3662109375,-8093,-2193,-625,-192,-1.0546875,23,0.1263427734375,-19252,-105.75439453125,397,3.97
1331,48144,196583,0.5515,1,-13,-0.00634765625,-18,-0.0087890625,2058,1.0048828125,0,0.0,-16,-0.9765625,-2,-0.1220703125,-130,-5356,-4728,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1336,48324,196587,0.5535,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24209,1969,31464,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1345,48652,196595,0.5575,0,-3,-0.00146484375,-19,-0.00927734375,2095,1.02294921875,-9,-0.54931640625,-16,-0.9765625,5,0.30517578125,-8096,-2181,-612,-192,-1.0546875,23,0.1263427734375,-19252,-105.75439453125,397,3.97
1350,48832,196599,0.5595,1,-7,-0.00341796875,-19,-0.00927734375,2060,1.005859375,-3,-0.18310546875,-17,-1.03759765625,0,0.0,-158,-5361,-4701,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1352,48901,196600,0.56,2,1,0.00048828125,-15,-0.00732421875,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24192,1983,31467,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1364,49340,196611,0.5655,0,-6,-0.0029296875,-20,-0.009765625,2095,1.02294921875,-8,-0.48828125,-16,-0.9765625,5,0.30517578125,-8081,-2156,-618,-192,-1.0546875,23,0.1263427734375,-19252,-105.75439453125,397,3.97
1365,49372,196611,0.5655,1,-6,-0.0029296875,-19,-0.00927734375,2057,1.00439453125,-2,-0.1220703125,-12,-0.732421875,-2,-0.1220703125,-174,-5359,-4676,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1368,49478,196613,0.5665,2,1,0.00048828125,-15,-0.00732421875,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24194,1988,31460,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1379,49880,196623,0.5715,0,-1,-0.00048828125,-17,-0.00830078125,2094,1.0224609375,-11,-0.67138671875,-17,-1.03759765625,4,0.244140625,-8092,-2175,-575,-192,-1.0546875,23,0.1263427734375,-19252,-105.75439453125,397,3.97
1382,49986,196625,0.5725,1,-7,-0.00341796875,-18,-0.0087890625,2055,1.00341796875,-1,-0.06103515625,-15,-0.91552734375,-1,-0.06103515625,-165,-5354,-4642,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1385,50092,196627,0.5735,2,2,0.0009765625,-15,-0.00732421875,2076,1.013671875,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24188,1977,31486,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,403,4.03
1396,50494,196637,0.5785,0,-4,-0.001953125,-24,-0.01171875,2101,1.02587890625,-7,-0.42724609375,-16,-0.9765625,3,0.18310546875,-8084,-2175,-560,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1399,50600,196639,0.5795,1,-8,-0.00390625,-17,-0.00830078125,2053,1.00244140625,-1,-0.06103515625,-16,-0.9765625,0,0.0,-182,-5346,-4630,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1402,50706,196641,0.5805,2,2,0.0009765625,-15,-0.00732421875,2076,1.013671875,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24174,1996,31479,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1413,51108,196651,0.5855,0,-5,-0.00244140625,-19,-0.00927734375,2102,1.0263671875,-8,-0.48828125,-16,-0.9765625,5,0.30517578125,-8078,-2178,-597,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1416,51214,196653,0.5865,1,-7,-0.00341796875,-16,-0.0078125,2059,1.00537109375,2,0.1220703125,-15,-0.91552734375,-1,-0.06103515625,-167,-5359,-4644,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1421,51394,196657,0.5885,2,2,0.0009765625,-16,-0.0078125,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24170,2019,31472,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1430,51722,196665,0.5925,0,-3,-0.00146484375,-20,-0.009765625,2097,1.02392578125,-8,-0.48828125,-17,-1.03759765625,5,0.30517578125,-8108,-2200,-580,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1435,51902,196669,0.5945,1,-3,-0.00146484375,-19,-0.00927734375,2058,1.0048828125,0,0.0,-13,-0.79345703125,-1,-0.06103515625,-174,-5372,-4637,-98,-0.538330078125,35,0.1922607421875,-32236,-177.07763671875,399,3.99
1437,51971,196670,0.595,2,3,0.00146484375,-15,-0.00732421875,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,9,0.54931640625,-24144,2012,31440,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1449,52410,196681,0.6005,0,-3,-0.00146484375,-20,-0.009765625,2097,1.02392578125,-8,-0.48828125,-17,-1.03759765625,5,0.30517578125,-8108,-2200,-580,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1450,52442,196681,0.6005,1,-3,-0.00146484375,-19,-0.00927734375,2058,1.0048828125,0,0.0,-13,-0.79345703125,-3,-0.18310546875,-193,-5362,-4652,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1453,52548,196683,0.6015,2,3,0.00146484375,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24140,2016,31442,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1464,52950,196693,0.6065,0,-5,-0.00244140625,-18,-0.0087890625,2096,1.0234375,-9,-0.54931640625,-15,-0.91552734375,6,0.3662109375,-8108,-2169,-612,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1467,53056,196695,0.6075,1,-9,-0.00439453125,-18,-0.0087890625,2056,1.00390625,-2,-0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-177,-5360,-4651,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1470,53162,196697,0.6085,2,3,0.00146484375,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-3,-0.18310546875,9,0.54931640625,-24160,2055,31426,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1481,53564,196707,0.6135,0,-4,-0.001953125,-17,-0.00830078125,2097,1.02392578125,-10,-0.6103515625,-16,-0.9765625,5,0.30517578125,-8110,-2185,-647,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1484,53670,196709,0.6145,1,-8,-0.00390625,-23,-0.01123046875,2057,1.00439453125,-1,-0.06103515625,-15,-0.91552734375,1,0.06103515625,-181,-5351,-4674,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1487,53776,196711,0.6155,2,2,0.0009765625,-14,-0.0068359375,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24178,2064,31438,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1498,54178,196721,0.6205,0,-4,-0.001953125,-19,-0.00927734375,2100,1.025390625,-10,-0.6103515625,-15,-0.91552734375,5,0.30517578125,-8106,-2203,-601,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1501,54284,196723,0.6215,1,-8,-0.00390625,-19,-0.00927734375,2058,1.0048828125,-4,-0.244140625,-14,-0.8544921875,0,0.0,-210,-5338,-4678,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1506,54464,196727,0.6235,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,9,0.54931640625,-24160,2054,31412,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1515,54792,196735,0.6275,0,-6,-0.0029296875,-20,-0.009765625,2102,1.0263671875,-9,-0.54931640625,-17,-1.03759765625,5,0.30517578125,-8097,-2204,-587,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1520,54972,196739,0.6295,1,-6,-0.0029296875,-21,-0.01025390625,2064,1.0078125,-3,-0.18310546875,-14,-0.8544921875,-2,-0.1220703125,-224,-5353,-4679,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1521,55004,196739,0.6295,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,9,0.54931640625,-24203,2087,31412,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1534,55480,196751,0.6355,0,-6,-0.0029296875,-20,-0.009765625,2102,1.0263671875,-9,-0.54931640625,-17,-1.03759765625,5,0.30517578125,-8097,-2204,-587,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1535,55512,196751,0.6355,1,-7,-0.00341796875,-19,-0.00927734375,2060,1.005859375,0,0.0,-16,-0.9765625,-1,-0.06103515625,-218,-5357,-4719,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1538,55618,196753,0.6365,2,1,0.00048828125,-15,-0.00732421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24208,2081,31423,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1549,56020,196763,0.6415,0,-5,-0.00244140625,-21,-0.01025390625,2095,1.02294921875,-9,-0.54931640625,-14,-0.8544921875,6,0.3662109375,-8104,-2210,-560,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1552,56126,196765,0.6425,1,-6,-0.0029296875,-24,-0.01171875,2058,1.0048828125,-1,-0.06103515625,-14,-0.8544921875,-3,-0.18310546875,-228,-5367,-4735,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1555,56232,196767,0.6435,2,1,0.00048828125,-15,-0.00732421875,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24210,2087,31402,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1566,56634,196777,0.6485,0,-6,-0.0029296875,-17,-0.00830078125,2100,1.025390625,-9,-0.54931640625,-14,-0.8544921875,8,0.48828125,-8077,-2220,-566,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1569,56740,196779,0.6495,1,-8,-0.00390625,-20,-0.009765625,2061,1.00634765625,0,0.0,-15,-0.91552734375,-1,-0.06103515625,-196,-5359,-4785,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1572,56846,196781,0.6505,2,2,0.0009765625,-14,-0.0068359375,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24170,2083,31426,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1583,57248,196791,0.6555,0,-4,-0.001953125,-22,-0.0107421875,2092,1.021484375,-9,-0.54931640625,-18,-1.0986328125,6,0.3662109375,-8077,-2222,-534,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1586,57354,196793,0.6565,1,-9,-0.00439453125,-20,-0.009765625,2052,1.001953125,1,0.06103515625,-16,-0.9765625,-1,-0.06103515625,-179,-5356,-4792,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1591,57534,196797,0.6585,2,2,0.0009765625,-15,-0.00732421875,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24178,2080,31462,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1600,57862,196805,0.6625,0,-5,-0.00244140625,-19,-0.00927734375,2099,1.02490234375,-8,-0.48828125,-15,-0.91552734375,3,0.18310546875,-8081,-2235,-550,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1605,58042,196809,0.6645,1,-8,-0.00390625,-20,-0.009765625,2055,1.00341796875,0,0.0,-13,-0.79345703125,0,0.0,-178,-5356,-4776,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1606,58074,196809,0.6645,2,2,0.0009765625,-15,-0.00732421875,2074,1.0126953125,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24187,2077,31464,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1619,58550,196821,0.6705,0,-5,-0.00244140625,-19,-0.00927734375,2099,1.02490234375,-8,-0.48828125,-15,-0.91552734375,3,0.18310546875,-8081,-2235,-550,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1621,58619,196822,0.671,1,-9,-0.00439453125,-17,-0.00830078125,2055,1.00341796875,-1,-0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-157,-5350,-4730,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1623,58688,196823,0.6715,2,2,0.0009765625,-15,-0.00732421875,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24194,2068,31484,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1634,59090,196833,0.6765,0,-3,-0.00146484375,-23,-0.01123046875,2099,1.02490234375,-7,-0.42724609375,-17,-1.03759765625,4,0.244140625,-8094,-2230,-554,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1637,59196,196835,0.6775,1,-8,-0.00390625,-21,-0.01025390625,2057,1.00439453125,1,0.06103515625,-14,-0.8544921875,-1,-0.06103515625,-149,-5355,-4733,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1640,59302,196837,0.6785,2,1,0.00048828125,-15,-0.00732421875,2073,1.01220703125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24192,2055,31499,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1651,59704,196847,0.6835,0,-6,-0.0029296875,-20,-0.009765625,2093,1.02197265625,-8,-0.48828125,-16,-0.9765625,6,0.3662109375,-8099,-2228,-590,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,396,3.96
1654,59810,196849,0.6845,1,-7,-0.00341796875,-21,-0.01025390625,2059,1.00537109375,-4,-0.244140625,-14,-0.8544921875,-1,-0.06103515625,-140,-5367,-4757,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1657,59916,196851,0.6855,2,1,0.00048828125,-14,-0.0068359375,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,9,0.54931640625,-24165,2062,31537,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1668,60318,196861,0.6905,0,-3,-0.00146484375,-23,-0.01123046875,2097,1.02392578125,-7,-0.42724609375,-16,-0.9765625,6,0.3662109375,-8111,-2229,-624,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1671,60424,196863,0.6915,1,-4,-0.001953125,-22,-0.0107421875,2059,1.00537109375,2,0.1220703125,-14,-0.8544921875,-1,-0.06103515625,-158,-5358,-4780,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1676,60604,196867,0.6935,2,2,0.0009765625,-14,-0.0068359375,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24162,2025,31585,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1685,60932,196875,0.6975,0,-3,-0.00146484375,-17,-0.00830078125,2097,1.02392578125,-11,-0.67138671875,-15,-0.91552734375,8,0.48828125,-8118,-2212,-578,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1690,61112,196879,0.6995,1,-8,-0.00390625,-16,-0.0078125,2058,1.0048828125,2,0.1220703125,-15,-0.91552734375,0,0.0,-157,-5362,-4751,-98,-0.538330078125,35,0.1922607421875,-32237,-177.0831298828125,399,3.99
1692,61181,196880,0.7,2,3,0.00146484375,-15,-0.00732421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24153,2034,31590,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1704,61620,196891,0.7055,0,-3,-0.00146484375,-17,-0.00830078125,2097,1.02392578125,-11,-0.67138671875,-15,-0.91552734375,8,0.48828125,-8118,-2212,-578,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1705,61652,196891,0.7055,1,-8,-0.00390625,-18,-0.0087890625,2059,1.00537109375,-2,-0.1220703125,-15,-0.91552734375,0,0.0,-173,-5391,-4758,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1708,61758,196893,0.7065,2,3,0.00146484375,-14,-0.0068359375,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24138,2049,31599,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1719,62160,196903,0.7115,0,-7,-0.00341796875,-22,-0.0107421875,2100,1.025390625,-6,-0.3662109375,-17,-1.03759765625,4,0.244140625,-8133,-2214,-613,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1722,62266,196905,0.7125,1,-6,-0.0029296875,-22,-0.0107421875,2056,1.00390625,3,0.18310546875,-13,-0.79345703125,-1,-0.06103515625,-194,-5369,-4757,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1725,62372,196907,0.7135,2,3,0.00146484375,-14,-0.0068359375,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,9,0.54931640625,-24132,2056,31603,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1736,62774,196917,0.7185,0,-3,-0.00146484375,-21,-0.01025390625,2095,1.02294921875,-10,-0.6103515625,-18,-1.0986328125,5,0.30517578125,-8121,-2224,-579,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1739,62880,196919,0.7195,1,-8,-0.00390625,-21,-0.01025390625,2052,1.001953125,0,0.0,-15,-0.91552734375,-2,-0.1220703125,-183,-5393,-4785,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1742,62986,196921,0.7205,2,2,0.0009765625,-15,-0.00732421875,2074,1.0126953125,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24171,2055,31517,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1753,63388,196931,0.7255,0,-2,-0.0009765625,-22,-0.0107421875,2102,1.0263671875,-8,-0.48828125,-17,-1.03759765625,4,0.244140625,-8112,-2212,-623,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1756,63494,196933,0.7265,1,-8,-0.00390625,-22,-0.0107421875,2063,1.00732421875,-3,-0.18310546875,-14,-0.8544921875,-2,-0.1220703125,-175,-5391,-4758,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1761,63674,196937,0.7285,2,2,0.0009765625,-15,-0.00732421875,2074,1.0126953125,-4,-0.244140625,-3,-0.18310546875,10,0.6103515625,-24210,2038,31499,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1770,64002,196945,0.7325,0,-5,-0.00244140625,-23,-0.01123046875,2095,1.02294921875,-9,-0.54931640625,-17,-1.03759765625,7,0.42724609375,-8111,-2209,-616,-192,-1.0546875,23,0.1263427734375,-19251,-105.7489013671875,397,3.97
1775,64182,196949,0.7345,1,-8,-0.00390625,-21,-0.01025390625,2054,1.0029296875,-2,-0.1220703125,-14,-0.8544921875,-2,-0.1220703125,-185,-5377,-4772,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1776,64214,196949,0.7345,2,2,0.0009765625,-15,-0.00732421875,2075,1.01318359375,-4,-0.244140625,-3,-0.18310546875,10,0.6103515625,-24208,2031,31522,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1790,64727,196962,0.741,0,-2,-0.0009765625,-20,-0.009765625,2100,1.025390625,-9,-0.54931640625,-16,-0.9765625,5,0.30517578125,-8087,-2218,-656,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1791,64759,196962,0.741,1,-7,-0.00341796875,-20,-0.009765625,2053,1.00244140625,-4,-0.244140625,-13,-0.79345703125,1,0.06103515625,-157,-5387,-4770,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1793,64828,196963,0.7415,2,1,0.00048828125,-15,-0.00732421875,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24233,2016,31521,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1804,65230,196973,0.7465,0,-1,-0.00048828125,-16,-0.0078125,2101,1.02587890625,-11,-0.67138671875,-15,-0.91552734375,5,0.30517578125,-8098,-2230,-677,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1807,65336,196975,0.7475,1,-9,-0.00439453125,-18,-0.0087890625,2054,1.0029296875,-1,-0.06103515625,-16,-0.9765625,-1,-0.06103515625,-143,-5375,-4781,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1810,65442,196977,0.7485,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24216,2003,31529,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1821,65844,196987,0.7535,0,-2,-0.0009765625,-19,-0.00927734375,2103,1.02685546875,-9,-0.54931640625,-18,-1.0986328125,6,0.3662109375,-8069,-2229,-675,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1824,65950,196989,0.7545,1,-8,-0.00390625,-22,-0.0107421875,2062,1.0068359375,1,0.06103515625,-14,-0.8544921875,-2,-0.1220703125,-121,-5397,-4789,-98,-0.538330078125,36,0.19775390625,-32238,-177.088623046875,399,3.99
1827,66056,196991,0.7555,2,1,0.00048828125,-14,-0.0068359375,2076,1.013671875,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24188,2037,31506,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,402,4.02
1838,66458,197001,0.7605,0,-2,-0.0009765625,-19,-0.00927734375,2103,1.02685546875,-9,-0.54931640625,-18,-1.0986328125,6,0.3662109375,-8069,-2229,-675,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1841,66564,197003,0.7615,1,-9,-0.00439453125,-23,-0.01123046875,2056,1.00390625,1,0.06103515625,-15,-0.91552734375,-1,-0.06103515625,-123,-5383,-4819,-98,-0.538330078125,36,0.19775390625,-32239,-177.0941162109375,399,3.99
1846,66744,197007,0.7635,2,1,0.00048828125,-14,-0.0068359375,2076,1.013671875,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24169,2034,31483,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,401,4.01
1855,67072,197015,0.7675,0,-3,-0.00146484375,-19,-0.00927734375,2097,1.02392578125,-8,-0.48828125,-16,-0.9765625,5,0.30517578125,-8079,-2217,-700,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1860,67252,197019,0.7695,1,-7,-0.00341796875,-20,-0.009765625,2052,1.001953125,0,0.0,-15,-0.91552734375,-1,-0.06103515625,-153,-5362,-4829,-98,-0.538330078125,36,0.19775390625,-32239,-177.0941162109375,399,3.99
1862,67321,197020,0.77,2,1,0.00048828125,-14,-0.0068359375,2075,1.01318359375,-3,-0.18310546875,-4,-0.244140625,10,0.6103515625,-24166,2032,31492,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,401,4.01
1875,67797,197032,0.776,0,-7,-0.00341796875,-23,-0.01123046875,2102,1.0263671875,-11,-0.67138671875,-14,-0.8544921875,6,0.3662109375,-8087,-2219,-711,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1876,67829,197032,0.776,1,-4,-0.001953125,-22,-0.0107421875,2059,1.00537109375,0,0.0,-13,-0.79345703125,1,0.06103515625,-151,-5363,-4782,-98,-0.538330078125,36,0.19775390625,-32239,-177.0941162109375,399,3.99
1878,67898,197033,0.7765,2,2,0.0009765625,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24169,2063,31525,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,401,4.01
1889,68300,197043,0.7815,0,-7,-0.00341796875,-20,-0.009765625,2092,1.021484375,-9,-0.54931640625,-15,-0.91552734375,5,0.30517578125,-8086,-2225,-700,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
1892,68406,197045,0.7825,1,-8,-0.00390625,-22,-0.0107421875,2054,1.0029296875,0,0.0,-15,-0.91552734375,-2,-0.1220703125,-163,-5361,-4749,-98,-0.538330078125,36,0.19775390625,-32239,-177.0941162109375,399,3.99
1895,68512,197047,0.7835,2,2,0.0009765625,-14,-0.0068359375,2075,1.01318359375,-4,-0.244140625,-4,-0.244140625,10,0.6103515625,-24199,2071,31480,-197,-1.0821533203125,-3,-0.0164794921875,18903,103.8372802734375,401,4.01
1906,68914,197057,0.7885,0,-3,-0.00146484375,-21,-0.01025390625,2098,1.0244140625,-11,-0.67138671875,-15,-0.91552734375,4,0.244140625,-8092,-2227,-669,-192,-1.0546875,23,0.1263427734375,-19250,-105.743408203125,397,3.97
